mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,D#_Ebminor_count,Dminor_count
ENTP,NT,Intp/entp rock,5hTeZB5S6QPjAphadZCNWx,50,0.50244,0.12927982,0.62944,0.171899254,-9.24962,3.216465768,0.64,0.484873221,0.066712,0.071349944,0.17932863,0.231923491,0.200466,0.155625411,0.452472,0.232140454,126.3996,28.59111579,0.054809206,0.171546628,0,5,1,3,7,0,4,4,1,2,4,1,3,0,1,2,3,1,1,2,1,2,1,1
ENTP,NT,ENTP ,7tjSip7MVJealQZE7x4JFv,8,0.63275,0.087465503,0.79425,0.075308413,-5.4305,2.132299229,0.625,0.51754917,0.04545,0.015560297,0.08783375,0.133568138,0.1774,0.116901558,0.49675,0.204473365,110.854,15.46181581,0.003502404,0.009142435,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0
ENTP,NT,ENTP,3reoVsyQtA0FA4x2tDhhBN,50,0.64056,0.176723139,0.7466,0.147000764,-5.6267,2.264053149,0.52,0.50467205,0.090612,0.092537859,0.07393513,0.130850529,0.179732,0.126896417,0.6111,0.216141512,123.26768,30.9607768,0.076632454,0.200658818,0,2,0,3,3,0,6,3,3,2,3,0,8,3,2,3,0,2,0,2,3,0,1,1
ENTP,NT,Entp,5FVqBLCkh7C32R7l37ZZDT,25,0.63468,0.167997698,0.7088,0.14557873,-6.09336,3.109231991,0.44,0.506622805,0.100868,0.085593802,0.1243048,0.177779366,0.187276,0.161419483,0.5054,0.220015909,121.97928,27.36172703,0.131397602,0.268254846,0,1,0,1,1,0,5,1,3,1,1,0,1,2,3,0,1,1,0,2,1,0,0,0
ENTP,NT,entp,77i4x8UwyS6ktv1H8UkP4L,50,0.66696,0.105770055,0.52526,0.150605555,-7.32278,2.213353336,0.48,0.50467205,0.12825,0.107854676,0.30863744,0.267374661,0.16519,0.107380803,0.401638,0.185989777,113.21442,27.87122884,0.000286641,0.001021976,2,3,2,3,2,0,0,2,8,1,1,1,3,0,3,4,2,3,0,4,2,3,0,1
ENTP,NT,Entpannung_NoVoice,6PhCUWexfIxbPUwfgEyUlk,3,0.475,0.434694145,0.3181,0.416749001,-15.76866667,7.337578779,0.333333333,0.577350269,0.0362,0.034212863,0.6446,0.544923921,0.131233333,0.048751034,0.351666667,0.322968007,87.34866667,75.65331306,0.944,0.017349352,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENTP,NT,ENTP,0zri1eBZ7NfYcMIzVMIr7z,36,0.667416667,0.134213343,0.731,0.155818026,-5.779138889,2.258027422,0.472222222,0.506309398,0.119852778,0.111079723,0.156099194,0.206842348,0.188472222,0.174207785,0.521688889,0.253815261,130.8444444,34.26338045,0.066690013,0.187989793,1,0,1,5,2,0,3,1,3,1,1,0,3,0,3,2,0,4,0,2,1,1,1,1
ENTP,NT,ENTP,3O2tpDaSa4sLJyFuLOwGiu,39,0.67125641,0.140918737,0.706435897,0.171317003,-6.36574359,3.538302081,0.666666667,0.477566933,0.094797436,0.088676964,0.096782513,0.139643359,0.189461538,0.133491343,0.583264103,0.251570156,129.0148718,28.229658,0.12890064,0.246587568,0,1,1,5,3,0,2,1,1,1,0,0,5,4,3,4,2,0,2,0,2,1,1,0
ENTP,NT,~ENTP~,3Z7NeOCe7ph52ESS8RNiK7,50,0.67704,0.138488629,0.7245,0.136925311,-5.61718,1.80625551,0.52,0.50467205,0.109376,0.096512752,0.09106376,0.15869231,0.18248,0.171567911,0.58518,0.202600914,127.51324,28.68627551,0.040455828,0.146038571,1,1,4,3,4,0,2,1,4,0,3,0,6,1,6,4,2,0,0,4,2,1,0,1
ENTP,NT,entp,77i4x8UwyS6ktv1H8UkP4L,50,0.66696,0.105770055,0.52526,0.150605555,-7.32278,2.213353336,0.48,0.50467205,0.12825,0.107854676,0.30863744,0.267374661,0.16519,0.107380803,0.401638,0.185989777,113.21442,27.87122884,0.000286641,0.001021976,2,3,2,3,2,0,0,2,8,1,1,1,3,0,3,4,2,3,0,4,2,3,0,1
ENTP,NT,Entpannung_NoVoice,6PhCUWexfIxbPUwfgEyUlk,3,0.475,0.434694145,0.3181,0.416749001,-15.76866667,7.337578779,0.333333333,0.577350269,0.0362,0.034212863,0.6446,0.544923921,0.131233333,0.048751034,0.351666667,0.322968007,87.34866667,75.65331306,0.944,0.017349352,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENTP,NT,Entp - God Complex,6hytazj2mcn586Z5y3HxZm,35,0.582471429,0.169383872,0.707028571,0.207133019,-7.313142857,3.912227552,0.485714286,0.507092553,0.09784,0.087520462,0.142476371,0.225611599,0.175654286,0.140311849,0.3683,0.233225224,124.5667429,26.62625767,0.301053692,0.3498662,2,0,2,4,1,0,0,1,1,0,0,2,2,3,3,2,2,6,2,0,2,0,0,0
ENTP,NT,ENTP The hottest debater songs,56hLvInlREDQLP1vNG8K5U,50,0.6858,0.156902674,0.69866,0.16875784,-5.56258,2.15874495,0.54,0.503457434,0.08655,0.079867212,0.14176972,0.158224304,0.162984,0.110164206,0.603102,0.22925475,118.23386,26.01940422,0.02537038,0.065095462,3,4,1,3,3,2,1,2,5,2,1,1,4,2,1,3,0,4,2,2,1,3,0,0
ENTP,NT,Entp things😐,3lBGb6fx94MCF7vikKJYSf,50,0.563,0.124210322,0.66648,0.190740901,-6.63174,3.225599737,0.66,0.478518121,0.05945,0.049429939,0.2339406,0.282199124,0.216522,0.185323688,0.54284,0.201717863,124.90022,32.93145981,0.058901169,0.190940725,1,6,0,4,2,3,3,3,3,2,2,1,3,1,2,2,4,2,0,0,2,2,2,0
ENTP,NT,ENTP hissiyatı,3OzHupFcBWJPEyykh4CoD2,50,0.58228,0.158345533,0.61736,0.186982239,-9.58034,3.346112759,0.46,0.503457434,0.045368,0.01830796,0.29285239,0.271017044,0.17072,0.118232611,0.6389,0.212331109,121.96388,28.05074736,0.239123561,0.308960693,5,3,0,2,1,1,8,2,4,3,0,3,2,0,3,2,3,2,1,2,1,1,0,1
ENTP,NT,entp ig?,7II8lo7TQTxfKj5ck74yq1,15,0.614933333,0.126393075,0.7114,0.182464008,-7.4402,4.548408218,0.333333333,0.487950036,0.08278,0.055235679,0.080989467,0.152285719,0.164313333,0.089770158,0.314366667,0.171273848,128.5681333,33.83782685,0.403920899,0.41652385,1,0,0,1,1,0,0,0,1,0,0,1,1,3,1,2,1,1,0,1,0,0,0,0
ENTP,NT,Entp,1uRErvfL47dGi5qeCwKTLW,46,0.734108696,0.169054919,0.650782609,0.139125988,-6.219217391,2.384915278,0.47826087,0.505046992,0.125197826,0.105737523,0.118978935,0.141933713,0.162863043,0.110305717,0.600630435,0.22006851,125.6988043,26.68208259,0.04340846,0.131575679,1,2,2,4,7,1,2,0,2,0,0,4,1,2,2,3,1,1,0,6,2,2,0,1
ENTP,NT,entp god,3XiZMCD5vOwwu1j8SKBSlq,38,0.647921053,0.172921695,0.642178947,0.171121912,-6.501026316,3.170101554,0.631578947,0.48885153,0.135144737,0.130592727,0.184229263,0.233526153,0.213344737,0.110834444,0.366707895,0.16539301,130.6927105,29.95130275,0.05369036,0.185733355,1,3,3,7,1,0,4,1,1,0,0,1,4,1,4,1,0,0,2,2,2,0,0,0
ENTP,NT,Confident entp,2XxX20Hvqwdop1B35cBRFY,50,0.64202,0.140824321,0.74372,0.162917037,-5.26088,2.047791061,0.54,0.503457434,0.095394,0.091040472,0.14010796,0.175034797,0.193094,0.163492371,0.55032,0.234786263,132.20454,27.75011757,0.105421633,0.255612166,3,4,2,4,4,3,5,4,2,1,1,1,2,1,2,3,1,1,1,2,0,1,1,1
ENTP,NT,entp8w7,6Q75DdOrDnembZ9U1UHKzl,47,0.628,0.152673992,0.760531915,0.199504588,-5.95212766,2.867526344,0.765957447,0.427976328,0.117144681,0.105759357,0.141113607,0.234049719,0.24526383,0.213120472,0.330251064,0.220197033,122.0388511,20.83973018,0.185519086,0.306596266,0,4,0,4,4,2,3,3,0,2,2,0,7,0,6,2,2,2,1,0,1,0,0,2
ENTP,NT,ENTP,5Xds7wYCRjWEEnZkwffYrS,46,0.714130435,0.117655733,0.766717391,0.12810476,-4.202608696,1.833871527,0.5,0.50552503,0.109121739,0.072214754,0.087682609,0.112026402,0.219206522,0.14936094,0.59941087,0.196143012,125.2901739,26.61719347,0.008440558,0.049883065,0,3,4,3,1,0,0,3,3,1,1,0,7,1,3,5,0,2,0,5,2,0,1,1
ENTP,NT,bi adhd entp 7w8 thot,7gdkeOXjMHMCMta6nUjyi1,50,0.63844,0.15038877,0.65664,0.187624545,-6.67994,3.184884898,0.56,0.501426536,0.12251,0.108744199,0.2218047,0.248460204,0.229986,0.184166173,0.51236,0.229665752,128.76342,30.66572496,0.02879361,0.091608432,0,4,2,4,3,0,2,2,7,3,2,0,3,2,4,2,1,1,1,2,1,2,0,2
ENTP,NT,entp with them god complex,7cdVMIbbioBSpFFHUxan2g,9,0.674777778,0.09359591,0.801555556,0.139495619,-5.356666667,1.775810801,0.444444444,0.527046277,0.064077778,0.054903547,0.120316667,0.180604485,0.156377778,0.147336127,0.696888889,0.239795978,125.0672222,25.61992001,0.027305556,0.049449324,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
ENTP,NT,entp liddat<3,0uhweqSIDkYzKdEr0hVkRL,50,0.66518,0.152244793,0.72242,0.170352467,-5.47304,2.185907984,0.48,0.50467205,0.072966,0.054018703,0.1276215,0.190314145,0.155006,0.102251152,0.56854,0.221734002,123.81682,26.69922719,0.025193154,0.073757119,1,2,1,3,3,0,2,4,5,2,1,0,2,2,2,5,1,2,1,5,2,2,0,2
ENTP,NT,ENTP,1PnoRwuOvS2P1sNPfSueBe,50,0.48776,0.124221915,0.7718,0.124712731,-5.26252,1.652933055,0.48,0.50467205,0.06836,0.040469651,0.013382758,0.021345694,0.23994,0.180902197,0.54464,0.192380656,133.81202,30.19729219,0.035007683,0.138858834,2,4,0,1,5,2,4,0,3,2,0,1,3,2,0,3,3,3,1,7,2,1,0,1
ENTP,NT,°`•ENTPvibes•`°,1XvK4WZ7FjCYzAQS4HW0YD,31,0.710096774,0.135670521,0.726935484,0.160665893,-5.172806452,2.442618082,0.548387097,0.505879411,0.099751613,0.111763032,0.051561274,0.064994054,0.162751613,0.111864626,0.653290323,0.187459719,117.7945161,25.08560136,0.011261136,0.03130092,0,1,1,3,1,0,1,3,3,2,0,0,3,1,2,0,1,1,0,5,1,0,2,0
ENTP,NT,ENTP core,4TkdQjInuMyPxcrnWhp67t,21,0.566,0.143212779,0.798380952,0.164830967,-6.27352381,2.290452916,0.666666667,0.483045892,0.125271429,0.15042214,0.022745638,0.051097891,0.197985714,0.128040366,0.435757143,0.248473537,125.2331905,25.43246546,0.146552187,0.266582866,1,1,0,4,2,1,1,0,0,0,0,0,2,2,3,2,0,1,0,0,1,0,0,0
ENTP,NT,entp with them god complex,7cdVMIbbioBSpFFHUxan2g,9,0.674777778,0.09359591,0.801555556,0.139495619,-5.356666667,1.775810801,0.444444444,0.527046277,0.064077778,0.054903547,0.120316667,0.180604485,0.156377778,0.147336127,0.696888889,0.239795978,125.0672222,25.61992001,0.027305556,0.049449324,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
ENTP,NT,entp woman vibes,2s6DoBLh1v2TyKyFxSAzid,50,0.69068,0.160443192,0.7066,0.151941987,-5.84606,2.336703691,0.46,0.503457434,0.098762,0.081802834,0.12943591,0.15357199,0.212976,0.168353885,0.61462,0.203504991,117.62396,24.35751539,0.021913457,0.058975844,2,4,2,3,3,2,1,2,5,2,0,3,4,0,1,2,0,4,0,7,0,2,1,0
ENTP,NT,entp olmak zor iş kardeş,4F0Akd9qlYo7fRVyrnm3XR,50,0.63454,0.156762164,0.73562,0.15637682,-5.40256,1.783691016,0.52,0.50467205,0.100474,0.086786566,0.074073346,0.11149899,0.191438,0.139672263,0.534858,0.227872306,120.8533,30.71186296,0.01072504,0.038922986,0,1,0,4,4,0,5,4,2,2,3,1,3,1,3,3,1,2,1,3,2,1,2,2
ENTP,NT,ENTP,1PnoRwuOvS2P1sNPfSueBe,50,0.48776,0.124221915,0.7718,0.124712731,-5.26252,1.652933055,0.48,0.50467205,0.06836,0.040469651,0.013382758,0.021345694,0.23994,0.180902197,0.54464,0.192380656,133.81202,30.19729219,0.035007683,0.138858834,2,4,0,1,5,2,4,0,3,2,0,1,3,2,0,3,3,3,1,7,2,1,0,1
ENTP,NT,phonk entp 7 w 8,0EdvTPcV1W3ACs5sQGfIjR,50,0.66924,0.130869862,0.70908,0.202183574,-7.55598,4.278607958,0.66,0.478518121,0.10637,0.079929194,0.21435302,0.23871513,0.188468,0.137819594,0.311562,0.209914604,124.32376,30.85144198,0.497303485,0.366352255,1,5,3,7,3,0,0,1,3,0,0,2,5,0,6,1,2,4,1,2,2,1,0,1
ENTP,NT,Mr.ENTP,4DEafPMutbGL8pX3qpfXYI,50,0.59222,0.118241933,0.55802,0.188537496,-7.64044,2.581346517,0.7,0.46291005,0.075204,0.078554058,0.3647598,0.337635167,0.182024,0.147601577,0.438802,0.215460733,114.62286,26.6680934,0.016719724,0.08781682,1,2,4,4,3,1,0,4,1,2,1,0,6,0,6,0,2,3,1,4,1,3,0,1
ENTP,NT,Entp,1PeW6UypiUemUbDlgTztBf,50,0.68736,0.13691227,0.68436,0.162415034,-5.87114,2.536519365,0.48,0.50467205,0.091966,0.096981487,0.1543836,0.188127139,0.157336,0.109769686,0.56764,0.227939014,121.6211,27.74522274,0.024145813,0.066327645,1,0,1,4,0,3,5,2,2,2,2,1,7,3,3,2,0,3,0,5,1,2,0,1
ENTP,NT,ENTP ¯⁠\⁠_⁠(⁠ツ⁠)⁠_⁠/⁠¯,3AHXPr3l1xCCTgNeIGwM5v,50,0.66988,0.116881877,0.71296,0.164322475,-5.42894,2.036940146,0.46,0.503457434,0.056596,0.029916496,0.1482276,0.203735881,0.158438,0.112015325,0.614068,0.228752613,122.63546,27.24689422,0.014895419,0.054107468,2,4,6,4,1,0,3,2,1,2,2,0,0,3,2,2,2,2,2,4,3,1,0,2
ENTP,NT,Bissl was entpanntes,0mEikEYY85aaROGDkfUOOQ,50,0.5952,0.125767197,0.68058,0.142380217,-6.91296,2.34032724,0.7,0.46291005,0.043896,0.018233295,0.2451144,0.199798284,0.16779,0.104930788,0.428458,0.217413502,118.69064,24.48459838,0.10899885,0.257224368,2,5,0,3,5,3,3,3,1,2,1,0,6,2,3,2,0,1,2,2,2,1,1,0
ENTP,NT,entp vibess,3xlC8CSRlKu5drsQhpix0u,50,0.67846,0.144687871,0.69392,0.181276409,-5.98832,3.184869942,0.5,0.505076272,0.104226,0.100489177,0.14656292,0.193407312,0.198226,0.150010418,0.57584,0.202264462,127.6656,30.13416692,0.052914136,0.150516428,1,4,2,2,4,1,2,1,7,3,1,1,4,1,1,3,2,2,1,4,1,1,1,0
ENTP,NT,Entp,3RhmAcsBt93mtEmk7iT35Z,24,0.679041667,0.132673669,0.76175,0.124406854,-4.978208333,1.448957346,0.541666667,0.508977378,0.085033333,0.087289995,0.099196667,0.140978624,0.185683333,0.166712151,0.646291667,0.175073768,130.5340417,24.94090562,0.015296496,0.06897861,0,2,1,2,3,1,2,1,0,0,0,1,2,0,1,4,1,0,0,2,0,0,0,1
ENTP,NT,Entpannung,79RcwuyAD0JOBhS7xhGhdU,50,0.52776,0.149922505,0.473866,0.219479216,-9.93934,3.091701385,0.72,0.453557368,0.04482,0.04307425,0.447473,0.322487882,0.16225,0.127075294,0.433296,0.239796169,117.81382,27.62995264,0.026434073,0.077647373,1,3,1,2,5,0,1,6,1,4,1,1,5,0,1,3,2,1,6,1,1,1,2,1
ENTP,NT,ENTP,2gKFCUjmVZcziIjBzkL6Mz,50,0.63586,0.142339922,0.70784,0.168973052,-5.8016,2.161124263,0.44,0.501426536,0.100272,0.085998479,0.15296808,0.230978952,0.228822,0.150188858,0.61472,0.203343887,123.99478,30.61173061,0.033320881,0.129547182,0,2,2,3,3,1,5,2,4,1,2,0,3,0,3,4,2,0,1,8,0,1,1,2
ENTP,NT,ENTPie 🐣 ,11Br845yZAktbguZlqkYP7,50,0.5977,0.145755351,0.69682,0.179408858,-6.30102,2.386867724,0.78,0.418451958,0.044446,0.023308072,0.147714182,0.243034533,0.16604,0.119427743,0.52423,0.233160609,121.76976,26.08074708,0.039309228,0.130573393,2,8,0,2,5,1,1,2,0,5,2,0,4,0,2,3,4,1,1,1,1,4,1,0
ENTP,NT,ENTP  °୭̥•,23NhqUuaeAbM63H91sYFfF,39,0.664641026,0.152093546,0.688333333,0.162280189,-5.729717949,2.387256485,0.461538462,0.505035374,0.092933333,0.070099581,0.116121513,0.134554147,0.204123077,0.147273143,0.597871795,0.216381264,125.0248718,27.31616027,0.017127791,0.061957051,2,0,2,3,2,0,0,2,4,1,3,0,1,1,3,3,2,0,0,5,0,4,1,0
ENTP,NT,Entp playlist,3ASoCcv8UHwlYWSGIZmwNb,50,0.63952,0.149559113,0.68874,0.166511728,-6.25154,2.777565512,0.58,0.498569382,0.099818,0.102967864,0.13280122,0.197711339,0.178918,0.111783891,0.58644,0.225442708,125.14966,29.30693362,0.042126971,0.132577194,0,5,3,4,2,1,4,2,2,4,2,1,3,1,2,2,2,1,0,2,2,2,2,1
ENTP,NT,an entp jam's,0Q39ErSEoNQOKIzkMfSOd0,50,0.5855,0.130652249,0.5761,0.174628264,-7.20262,2.521679695,0.78,0.418451958,0.066876,0.061927474,0.30294314,0.299612426,0.16952,0.111941419,0.37706,0.197017354,117.46176,33.57053191,0.111969469,0.252317332,2,5,1,2,9,2,0,1,2,5,2,1,5,1,6,0,1,1,0,1,1,2,0,0
ENTP,NT,ENTJ/ENTP,5AGGn1EYyXiDlNwxgL6jsi,31,0.677741935,0.136181733,0.699225806,0.140282741,-5.190129032,1.845557996,0.741935484,0.444802723,0.071519355,0.053516349,0.080917548,0.112515993,0.202012903,0.133710924,0.577067742,0.194640307,122.9600645,27.04867233,0.021251996,0.117251142,0,6,0,2,2,0,4,0,2,0,2,0,4,0,3,0,2,0,0,0,3,1,0,0
ENTP,NT,Entp,7JxCjA31yf8RpqFORRfN13,16,0.5896875,0.166372561,0.7274375,0.119902165,-5.365625,1.910465803,0.625,0.5,0.07045625,0.048831533,0.054436875,0.073637828,0.19906875,0.16064116,0.619125,0.230359683,115.620625,26.03911799,0.046262996,0.139363946,0,1,1,1,1,0,1,2,1,1,1,0,2,0,0,1,0,1,1,0,0,1,0,0
ENTP,NT,entp stuff,69CnfhgehgmwOQEzKb7AZh,50,0.73616,0.11067204,0.74002,0.138995007,-5.31414,1.910984574,0.5,0.505076272,0.09308,0.084030852,0.0814356,0.105388388,0.210236,0.155839692,0.62472,0.189758928,128.77778,22.55403793,0.016036905,0.106129106,1,4,1,6,4,1,2,1,3,0,3,3,1,0,2,2,1,3,0,4,4,1,3,0
ENTP,NT,entp stuff,69CnfhgehgmwOQEzKb7AZh,50,0.73616,0.11067204,0.74002,0.138995007,-5.31414,1.910984574,0.5,0.505076272,0.09308,0.084030852,0.0814356,0.105388388,0.210236,0.155839692,0.62472,0.189758928,128.77778,22.55403793,0.016036905,0.106129106,1,4,1,6,4,1,2,1,3,0,3,3,1,0,2,2,1,3,0,4,4,1,3,0
ENTP,NT,Entp+infp,3B7FN8y8z7KQR8xKbjo8tB,50,0.62926,0.115339925,0.7,0.189181804,-6.6207,3.230996625,0.66,0.478518121,0.08362,0.069122518,0.1668877,0.269550271,0.160254,0.107267281,0.60748,0.214630698,132.16206,30.3785949,0.016369431,0.062317807,1,6,1,4,3,0,0,1,3,2,1,0,9,2,2,3,3,1,0,3,0,3,1,1
ENTP,NT,Entperfectos.,3fueaXxyGmREGeyz1zuj95,50,0.59868,0.159545712,0.46286,0.19207981,-9.79402,3.588485864,0.52,0.50467205,0.062996,0.051363367,0.5298026,0.329489846,0.187458,0.139336573,0.474104,0.208657045,122.18238,32.45881849,0.103817745,0.228890532,1,5,3,2,4,1,4,3,2,2,0,3,3,1,1,0,2,3,0,2,2,1,3,2
ENTP,NT,pretending like i’m in a hot velocity edit,3RvRDXd9Ul4FnkjG8kHIdJ,50,0.71278,0.105317458,0.70358,0.153991663,-6.42442,2.455154129,0.52,0.50467205,0.09581,0.084393561,0.16869882,0.198956818,0.18575,0.156748926,0.61166,0.232779971,125.3688,26.29783167,0.155006292,0.277070964,2,1,2,7,1,0,2,1,4,1,0,2,2,3,4,3,5,2,0,3,2,2,0,1
ENTP,NT,My entp goofy ass😎,5gXQfX3MFtDUxfBVYxZlQl,50,0.81996,0.104347332,0.69314,0.146229762,-6.44238,2.639707907,0.6,0.494871659,0.173476,0.117874509,0.079782212,0.08583894,0.218442,0.182004862,0.60707,0.225753116,121.34302,22.1559952,0.001212718,0.004606843,1,1,3,11,7,0,3,0,2,1,4,1,3,0,1,1,3,3,0,0,1,2,2,0
ENTP,NT,entp🖤,3veao1iz8M82kWSK4J6PAA,50,0.7131,0.112609176,0.73902,0.218361663,-6.2179,4.559687481,0.74,0.443087498,0.153008,0.128751715,0.121364142,0.182704089,0.254844,0.203247886,0.47362,0.250734341,127.22276,23.45880358,0.306707141,0.377042151,0,4,0,9,8,0,1,0,0,0,5,1,4,0,6,0,2,2,2,3,1,1,1,0
ENTP,NT,ENTP,7mAnt3WiX8QKZQxiGJLED1,18,0.616444444,0.13166411,0.726944444,0.136266811,-6.400944444,2.185103456,0.5,0.514495755,0.065594444,0.070421266,0.140584722,0.186670167,0.248633333,0.171380691,0.597944444,0.188615224,113.2558333,30.26687664,0.062298284,0.20010076,0,1,0,2,1,0,2,0,1,0,1,0,1,1,0,2,0,0,1,2,1,2,0,0
ENTP,NT,entp,1NZrV0MW4aSaRU9AhOXXUp,19,0.706842105,0.199460178,0.751736842,0.1155926,-4.580736842,1.412459787,0.421052632,0.507257274,0.132810526,0.079604159,0.105450632,0.126771337,0.233936842,0.161783852,0.627947368,0.226743485,121.316,24.26198841,0.050002683,0.214574904,0,1,1,3,3,0,0,0,4,0,0,0,1,1,0,2,0,0,0,3,0,0,0,0
ENTP,NT,ENTP,2y5eQlfa5ZwDxHCZZWjmX9,5,0.6216,0.067700074,0.7676,0.096996392,-4.098,0.391900498,0.2,0.447213595,0.04274,0.016337625,0.058034,0.079208156,0.15996,0.103092716,0.6098,0.185377183,136.8556,25.06321794,0.0677186,0.151092114,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENTP,NT,ENTP!!,56noCd4BcjBMopXi5mx4sV,50,0.61766,0.160714554,0.73584,0.157230542,-5.67806,2.308299378,0.54,0.503457434,0.104394,0.106771565,0.094457504,0.141658974,0.204462,0.153279729,0.539382,0.223193213,122.307,32.12761522,0.03649224,0.117072485,1,3,1,0,5,1,7,3,2,3,3,1,5,2,2,1,2,0,0,1,2,1,3,1
ENTP,NT,killer queen,0lfrzSVpEQp4JiDJQbbPx4,47,0.646170213,0.169009174,0.687340426,0.159078088,-6.572297872,2.282071684,0.574468085,0.499768679,0.072310638,0.074610966,0.132277881,0.169639624,0.171153191,0.11767948,0.580844681,0.247724131,128.2490213,27.85199814,0.042403667,0.103533753,2,5,1,4,3,0,0,2,2,0,1,2,4,3,1,2,1,1,2,4,3,2,1,1
ENTP,NT,Fuck it ENTPs,6yg69FxbOw5dmPHp0eRDWd,50,0.6982,0.148059144,0.69592,0.181472867,-6.35296,2.876504469,0.58,0.498569382,0.127784,0.109566627,0.146083,0.22520986,0.224686,0.152211224,0.56402,0.238098204,125.30112,27.5929363,0.155520697,0.27515161,0,4,3,5,2,2,3,0,4,1,2,1,3,0,3,2,3,0,1,4,2,3,0,2
ENTP,NT,entp songs,2aIuZSdKrJCV2nzlvNhlUB,42,0.633404762,0.152207987,0.661904762,0.176807572,-6.255166667,2.64837465,0.571428571,0.500870323,0.101554762,0.096365377,0.149090167,0.215367468,0.181611905,0.094560643,0.56397619,0.212962895,125.2455,31.45580185,0.024793931,0.067543288,0,2,1,3,4,1,4,2,2,3,1,0,3,2,2,3,1,1,1,2,1,1,1,1
ENTP,NT,Entp play list,4cPtJ703pDRW31z9ReU3iB,36,0.705222222,0.165929092,0.734,0.177462753,-5.871333333,2.884637903,0.388888889,0.494413232,0.126236111,0.103266012,0.197453694,0.257141273,0.182544444,0.155707654,0.647305556,0.189925071,126.9187778,16.6113905,0.070814033,0.182767696,1,1,1,3,1,0,1,1,1,0,2,2,1,2,1,2,1,2,1,6,1,3,0,2
ENTP,NT,ENTP,1JFzcI2kSfk9P3ocof807z,35,0.725742857,0.110980481,0.841142857,0.086127178,-3.129057143,1.18385862,0.371428571,0.490240894,0.092408571,0.060588255,0.119227429,0.129952495,0.192354286,0.141658615,0.664457143,0.16024326,131.8111429,23.64340346,0.000417516,0.001664947,1,3,1,0,2,1,1,1,2,0,3,2,5,1,0,1,0,3,0,4,1,0,1,2
ENTP,NT,just entp,0jUq902GE5MfksUWS6Ft3A,50,0.528,0.170959716,0.6354,0.144937425,-6.44678,1.952740714,0.36,0.484873221,0.053486,0.052159003,0.20680414,0.238532726,0.20017,0.132693105,0.420334,0.227109499,117.83528,27.9566066,0.0372749,0.076638603,1,3,1,1,3,0,5,0,6,5,3,3,1,4,1,4,0,2,3,2,0,1,0,1
ENTP,NT,🎭Your crazy ENTP🎭,5IhqSMwjnzX2qcwkRJ76uI,50,0.72156,0.147708091,0.67394,0.13581401,-5.99314,2.054505095,0.46,0.503457434,0.087602,0.075681202,0.1423324,0.193399407,0.158086,0.136127964,0.546324,0.255293515,125.25522,22.59217288,0.002709007,0.018083695,0,6,1,2,4,1,4,1,4,1,4,1,2,1,1,1,1,4,0,7,2,2,0,0
ENTP,NT,entp mood,6NyFfz6oH2tmedAUBJVNPC,50,0.47848,0.177538181,0.86692,0.13876229,-4.27604,2.15012795,0.46,0.503457434,0.132598,0.092030282,0.031493667,0.093714295,0.275826,0.179978102,0.401742,0.176619127,139.02952,33.07035272,0.005763889,0.028804155,0,4,2,4,3,2,3,1,3,1,2,2,1,2,0,0,2,1,1,3,0,4,5,4
ENTP,NT,ENTP vibes,3NxkurTMsQ8mVSJCskN3na,45,0.6498,0.136151086,0.7558,0.15985101,-5.449422222,2.800713501,0.6,0.495433694,0.110704444,0.097744216,0.1117916,0.150357834,0.198482222,0.137590237,0.612711111,0.219422654,125.9797333,24.8476401,0.036539449,0.132580399,2,3,0,3,2,1,2,4,2,2,2,0,5,1,4,3,2,2,0,2,0,1,1,1
ENTP,NT,entp,4UVxZtzfRryxa6RUme2U1P,50,0.64062,0.15817736,0.65416,0.164693328,-6.41996,2.621329768,0.48,0.50467205,0.084296,0.076861349,0.12762652,0.192323989,0.216844,0.169397208,0.51277,0.222696123,118.47324,25.95855781,0.072429854,0.186175805,1,3,1,4,2,0,6,0,4,3,3,1,4,0,4,6,1,3,2,1,0,1,0,0
