mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_EbMajor_count,Gminor_count,D#_Ebminor_count
ENTJ,NT,proof that im entj,1QEJwV62tJHPrMLQx6Verc,27,0.652703704,0.120319707,0.655481481,0.130235399,-6.605,1.789259731,0.333333333,0.480384461,0.111785185,0.084602949,0.15006,0.186650037,0.174937037,0.135792356,0.437666667,0.179361045,133.6593704,30.78864659,0.015238459,0.045660677,4,2,1,2,0,0,1,2,0,4,0,1,1,0,1,0,0,0,1,1,1,2,3,0
ENTJ,NT,ENTJ,15PNpYvJJlIZk3Wq3fPDPi,50,0.69486,0.152817753,0.70508,0.159070879,-5.72012,2.706716933,0.42,0.498569382,0.136214,0.103558756,0.2133502,0.188046944,0.209062,0.174320251,0.56874,0.18558114,124.49844,22.38261443,0.007547097,0.032866968,2,3,2,4,4,2,1,2,0,1,1,3,3,2,3,1,4,2,4,0,0,0,4,2
ENTJ,NT,ENTJ,20Y8sTp4bqckSDBgNhK1Mk,48,0.6525625,0.111492755,0.7741875,0.142878561,-5.237916667,2.005024092,0.5625,0.501328024,0.155541667,0.107845312,0.1120625,0.141658656,0.232147917,0.195637423,0.498475,0.224697045,124.96775,31.58683289,0.004718102,0.031595765,2,2,3,4,6,7,1,0,1,0,1,2,2,3,0,4,5,1,2,2,0,0,0,0
ENTJ,NT,entj (1w2) ,6PbJsFMlCnJ4gpoFb38g5l,21,0.594142857,0.117715031,0.727095238,0.15751727,-5.636095238,2.130546899,0.571428571,0.507092553,0.0402,0.014049413,0.211945114,0.211215142,0.165042857,0.128612128,0.543285714,0.238445202,119.4818095,20.03127823,0.041917495,0.185227488,0,6,1,0,3,1,0,1,0,0,1,0,0,1,2,0,2,1,0,0,1,0,1,0
ENTJ,NT,ENTJ,6OdU0xbKKl4woEw1strEsk,50,0.62924,0.139431142,0.63478,0.156530794,-6.62016,2.740535352,0.44,0.501426536,0.068316,0.05932715,0.14921738,0.190393476,0.162176,0.126456501,0.456804,0.214212125,120.88648,26.99230731,0.031261657,0.068703533,3,1,1,2,4,5,1,4,1,1,2,5,1,1,4,0,2,2,4,2,1,1,2,0
ENTJ,NT,ENTJ vibes,5xULSHstMVW4InHgxhrxWw,11,0.706,0.12556353,0.775454545,0.094240505,-5.696363636,2.655633795,0.636363636,0.504524979,0.089763636,0.068000372,0.191832727,0.170656041,0.225418182,0.190494393,0.691363636,0.170925289,115.6443636,18.89307214,0.001268292,0.002263546,0,2,1,0,0,0,0,1,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0
ENTJ,NT,Entj,6e9KmqDSgnoDk4p0cSwIju,18,0.553388889,0.171987051,0.617666667,0.184014066,-6.559388889,2.163991414,0.555555556,0.511309993,0.084777778,0.115784503,0.305509556,0.255011425,0.162072222,0.086602403,0.443255556,0.242211913,114.3414444,26.56607937,0.057423491,0.196438124,1,3,0,2,0,0,0,1,1,0,2,1,2,0,1,0,2,1,1,0,0,0,0,0
ENTJ,NT,entj,06quD5qnhoPXWeZCegS0UJ,25,0.50768,0.137711571,0.49496,0.234894565,-8.16036,2.813149597,0.8,0.40824829,0.032684,0.007205477,0.4814416,0.327250686,0.182708,0.120204624,0.34592,0.208875944,118.42632,25.0402544,0.039740762,0.140064456,0,2,0,0,4,0,2,1,2,0,2,4,2,1,2,1,0,0,0,0,0,2,0,0
ENTJ,NT,ENTJ vibes 👑🔥,3TvjTx3c5zGm2K5F7CQf9I,50,0.61818,0.128922329,0.74992,0.140420046,-5.3612,2.021933465,0.44,0.501426536,0.101908,0.090626434,0.08631738,0.122498003,0.198696,0.159577606,0.5364,0.206552657,135.2593,31.51383724,0.005889063,0.031434417,2,1,0,3,1,4,1,2,0,3,3,3,0,4,6,2,4,2,3,2,1,0,3,0
ENTJ,NT,ENTJ-T,25phbBIeOJnSkdiLE4NZ8n,50,0.66414,0.108050066,0.7111,0.156151058,-5.71944,2.255002848,0.52,0.50467205,0.105344,0.089670292,0.15037572,0.184523193,0.193972,0.159174233,0.56404,0.221696976,127.52248,24.67346548,0.012553935,0.04556367,2,2,0,6,2,7,1,4,1,1,3,4,2,4,2,0,3,1,2,2,1,0,0,0
ENTJ,NT,ENTJ,6PBApVzxw884EZ6S0IaybR,44,0.621068182,0.14866732,0.631181818,0.1463046,-6.802454545,3.142085128,0.545454545,0.503686201,0.079381818,0.069015655,0.159343045,0.171777797,0.176809091,0.153207679,0.481690909,0.227432646,117.35275,29.34295029,0.061161561,0.169656926,1,4,2,3,2,4,1,3,3,1,1,3,0,3,1,2,2,1,4,0,2,1,0,0
ENTJ,NT,ENTJ,62qgse75F0tZI94V6uTFDe,50,0.67994,0.144081951,0.72094,0.128303437,-5.19438,1.508551365,0.46,0.503457434,0.106348,0.08698612,0.1059384,0.117522511,0.164818,0.131258753,0.5324,0.225795193,125.39288,28.04001946,0.005565855,0.026135001,3,6,0,2,1,4,1,3,3,1,2,3,0,0,5,2,6,0,3,1,1,2,1,0
ENTJ,NT,mean bitch ENTJ anthems !,56fvP02ukfoPKoQR2GMRUR,50,0.59738,0.123736041,0.77822,0.151400171,-5.34526,1.881675662,0.5,0.505076272,0.108022,0.075268093,0.07901037,0.123078493,0.169152,0.135752569,0.50562,0.179810432,122.50166,31.13116182,0.023141486,0.136009321,2,0,3,3,0,1,3,1,3,3,1,5,1,5,3,2,4,2,5,1,1,0,1,0
ENTJ,NT,entp x entj,5FsOrTdDKU5ol32REZ9qRl,50,0.60196,0.120717914,0.66632,0.16014629,-6.09634,2.214421356,0.44,0.501426536,0.073074,0.065430895,0.17203329,0.214037011,0.18332,0.17052674,0.478696,0.255974957,119.93508,24.9747036,0.027554943,0.105839957,3,5,2,2,1,6,2,1,2,3,2,2,1,3,3,0,0,2,4,1,1,0,3,1
ENTJ,NT,entj,0caJdB3c3mHYmgL0A44lze,36,0.604055556,0.164268586,0.639027778,0.14862426,-6.311,1.995158526,0.444444444,0.503952631,0.087777778,0.071836867,0.1947825,0.218407356,0.195227778,0.141697133,0.390386111,0.205965681,127.3690833,28.93831247,0.022791846,0.061001749,3,3,0,2,2,2,1,1,2,0,2,2,2,0,2,2,2,0,4,0,2,0,2,0
ENTJ,NT,ENTJ,6oiPz7QfR6igb2WEKnVlEW,50,0.63126,0.153635775,0.68488,0.157929413,-5.84574,2.038397908,0.42,0.498569382,0.088534,0.078857781,0.1613919,0.184699059,0.188858,0.116307301,0.490354,0.220059353,118.46806,29.31628612,0.026847915,0.122836046,1,2,2,3,2,8,1,2,0,0,3,3,2,4,1,1,5,1,4,0,0,1,3,1
ENTJ,NT,ENTJ-T,1UUaCobuhRxjKkog40jfnG,50,0.68222,0.118698949,0.73716,0.135693436,-5.1307,2.303276887,0.48,0.50467205,0.09337,0.080837396,0.1570341,0.175638418,0.174448,0.117379048,0.57816,0.197693574,125.51334,24.36717939,0.008958646,0.03755353,3,5,2,2,3,4,2,6,0,1,5,3,0,1,3,2,3,1,2,0,1,0,0,1
ENTJ,NT,Entj vibes,2s4YTcU0VD73mpJXc8Gzzq,13,0.635,0.138276896,0.678769231,0.149209112,-6.911538462,2.673353375,0.384615385,0.506369684,0.062646154,0.062842085,0.256984615,0.220174722,0.152869231,0.086749605,0.557615385,0.180648618,117.5860769,17.7621738,0.000706377,0.001366279,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3,2,0,0,0,0,2,0,1,0
ENTJ,NT,ENTJ,6oiPz7QfR6igb2WEKnVlEW,50,0.63126,0.153635775,0.68488,0.157929413,-5.84574,2.038397908,0.42,0.498569382,0.088534,0.078857781,0.1613919,0.184699059,0.188858,0.116307301,0.490354,0.220059353,118.46806,29.31628612,0.026847915,0.122836046,1,2,2,3,2,8,1,2,0,0,3,3,2,4,1,1,5,1,4,0,0,1,3,1
ENTJ,NT,"Depresi ENTJ, tapi gak depresi depresi amat sih.",5qo7RtED35Wz2oojQr3X57,50,0.55944,0.10303777,0.83636,0.108119126,-4.23226,1.187599496,0.76,0.431419111,0.073786,0.04845462,0.03487062,0.086649985,0.29022,0.215439959,0.5666,0.1727121,142.06704,34.63255607,0.00062438,0.002271682,2,4,1,2,4,2,4,3,3,2,2,8,0,5,1,1,1,0,0,4,0,1,0,0
ENTJ,NT,ENTJ,5Rt8JBtOZWhDeoIKKNkswp,50,0.6553,0.1807995,0.73966,0.168145662,-6.58178,2.703261102,0.56,0.501426536,0.110538,0.082154148,0.1590356,0.209799276,0.188242,0.121055209,0.52323,0.248447213,120.03786,26.03608728,0.086137569,0.228440814,3,3,2,6,3,2,0,3,0,3,2,5,0,3,5,3,3,1,0,1,1,1,0,0
ENTJ,NT,Feeling ENTJ?,6AX59eJPLqrKwNp6EcZR6P,50,0.59876,0.147143212,0.60582,0.142053984,-6.01202,1.841192332,0.5,0.505076272,0.070924,0.055383854,0.1990534,0.199585684,0.159776,0.108460525,0.390338,0.187060108,116.22244,32.52888632,0.00678124,0.033282121,2,6,1,3,2,2,1,2,0,4,2,3,0,4,3,2,1,2,3,0,2,0,3,2
ENTJ,NT,ENTJ💍,4pxDGeduOuxBYn55vSf5kM,34,0.632764706,0.148287203,0.725941176,0.192771641,-6.397617647,3.053623461,0.529411765,0.506640397,0.074558824,0.048072087,0.177965647,0.219719281,0.227958824,0.191584459,0.613435294,0.253822976,132.8191765,29.9507916,0.049954969,0.180701509,0,4,1,1,1,2,2,1,0,2,3,2,1,2,4,0,1,2,2,0,0,1,2,0
ENTJ,NT,"I m ENTJ , world should kneel",6RXLJEvadLMHJin6cCM22n,50,0.66668,0.168392331,0.72644,0.145229327,-5.26612,2.031066229,0.44,0.501426536,0.095486,0.084403806,0.133090468,0.150228866,0.188466,0.15797485,0.542618,0.254335088,125.24526,30.01515278,0.022960882,0.100751772,2,9,2,1,0,3,2,5,1,5,1,1,0,3,4,1,2,1,2,1,0,1,3,0
ENTJ,NT,ENTJ,4wtiikEi5SY3eR4hgzfFw8,28,0.651821429,0.100062963,0.697678571,0.175307572,-6.701142857,3.458883696,0.357142857,0.487950036,0.104382143,0.091760433,0.187672621,0.245369077,0.240232143,0.198017461,0.650392857,0.188307145,115.0619643,26.73364523,0.00012325,0.000372959,2,1,1,4,1,5,1,0,1,0,1,1,1,0,0,0,2,0,2,0,3,0,1,1
ENTJ,NT,ENTJ,5LjE1cGgl9SCJcUukc1xaa,41,0.537463415,0.131567112,0.668829268,0.189010437,-6.633878049,2.630145293,0.463414634,0.504854483,0.089336585,0.110100953,0.191950902,0.267165055,0.201741463,0.144386393,0.444419512,0.209163441,121.239439,35.33925018,0.006522756,0.01868419,3,3,1,3,1,1,1,4,3,4,0,4,0,2,3,0,1,1,3,0,2,1,0,0
ENTJ,NT,Entjungferung von Deutschrap,3fOJd4Vz7RzD2ZyDGj3YB7,50,0.73716,0.107987974,0.69144,0.116596664,-6.41164,1.770054706,0.56,0.501426536,0.333468,0.118302268,0.2147814,0.166006824,0.152142,0.11287939,0.46216,0.158214832,112.32796,28.24592041,0.008928045,0.04421142,0,2,3,11,7,3,0,0,0,3,3,2,1,1,0,1,9,0,2,1,0,0,1,0
ENTJ,NT,entj playlist 💅🏼😽,2fbTVaEpwOH1t3SQiKWkot,50,0.6194,0.145033142,0.56796,0.153884526,-7.29182,2.482781214,0.38,0.490314351,0.099042,0.102435378,0.15332718,0.17346371,0.186336,0.140436012,0.345828,0.200704796,120.9614,30.03908201,0.08032678,0.218856808,1,2,4,1,1,4,1,2,1,4,2,2,1,6,2,1,5,0,4,2,1,0,2,1
ENTJ,NT,entj supremacy,2r9rFhilN79ZeAa1T37Ahz,37,0.600918919,0.113989127,0.668351351,0.163994108,-6.636486486,2.548112511,0.405405405,0.497742652,0.095259459,0.077691453,0.162155405,0.192683791,0.154381081,0.117836624,0.472916216,0.190460797,125.8175135,36.04567078,0.011728442,0.04281572,2,2,0,0,1,2,1,2,1,1,2,4,0,0,3,2,3,0,2,1,4,1,3,0
ENTJ,NT,Freddy wert entjungfert,01wF37BmZyADwPzHJz6vjM,50,0.67746,0.158772229,0.68406,0.214486041,-6.93804,3.094138764,0.7,0.46291005,0.131262,0.116605072,0.2395069,0.314797754,0.280288,0.230200715,0.58326,0.265236852,126.74264,25.61356698,0.0972617,0.224421269,1,4,0,3,3,3,1,1,4,3,4,7,0,4,0,3,0,0,2,0,3,2,2,0
ENTJ,NT,— entj • intj —,7iD90rzUvSAO4ZyyveGiQg,50,0.5255,0.166172304,0.62292,0.18264439,-7.62536,2.954122438,0.52,0.50467205,0.070012,0.072932691,0.298235018,0.308500167,0.234224,0.188891413,0.41905,0.244731089,125.97246,29.3953063,0.06840334,0.157042271,2,3,0,3,1,6,1,0,4,2,0,4,2,2,4,3,1,4,0,0,7,1,0,0
ENTJ,NT,ENTJ💜,7GMmZyiN26Jx1KKh5xJgBs,31,0.650322581,0.140148585,0.683580645,0.158155361,-6.026806452,2.347783315,0.483870968,0.508000508,0.093706452,0.069886331,0.208497097,0.224838437,0.164583871,0.10752675,0.513674194,0.217203877,127.8130968,25.84046428,0.009510425,0.040841153,3,3,1,2,0,3,1,1,0,1,3,2,0,2,3,1,2,0,1,0,0,1,1,0
ENTJ,NT,An ~ENTJ's~ POV,0hoj9LPv5Pu8CtHhxzRByd,50,0.63078,0.144057853,0.7456,0.154111277,-5.59506,2.156244206,0.42,0.498569382,0.085784,0.054329976,0.08984026,0.142851426,0.18106,0.140696612,0.465766,0.199781153,130.5559,31.27211072,0.037541509,0.136117335,2,3,1,3,2,6,1,3,1,3,1,3,1,1,5,2,2,2,1,1,2,1,3,0
ENTJ,NT,ENTJ & PREFE,6F4ucb442XGlcsNvFH7m6z,50,0.6478,0.148438814,0.70066,0.130206995,-5.7123,2.041468841,0.48,0.50467205,0.08325,0.087695338,0.17017264,0.200169225,0.192642,0.135333268,0.50384,0.205793969,119.81308,26.16254348,0.077429104,0.211803102,1,5,2,2,1,4,2,2,1,1,2,3,1,3,6,2,1,0,2,1,1,2,5,0
ENTJ,NT,An ~ENTJ's~ POV,0hoj9LPv5Pu8CtHhxzRByd,50,0.63078,0.144057853,0.7456,0.154111277,-5.59506,2.156244206,0.42,0.498569382,0.085784,0.054329976,0.08984026,0.142851426,0.18106,0.140696612,0.465766,0.199781153,130.5559,31.27211072,0.037541509,0.136117335,2,3,1,3,2,6,1,3,1,3,1,3,1,1,5,2,2,2,1,1,2,1,3,0
ENTJ,NT,ENTJ & PREFE,6F4ucb442XGlcsNvFH7m6z,50,0.6478,0.148438814,0.70066,0.130206995,-5.7123,2.041468841,0.48,0.50467205,0.08325,0.087695338,0.17017264,0.200169225,0.192642,0.135333268,0.50384,0.205793969,119.81308,26.16254348,0.077429104,0.211803102,1,5,2,2,1,4,2,2,1,1,2,3,1,3,6,2,1,0,2,1,1,2,5,0
ENTJ,NT,Entj vibes ❤️‍🔥,4KExW8Tq3PUEl0BXl4eqNP,49,0.694653061,0.104877816,0.680469388,0.133555404,-5.870489796,1.968578782,0.510204082,0.505076272,0.097336735,0.083494218,0.151516796,0.178972077,0.166887755,0.1244057,0.427836735,0.195550862,123.742,26.25149348,0.005659994,0.031447784,2,2,2,5,4,1,2,3,2,2,1,2,1,3,3,1,4,0,3,2,2,1,1,0
ENTJ,NT,ENTJ INTENSIFIES,469ilpM4WpkGK9NmKdE5CJ,50,0.56038,0.165731636,0.81306,0.148800704,-5.75782,2.53699581,0.64,0.484873221,0.10453,0.077042822,0.080545108,0.148995817,0.259108,0.183389494,0.53638,0.201099923,125.80506,28.48808795,0.035093295,0.147186591,3,2,2,4,7,4,2,2,1,2,1,4,2,4,1,3,0,1,2,1,0,2,0,0
ENTJ,NT,ENTJ,0uSG89SVnMq5v71qqku0Jv,4,0.4825,0.174984761,0.59225,0.057418783,-7.63975,0.771270543,0.75,0.5,0.10895,0.112024179,0.1683,0.130225804,0.246,0.109899955,0.263925,0.196654238,149.84375,43.58339816,0.000389712,0.000760251,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
ENTJ,NT,entj ,4fxxYrxjrEK5xdJ1UkRsuf,33,0.625030303,0.146119276,0.61530303,0.17935396,-7.844787879,3.366512436,0.606060606,0.496197663,0.081939394,0.078987155,0.265428182,0.261941201,0.199042424,0.146242226,0.455818182,0.214478066,117.321303,27.30148167,0.029896047,0.06297142,0,5,1,2,4,0,2,2,0,1,1,3,0,1,3,0,0,1,2,1,1,0,3,0
ENTJ,NT,"estj, entj, intj, istj, istp",6Q4l73KN7JDLOebGK4jkBl,33,0.629,0.151752471,0.678272727,0.156150623,-6.378,3.06762407,0.606060606,0.496197663,0.08510303,0.079852972,0.144079364,0.177678334,0.218081818,0.159427708,0.529666667,0.23501086,126.5639697,27.51059058,0.098734635,0.231491649,1,4,0,2,2,1,2,1,3,2,1,1,1,1,5,3,1,0,0,0,0,1,1,0
ENTJ,NT,ENTJ!,6OgrceGcCQWeuEmtjurmGQ,19,0.670526316,0.100464681,0.716210526,0.114409877,-5.366736842,1.128205893,0.526315789,0.512989176,0.101010526,0.080310681,0.171188421,0.202723565,0.177731579,0.103366683,0.579315789,0.18452463,125.1942105,24.22583347,0.002498597,0.010631865,2,4,1,0,0,0,0,0,0,1,2,1,0,1,1,0,2,1,1,0,1,1,0,0
ENTJ,NT,Silly ENTJ,2EqOhezVHpWlbJA2GVwoM8,50,0.68094,0.11675448,0.765,0.125727434,-4.74404,2.195488565,0.32,0.471212071,0.09432,0.068552503,0.1474052,0.185908764,0.17188,0.121320902,0.547032,0.190011799,126.22708,22.77572147,0.006123718,0.030862731,1,2,1,3,2,5,0,4,1,3,1,3,0,1,5,2,7,0,5,0,0,1,1,2
ENTJ,NT,ENTJ,5tzn8aMXFVl2BTFxzC40I6,50,0.64496,0.170092407,0.50372,0.149158324,-8.7479,2.608310308,0.68,0.471212071,0.088866,0.072461127,0.3667486,0.282578494,0.16465,0.143189274,0.350584,0.175843812,116.46458,29.17078359,0.07403728,0.198890671,3,10,0,4,4,3,2,2,2,2,2,0,2,3,0,4,1,1,1,1,1,1,1,0
ENTJ,NT,entj gal,7ku7io54pljHCS01OotcWR,14,0.617714286,0.087297395,0.652428571,0.113371218,-6.212142857,1.757380256,0.571428571,0.513552591,0.070364286,0.079225759,0.169396429,0.159569303,0.209728571,0.113680696,0.434721429,0.246407,119.1225,29.20360777,0.012392602,0.045087262,2,0,0,2,1,1,0,0,1,0,0,1,0,2,0,0,1,1,1,0,0,0,1,0
ENTJ,NT,entj women. ,4ZolFlVoZwFrZQl90vC0cH,50,0.75192,0.132969053,0.66392,0.140328454,-6.23948,2.402963844,0.56,0.501426536,0.174586,0.120872145,0.13643996,0.171722173,0.21531,0.156661687,0.54644,0.205081881,125.87374,29.50899887,0.007296874,0.032794092,1,5,2,3,1,3,1,3,1,0,4,2,3,2,2,3,5,1,2,4,0,1,1,0
ENTJ,NT, ENTJ,3LGWcgM9bRv3gacXJIyqAi,50,0.64498,0.129524167,0.7305,0.14493056,-5.49082,1.883614694,0.5,0.505076272,0.08947,0.061307569,0.1237784,0.161185061,0.170408,0.139754988,0.49776,0.207057279,125.6325,28.6011698,0.006381685,0.031885366,3,5,3,3,5,2,0,2,5,0,1,4,1,0,4,1,5,1,2,0,1,0,2,0
ENTJ,NT,INTJ || ENTJ,6eicOq5v93djBn0mQgESGx,40,0.626,0.123417158,0.68825,0.165713802,-6.0575,1.893736775,0.3,0.464095481,0.0697725,0.060698325,0.170601175,0.189925504,0.1947425,0.167809645,0.430475,0.22700996,126.0137,23.51910421,0.023011378,0.052140306,2,3,1,4,0,3,0,2,0,0,2,1,1,1,4,0,5,0,3,1,3,0,3,1
ENTJ,NT,ENTJ // I'll be god // god complex playlist,5676no50aPyXAGhkF8JkM3,50,0.70082,0.139301419,0.71096,0.152187848,-5.74024,2.990668566,0.58,0.498569382,0.171182,0.159980233,0.098750416,0.145841141,0.212244,0.166246445,0.532986,0.204346988,122.63148,28.53131553,0.007793821,0.047903399,0,5,1,2,7,1,1,1,0,3,1,4,2,2,5,3,3,1,2,2,0,1,3,0
ENTJ,NT,my mbti is ENTJ and i'm a libra,30CAdltiWA6DpWoaaeziVI,47,0.641893617,0.15941404,0.634787234,0.173739802,-6.726340426,2.741020314,0.319148936,0.471186429,0.103708511,0.099802056,0.189845085,0.224517886,0.200248936,0.169370173,0.457380851,0.225071621,117.3210851,30.84988362,0.059032087,0.189170911,5,1,3,1,1,3,0,4,1,2,0,3,4,2,3,3,3,2,2,1,1,0,2,0
ENTJ,NT,entj // the commander ,2L6Dxf2WAqoIQX50Zg4wFR,41,0.582780488,0.144984743,0.670926829,0.191775831,-6.707,2.615075267,0.512195122,0.506060827,0.080146341,0.082161113,0.208655951,0.253385928,0.201807317,0.15774513,0.485229268,0.238383882,122.8883171,27.97764356,0.059450781,0.192926886,0,4,2,1,4,2,3,3,2,2,1,1,1,1,4,2,2,1,3,1,1,0,0,0
ENTJ,NT,entj ⭐,3mvqqX5NTINezqtci6H4LB,37,0.640432432,0.145329805,0.702216216,0.159105335,-6.290675676,2.604171931,0.432432432,0.502247202,0.089683784,0.066298289,0.212240459,0.204067506,0.209678378,0.167213697,0.575132432,0.238858603,126.3334054,29.2518827,0.015000372,0.047021218,4,3,1,2,1,2,3,1,0,3,2,1,1,1,4,1,3,1,1,0,1,1,0,0
ENTJ,NT,i don’t need a man i’m an entj ,3UNekFrlMUOxbZKz8UNSmJ,50,0.67536,0.126562199,0.7028,0.147153398,-5.36684,2.044641821,0.52,0.50467205,0.134664,0.116044724,0.11247078,0.143237185,0.189808,0.120386317,0.60556,0.180843619,127.2755,29.73545414,0.000250619,0.001030865,4,6,6,3,1,2,0,4,4,1,2,4,0,2,0,1,0,0,3,1,1,2,3,0
ENTJ,NT,Entj,2adxQyJUDbnpWAjcqCTGcm,50,0.63254,0.134015566,0.65536,0.17481124,-6.26528,2.575725078,0.44,0.501426536,0.09824,0.096863474,0.1852472,0.199087892,0.187934,0.148702844,0.505066,0.208353063,120.1495,30.19761024,0.039036916,0.096515219,1,2,3,3,3,6,2,2,2,1,0,4,4,3,4,1,1,1,2,0,1,1,0,3
ENTJ,NT,entj,6s4eXqq24ibMt3cZukiHCo,34,0.680470588,0.123357877,0.680382353,0.169480135,-5.7335,2.232930623,0.441176471,0.503994737,0.123305882,0.133125398,0.168242647,0.19269513,0.169135294,0.136640299,0.509973529,0.201263463,125.0716176,31.18379856,0.010321277,0.042720095,1,1,1,1,3,1,1,2,0,1,3,1,2,2,2,1,3,0,3,1,2,1,1,0
ENTJ,NT,Entj  8w9 ,7ln76BZeBUYJpzVzcwhTnZ,50,0.6789,0.140333313,0.70318,0.160749608,-5.74288,2.510365374,0.54,0.503457434,0.079056,0.067782739,0.15112658,0.173312324,0.179552,0.119092429,0.580938,0.237098448,124.19276,25.86800871,0.02864684,0.08776002,1,5,2,3,2,4,2,3,3,3,1,4,0,2,2,3,2,1,3,1,1,0,2,0
ENTJ,NT,entj woman energy,5OVokpcsJ3Z4SMeHfb16u1,44,0.655727273,0.152105588,0.720090909,0.140962772,-5.541931818,2.101248271,0.386363636,0.492544843,0.069343182,0.049904031,0.120103205,0.158554079,0.180954545,0.127944951,0.506545455,0.2179228,120.3494318,25.24657341,0.047119808,0.158936907,2,3,4,2,3,4,1,3,2,1,1,4,4,0,3,1,1,0,2,0,2,0,1,0
ENTJ,NT,Entj songs🤭,5JWuHADs551NjqeLiBYrEJ,13,0.666692308,0.107977146,0.721153846,0.111847252,-6.312615385,1.717996825,0.307692308,0.480384461,0.063676923,0.060964883,0.262393846,0.21971139,0.129661538,0.080790589,0.631615385,0.176838692,121.0494615,20.65323996,0.000612968,0.001304966,1,2,0,0,0,0,0,1,0,1,1,0,0,0,3,0,1,1,0,0,2,0,0,0
ENTJ,NT,entj/p,1QCguQjrxYOPnGHRZYQUhX,7,0.609428571,0.065020143,0.683,0.13682836,-5.284714286,1.8787288,0.571428571,0.534522484,0.099557143,0.095812384,0.155981429,0.181464958,0.1604,0.065989519,0.527285714,0.186423992,143.5718571,33.70193321,0.048298621,0.127746303,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0
ENTJ,NT,entj core,3o7jjQ9yvytPMaMVtXg2Bk,50,0.65268,0.162244643,0.59908,0.17687201,-7.4147,3.21593634,0.42,0.498569382,0.107544,0.091666372,0.24263502,0.270675598,0.216506,0.158740758,0.468802,0.226574196,116.2292,30.4822379,0.060580183,0.189327504,4,2,3,7,2,0,0,0,0,4,1,2,2,3,6,3,1,0,2,1,1,0,6,0
ENTJ,NT,Entje engels playlist,2Vb32G9mnTtXIVaetucGpI,50,0.7366,0.114621827,0.61304,0.112797264,-6.94282,2.442175692,0.36,0.484873221,0.159754,0.104445913,0.2279134,0.192815524,0.130972,0.091764626,0.59844,0.198125827,107.7142,23.95304767,0.001833543,0.004609789,4,2,3,1,4,6,0,1,2,1,5,3,2,1,4,0,5,0,2,0,1,0,2,1
ENTJ,NT,entp/entj,0woY7BjGZ9F4qr8syyKG9t,50,0.64166,0.139273422,0.71032,0.134288365,-6.05164,2.463272129,0.48,0.50467205,0.075872,0.065114549,0.10894226,0.145949457,0.183908,0.133955554,0.519772,0.227853157,120.57042,24.71962762,0.070002204,0.184403252,2,3,5,2,2,4,1,3,1,2,1,6,1,4,5,2,1,0,1,1,1,1,1,0
ENTJ,NT,ENTJ,6NIQJy7eLOPkS77PpslgzI,16,0.6135625,0.126988697,0.651,0.131525409,-6.8876875,1.983791109,0.25,0.447213595,0.084175,0.080592576,0.207102463,0.214719897,0.14214375,0.088732136,0.5185625,0.195877162,113.74175,26.55179896,0.059906081,0.214906246,2,1,0,0,0,4,0,0,0,1,1,1,0,0,2,0,1,1,0,0,2,0,0,0
ENTJ,NT,ENTJ  😈,30uJk7VYfx1wQvaEODqCVR,38,0.693710526,0.136305283,0.711,0.16753007,-5.683736842,2.705643458,0.394736842,0.495355383,0.090905263,0.06519789,0.142504474,0.169226916,0.179526316,0.132322147,0.593105263,0.21506552,121.0786579,23.36441873,0.014625328,0.088700196,1,4,3,4,0,6,0,1,0,1,1,2,1,1,2,1,4,0,1,1,1,1,1,1
ENTJ,NT,ENTJ,3hBCSWs3iSt4eh929YRqQZ,50,0.6458,0.153577475,0.67008,0.140455504,-5.57872,1.782907875,0.52,0.50467205,0.087568,0.074450557,0.1885574,0.20163334,0.196818,0.161505097,0.513058,0.222368312,122.92842,27.94697764,0.010665753,0.043589814,2,4,1,4,1,4,1,2,1,2,3,3,0,0,4,2,4,3,0,2,2,2,2,1
ENTJ,NT,ENTJ SIGMA,1Azyz5oEdqNmZoSMW34BkQ,50,0.5336,0.16007103,0.71874,0.168690008,-6.61914,2.529284444,0.68,0.471212071,0.070532,0.067264171,0.12916192,0.194819809,0.181138,0.14415568,0.505736,0.24674622,123.84418,30.52700205,0.164853197,0.301882789,1,7,1,2,3,0,3,2,2,1,1,3,1,2,2,5,3,1,2,4,0,1,3,0
