mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,Dminor_count,D#_Ebminor_count,D#_EbMajor_count,Gminor_count,G#/Abminor_count
INTP,NT,INTP,0Z9AeAOVQzcvtIVkxCPOgi,16,0.55425,0.138146058,0.66825,0.166007028,-8.4950625,3.25247023,0.5625,0.512347538,0.07991875,0.09475789,0.2325224,0.275371239,0.198475,0.172883041,0.4693125,0.247094508,131.387875,32.7180566,0.223722188,0.369465528,0,0,0,0,1,1,2,2,0,0,1,0,1,1,3,0,0,0,0,0,0,1,0,3
INTP,NT,INTP💜,0mlAQigwtBI5vk9hfPEOUF,50,0.62336,0.141498072,0.67868,0.167048867,-6.00302,2.887024784,0.5,0.505076272,0.098222,0.087793343,0.182386168,0.215427478,0.212094,0.157796318,0.497516,0.204589601,124.3894,29.85495108,0.061326104,0.170931354,0,1,0,2,3,2,3,3,2,1,1,4,3,4,2,3,1,4,1,0,2,2,3,3
INTP,NT,pov: you're an intp,2VCiZNLoN0XxPESyoO9Mqw,50,0.52744,0.126842206,0.64042,0.184887841,-7.6579,3.194384986,0.62,0.490314351,0.063792,0.054035989,0.251363481,0.304318082,0.20496,0.140697097,0.43992,0.21130999,120.0464,32.5392225,0.157786241,0.285342621,1,3,0,3,2,2,4,3,3,1,1,5,2,5,4,1,1,2,2,1,1,1,1,1
INTP,NT,INTP,5k7SMihaYPYhGs3WMA7Pm4,18,0.622611111,0.156520301,0.704055556,0.166481397,-6.666111111,3.483940853,0.444444444,0.511309993,0.088111111,0.089942478,0.167932444,0.242950717,0.205183333,0.152222744,0.501777778,0.242416888,131.902,28.75122691,0.097072353,0.229813474,1,0,1,1,0,3,1,1,0,1,2,0,2,1,2,1,0,0,0,0,0,0,1,0
INTP,NT,INTP-T songs,1HmfPBQmsmHC7sw22SZjfp,50,0.55896,0.139018419,0.67982,0.160082337,-6.64924,2.019720324,0.56,0.501426536,0.052068,0.030858118,0.189689845,0.22562248,0.189768,0.119252129,0.469506,0.218457504,123.73896,30.13942619,0.103496148,0.238501817,1,1,2,4,1,5,2,3,3,0,1,1,4,5,5,0,2,2,3,1,0,1,2,1
INTP,NT,INTP-T songs,1HmfPBQmsmHC7sw22SZjfp,50,0.55896,0.139018419,0.67982,0.160082337,-6.64924,2.019720324,0.56,0.501426536,0.052068,0.030858118,0.189689845,0.22562248,0.189768,0.119252129,0.469506,0.218457504,123.73896,30.13942619,0.103496148,0.238501817,1,1,2,4,1,5,2,3,3,0,1,1,4,5,5,0,2,2,3,1,0,1,2,1
INTP,NT,intp 🌙🧋🫥🎧,0y63wAOER3j2iQVi6SDTLi,50,0.58632,0.159330928,0.607768,0.205566369,-8.04312,3.696525338,0.52,0.50467205,0.09015,0.09818592,0.307153258,0.2945452,0.180444,0.134766666,0.416718,0.238787074,122.74446,34.47267479,0.085096434,0.20371401,0,4,0,0,2,3,1,4,5,0,2,2,4,4,3,2,1,1,0,4,1,2,2,3
INTP,NT,kulağı sağlam intp dostlarıma,2ItD6a12vGIi4oSY4j8hxf,50,0.46406,0.155252054,0.55603,0.201019605,-9.8857,4.29469646,0.6,0.494871659,0.036886,0.009925375,0.316581546,0.330997601,0.151804,0.099108841,0.285216,0.220006639,118.71288,28.58503783,0.370394112,0.361463434,1,3,1,2,2,1,0,1,3,4,2,7,1,6,1,1,4,2,5,1,1,0,1,0
INTP,NT,non-stereotyped intp playlist,6Ta8EEGiuxj2w1nl0yVbwS,8,0.444375,0.16774976,0.553,0.197587594,-8.14975,3.399739097,0.75,0.46291005,0.0382625,0.009661845,0.233675875,0.244500632,0.1175,0.033383101,0.278875,0.184333888,105.962625,31.34561211,0.052503656,0.090061095,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0
INTP,NT,INTP JAM,34gUzmYbIG4Y8EDvZR9e9z,47,0.558,0.130636735,0.58312766,0.160678536,-6.719021277,2.058950688,0.617021277,0.491368607,0.05523617,0.044664831,0.326193077,0.297879761,0.168610638,0.082272631,0.42457234,0.209867578,124.596766,34.65321715,0.010389697,0.03217957,2,0,2,2,1,2,3,0,2,3,3,1,9,2,1,1,4,1,1,1,0,2,2,2
INTP,NT,intp,7MlwGuzWXsJKjUvHUEO9mQ,34,0.515323529,0.162019026,0.650705882,0.216778414,-8.041205882,3.662781852,0.647058824,0.48507125,0.065638235,0.066536329,0.288907824,0.342682098,0.180920588,0.116042032,0.437058824,0.210723421,125.3035588,32.36052771,0.248044198,0.358876857,2,1,0,2,2,3,2,2,1,1,5,0,3,1,4,1,0,1,0,0,0,2,0,1
INTP,NT,INTP,7FW5gr6SL3MTrMazlSAVGL,30,0.601033333,0.139298113,0.748333333,0.164518594,-6.731233333,3.327504954,0.5,0.508547628,0.103416667,0.106998676,0.187939413,0.257024373,0.1875,0.14667793,0.527266667,0.254293604,130.4393667,30.78825961,0.186035283,0.310007713,2,1,0,0,2,1,1,3,0,2,2,0,4,3,3,2,1,0,0,0,0,1,1,1
INTP,NT,INTP ,4LpG1OKgxp796rZb1fYkQv,39,0.542461538,0.146932825,0.696794872,0.180306345,-7.355282051,2.489125062,0.461538462,0.505035374,0.044123077,0.017355106,0.15131131,0.217451989,0.197525641,0.157143628,0.43525641,0.249425934,115.5265128,29.2951481,0.192395301,0.298946708,0,4,2,1,0,1,2,2,0,1,0,0,4,2,6,1,0,5,1,1,1,0,3,2
INTP,NT,Intp Vibes,59snEIxGLK7DyjhhoBH56r,35,0.528485714,0.142638245,0.623942857,0.210893748,-8.455342857,2.318346837,0.771428571,0.426042961,0.050154286,0.049142945,0.22698704,0.295434327,0.160908571,0.122487799,0.375574286,0.229317739,113.4830857,33.97478982,0.270169078,0.364564111,1,1,0,0,1,0,1,1,4,2,6,2,2,3,6,0,1,0,1,0,0,2,0,1
INTP,NT,zoloft,6ydrcr3aYnjAtLpB8qhPvM,50,0.55134,0.148121794,0.59776,0.227870941,-8.041,3.192299849,0.72,0.453557368,0.053454,0.032936006,0.31634684,0.317185092,0.185534,0.137185487,0.415364,0.247964894,124.57814,25.53594612,0.054350859,0.118404349,2,1,0,4,1,5,0,0,11,0,3,5,2,0,2,1,3,3,0,0,1,4,1,1
INTP,NT,Study- INTP,6wCtv7CJ6MAvi3R208vdD5,14,0.589285714,0.133424959,0.700285714,0.164495232,-6.062785714,2.568337181,0.642857143,0.497245158,0.052514286,0.027001876,0.205097143,0.249144834,0.19405,0.134736431,0.493785714,0.251693091,128.6835,35.30395832,0.126293267,0.319100993,0,3,0,0,0,0,2,0,1,0,2,0,0,3,0,1,0,0,0,1,0,1,0,0
INTP,NT,bir intpnin dinledigi sarkilar,2wQ38Pe421Xuc7z4ukXKJH,50,0.52256,0.119766978,0.550058,0.248403278,-10.11016,4.988221344,0.68,0.471212071,0.05652,0.064676451,0.382587979,0.384885347,0.13666,0.079870651,0.33712,0.186214448,122.2477,29.52517287,0.377135064,0.373957875,1,4,0,1,4,3,2,2,1,1,2,4,4,2,5,0,4,2,1,1,0,2,3,1
INTP,NT,INTPlaylist 👽,3tLZK0EeUdVQYJAcj1GsO0,26,0.547038462,0.165299602,0.586115385,0.246241073,-8.484961538,3.735863996,0.923076923,0.271746488,0.051469231,0.049470401,0.253290726,0.308435123,0.162061538,0.122671943,0.483846154,0.248108959,121.4562692,30.5678119,0.005340397,0.013675446,0,4,0,1,4,1,1,0,2,0,2,4,2,0,1,0,0,0,2,0,0,1,1,0
INTP,NT,intp 👩🏻‍🦲,0QP3al5k9P31QbiYlx5R6W,50,0.5309,0.141720802,0.65088,0.166143243,-8.04594,2.367046885,0.56,0.501426536,0.053882,0.047687801,0.157114488,0.227320847,0.157666,0.110415116,0.390676,0.250218321,122.08124,32.46039601,0.276703509,0.3563414,4,2,1,2,2,2,3,2,5,3,4,3,2,5,3,1,0,2,1,0,0,1,0,2
INTP,NT,♡~intp~♡,0kBB16KXlS62Y9NCWayPLx,50,0.54218,0.129557912,0.63132,0.145072317,-7.26454,2.813888182,0.58,0.498569382,0.079378,0.102141571,0.179836026,0.244983359,0.189468,0.138428548,0.403046,0.223968714,115.5697,33.41554342,0.068401981,0.185347519,1,4,3,3,3,2,1,1,4,1,5,1,3,2,2,3,1,1,1,2,0,1,4,1
INTP,NT,INTP'S VIBES,0khfpbahQLcZOP268bucok,26,0.720807692,0.126509136,0.684846154,0.164498193,-4.889230769,2.137208334,0.346153846,0.485164524,0.112723077,0.108809523,0.210154231,0.186374221,0.201153846,0.162614482,0.621961538,0.173272613,116.4026538,21.57992563,2.98E-05,9.42E-05,0,0,5,0,1,3,0,3,2,1,0,4,2,0,0,3,0,1,0,1,0,0,0,0
INTP,NT,INTP👽💀,3SfCcHZAd9cSSs4BQxQeyF,50,0.56336,0.191584026,0.5937578,0.243039406,-9.85638,6.243157828,0.62,0.490314351,0.077926,0.076476753,0.26721378,0.348681848,0.182246,0.169698998,0.513554,0.260964581,128.33314,34.06898734,0.207847164,0.335349859,1,4,1,1,5,1,3,2,2,1,3,4,2,2,2,2,2,4,0,3,0,3,2,0
INTP,NT,INTP,3BYDoO3Sp0mSS0NoBS4l0E,27,0.571740741,0.119798739,0.763148148,0.140801471,-6.899740741,2.094529791,0.555555556,0.506369684,0.06567037,0.055628803,0.065582222,0.085400605,0.167525926,0.117900266,0.367266667,0.240349278,135.0066667,27.17238845,0.45289453,0.376746853,1,0,1,1,3,1,0,0,0,1,0,3,3,1,2,2,0,4,3,0,0,0,0,1
INTP,NT,INTP,78efdtgMF1voGe3lH7ASDl,50,0.59892,0.141352482,0.72376,0.205017626,-7.4892,3.675017929,0.62,0.490314351,0.114834,0.103770433,0.165495768,0.229917634,0.199568,0.175071734,0.49286,0.230581785,123.6587,26.87920182,0.145681356,0.269011659,0,6,1,4,2,2,1,1,2,3,2,4,5,4,3,2,1,5,0,0,0,1,1,0
INTP,NT,Intp// the rationalist,2JVtayh4spaHi3762hoJWQ,44,0.577477273,0.148724576,0.574421364,0.265258879,-9.233818182,6.334925881,0.477272727,0.505257768,0.095581818,0.098072743,0.329178566,0.309826601,0.210668182,0.171076685,0.454481818,0.20341195,123.3268864,34.41140203,0.096377367,0.226275011,1,1,2,3,3,3,0,3,3,2,0,3,3,2,3,1,0,3,0,1,1,2,2,2
INTP,NT,Intp// the rationalist,2JVtayh4spaHi3762hoJWQ,44,0.577477273,0.148724576,0.574421364,0.265258879,-9.233818182,6.334925881,0.477272727,0.505257768,0.095581818,0.098072743,0.329178566,0.309826601,0.210668182,0.171076685,0.454481818,0.20341195,123.3268864,34.41140203,0.096377367,0.226275011,1,1,2,3,3,3,0,3,3,2,0,3,3,2,3,1,0,3,0,1,1,2,2,2
INTP,NT,INTP self,3qGyPLdZkY93iOAiamUap7,39,0.615153846,0.154226344,0.540717949,0.173662551,-7.180615385,2.548848642,0.769230769,0.426832795,0.077353846,0.085221701,0.328891538,0.310314213,0.214251282,0.159092007,0.451794872,0.189187345,126.3359487,27.82336089,0.014289643,0.080902557,1,3,0,3,4,2,1,2,3,1,2,2,4,1,3,1,3,0,1,1,0,1,0,0
INTP,NT,Intp vibes ,4VXdRmQJZfrNaYlDYwbvkm,13,0.542153846,0.153129491,0.777307692,0.155866067,-7.563076923,2.886432933,0.692307692,0.480384461,0.085353846,0.087905296,0.079008215,0.125490467,0.180853846,0.18338548,0.490461538,0.242396237,134.3345385,32.91046644,0.190405538,0.30681961,0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,1,0,0,1,0,0,0,1,1
INTP,NT,INTP,7s7AfsQkjiuxof2yEWfCOR,9,0.685333333,0.112267538,0.854555556,0.103320026,-3.487777778,2.144914204,0.666666667,0.5,0.137977778,0.081166107,0.053858,0.068645814,0.320644444,0.202026453,0.679555556,0.057256247,131.8158889,34.36085644,9.96E-06,2.24E-05,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
INTP,NT,intp,6lEmaHdvwVxB2Nbk6yQFhf,46,0.54026087,0.133278895,0.689478261,0.197808745,-8.639195652,3.251535764,0.717391304,0.455243206,0.061593478,0.050819591,0.25540227,0.29486489,0.151697826,0.097963598,0.477756522,0.241735278,121.5445217,34.27829505,0.308694488,0.366826494,3,1,0,3,3,2,2,2,2,0,5,5,4,3,5,0,1,1,1,0,0,1,1,1
INTP,NT,Intp,2SjIV5W0huyVZl1ObulSbn,50,0.56614,0.135466241,0.68918,0.176295866,-7.62962,3.268122902,0.58,0.498569382,0.087908,0.088876302,0.1894277,0.270001718,0.219038,0.158883274,0.43561,0.266482271,125.46492,33.06468613,0.338247282,0.372775026,0,4,0,2,2,5,0,0,0,2,1,5,6,6,2,1,1,3,5,0,1,1,1,2
INTP,NT,INTP Playlist,4zjlm52j1SeZOhftrZrhqD,15,0.521866667,0.168965705,0.5988,0.151864225,-6.925666667,2.477724436,0.533333333,0.516397779,0.062566667,0.033412245,0.1847286,0.198730846,0.189666667,0.153331418,0.306766667,0.177057834,120.9573333,33.4490459,0.008798962,0.033530718,0,1,2,0,0,0,1,0,1,1,0,0,2,2,1,1,0,1,0,0,0,2,0,0
INTP,NT,intp,7tplF9Te1GbG9SypsQZ1AF,50,0.5154,0.122626361,0.68406,0.168481503,-7.0848,2.610073234,0.68,0.471212071,0.061668,0.070352461,0.159838679,0.238256774,0.18026,0.12961024,0.36429,0.208908875,123.34618,31.16230472,0.199999368,0.323240468,1,3,2,3,2,1,4,1,2,0,4,4,2,5,3,1,2,2,4,0,0,1,1,2
INTP,NT,INTP studying,4vMJtEofKDnOqW3gkJ0hhP,28,0.361214286,0.133985449,0.113506071,0.093367418,-22.72567857,4.705808271,0.464285714,0.5078745,0.0406,0.009206077,0.965892857,0.036946748,0.110517857,0.040708149,0.198467857,0.188394366,108.1407857,31.73768373,0.829635714,0.206242174,0,4,2,1,0,1,1,0,2,1,0,2,0,6,0,0,0,1,1,2,0,2,2,0
INTP,NT,intp,4bk9AajuTvAIUF4OozSIHc,33,0.573,0.148355569,0.598645455,0.251827939,-8.806636364,4.633156732,0.606060606,0.496197663,0.076418182,0.084923622,0.315138606,0.337048222,0.17870303,0.134670766,0.442093939,0.234344586,115.9060606,33.52473531,0.250805349,0.361978089,1,2,0,3,2,1,1,0,1,2,1,4,0,2,2,0,1,2,1,1,0,2,3,1
INTP,NT,intp song😮‍💨💊,4FDLbtghi0hQGHOR1uGjLB,50,0.53256,0.13166379,0.64716,0.188216805,-8.006,2.602529445,0.54,0.503457434,0.052028,0.043345678,0.160320806,0.225702486,0.162244,0.10918443,0.37892,0.220732835,127.59344,34.86827422,0.279882411,0.344694551,3,5,1,3,1,3,1,2,2,2,3,4,1,4,3,2,0,3,3,0,0,1,2,1
INTP,NT,Intp,0WWnsxgz2ivEFI6o3pzqod,23,0.536608696,0.144280579,0.587304348,0.158939221,-6.778826087,2.022234737,0.260869565,0.448977759,0.0604,0.023398116,0.201656478,0.241376026,0.179447826,0.087548417,0.337982609,0.218130609,128.2616957,36.57518046,0.007056541,0.033776504,0,1,4,1,1,2,1,3,0,1,0,2,0,1,0,2,0,2,0,2,0,0,0,0
INTP,NT,INTP,1noOKvYt6Ci1qjwzwLJkGI,36,0.534277778,0.139552675,0.655222222,0.190193753,-7.372666667,2.860068161,0.527777778,0.506309398,0.0594,0.087221904,0.185354564,0.242014972,0.168638889,0.136717233,0.432352778,0.245925309,121.7328333,29.2039004,0.145146853,0.300244111,0,2,1,1,4,2,2,1,1,3,1,3,1,1,2,0,1,4,0,1,1,1,2,1
INTP,NT,intp like me,1iiyR3YixZ1i7l7YfZZjwk,50,0.5546,0.169318924,0.61542,0.134289527,-7.18622,1.94127317,0.4,0.494871659,0.056968,0.038187996,0.17109646,0.182459611,0.179762,0.131963549,0.356108,0.210828211,124.39394,27.09383884,0.011813451,0.056011284,4,3,4,4,4,3,0,2,0,3,1,0,4,4,1,0,2,5,1,0,0,0,3,2
INTP,NT,"Intp, L'amour de ma vie.",17lEXb25XMsyNXH7K3Ng5R,50,0.52286,0.146510153,0.5347,0.218368089,-8.96242,3.867533782,0.7,0.46291005,0.05336,0.045627717,0.397668406,0.342381376,0.164216,0.119429083,0.345272,0.173488267,123.99566,27.81042239,0.11492258,0.244589072,1,6,1,3,3,2,3,0,4,2,4,1,5,2,3,2,1,3,1,1,0,1,1,0
INTP,NT,intp,62SZx89d77JVd0bwcSDosP,10,0.5401,0.160867406,0.7617,0.171773139,-5.8353,3.29685153,0.6,0.516397779,0.07087,0.081834508,0.2727684,0.343310712,0.16825,0.12162701,0.5123,0.219572843,124.4384,35.63415848,0.25628429,0.403973189,2,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,0
INTP,NT,Intp,0Tbr2aP9JmTNpSCQ8B9cTm,50,0.58552,0.165767509,0.63008,0.179516339,-7.4234,3.135122502,0.68,0.471212071,0.064336,0.055396975,0.244634768,0.304163711,0.157472,0.109447512,0.426054,0.24384569,119.69966,31.52838219,0.125140815,0.271869548,2,2,0,1,1,2,2,1,3,2,7,2,3,4,5,0,4,1,1,0,0,3,1,3
INTP,NT,📚🌙 INTP🔬🪴,6mOsR1W3VBXQsGBrxWxY70,50,0.54554,0.144222081,0.66886,0.18814736,-7.68222,2.644703041,0.6,0.494871659,0.046056,0.031486214,0.152093672,0.216379526,0.173714,0.125896427,0.45504,0.250028158,124.69164,33.78832173,0.334758216,0.368081171,3,2,1,4,4,1,2,1,4,2,4,2,2,6,4,1,0,3,1,0,0,1,0,2
INTP,NT,Por que soy INTP,7DhU6SLlpgrQiiAxEaB93a,50,0.60098,0.136737122,0.68774,0.168163042,-7.62932,3.666687675,0.76,0.431419111,0.061744,0.044151433,0.22483694,0.247118802,0.178,0.139898323,0.543716,0.254200772,130.30696,28.26103482,0.147161058,0.297532504,1,4,1,2,7,2,2,0,1,3,2,5,4,1,8,2,1,0,1,0,0,1,2,0
INTP,NT,INTP Aesthetic,4CCBf5HknJuRKPCJHjpPsJ,43,0.49655814,0.126711953,0.744116279,0.14986537,-6.950372093,2.386432494,0.720930233,0.453850269,0.057753488,0.035475561,0.189924967,0.262719664,0.1931,0.1580111,0.46844186,0.232350677,121.8689302,35.34050095,0.36307268,0.382571413,0,1,2,2,2,1,1,1,3,1,4,4,3,2,5,0,0,0,4,0,1,2,1,3
INTP,NT,Intp,0Tbr2aP9JmTNpSCQ8B9cTm,50,0.58552,0.165767509,0.63008,0.179516339,-7.4234,3.135122502,0.68,0.471212071,0.064336,0.055396975,0.244634768,0.304163711,0.157472,0.109447512,0.426054,0.24384569,119.69966,31.52838219,0.125140815,0.271869548,2,2,0,1,1,2,2,1,3,2,7,2,3,4,5,0,4,1,1,0,0,3,1,3
INTP,NT,Canciones para INTP's a las 3 AM,5mdNAn2hMObt9DpFOYuoqb,50,0.57516,0.135644698,0.58762,0.202790723,-7.48268,3.796135642,0.6,0.494871659,0.093944,0.134508298,0.38400661,0.297710428,0.178084,0.147380917,0.52986,0.211822703,123.41428,30.89785434,0.010583928,0.049122666,1,5,3,5,2,3,1,4,1,1,1,5,2,3,2,0,2,2,2,1,0,2,1,1
INTP,NT,I'm fuking other intp,34apmJSSYnFbaqjXdSYfgd,45,0.719088889,0.170872071,0.610822222,0.1717038,-7.244111111,3.452313271,0.533333333,0.504524979,0.202753333,0.130407844,0.154234867,0.201488103,0.216157778,0.16364795,0.42892,0.214706396,127.9976444,28.46753187,0.082979753,0.228234469,3,1,3,5,2,3,3,0,2,1,3,1,3,2,3,2,0,2,0,1,0,1,1,3
INTP,NT,INTP,1jN3jrWWVPnHVZYm0hXWRM,21,0.584095238,0.148708744,0.587614286,0.248170756,-9.321380952,4.344303022,0.523809524,0.511766316,0.08197619,0.083427878,0.32499221,0.347326326,0.182290476,0.137045251,0.48967619,0.209354775,118.7087619,34.68695436,0.203823296,0.321212015,0,0,1,0,2,4,0,1,1,0,2,0,1,1,2,0,1,2,0,0,0,2,1,0
INTP,NT,INTP,1bgK4AyPmD9kDb7Cy02dMG,39,0.301128205,0.131687265,0.071290256,0.070452613,-27.22407692,7.053840005,0.41025641,0.498310235,0.044684615,0.012669307,0.965794872,0.069372822,0.103853846,0.034649401,0.165815385,0.184208598,99.07723077,33.67958545,0.865650226,0.209117663,5,1,2,2,0,0,0,1,5,1,0,1,1,2,1,1,2,0,0,1,0,3,9,1
INTP,NT,my INTP live,5whxRaZeUouCpfwmA6ixNl,24,0.632958333,0.135265111,0.659541667,0.144378723,-7.279333333,2.742803923,0.541666667,0.508977378,0.083508333,0.103235631,0.168120808,0.206926833,0.166841667,0.14916433,0.476875,0.194603345,123.6224583,33.38821368,0.157441005,0.292660004,1,0,0,1,0,2,0,1,1,0,3,3,1,4,3,1,0,1,0,0,0,1,1,0
INTP,NT,INTP 6w5 Gemini ,6JeXQnl6MobDB9E97JNu04,21,0.601761905,0.147916498,0.715761905,0.116092164,-5.973333333,1.433229512,0.238095238,0.43643578,0.0962,0.106075256,0.119121067,0.166382507,0.249847619,0.204066951,0.50752381,0.188128578,125.8903333,27.9112315,0.046566234,0.179698607,0,0,0,0,0,2,0,2,0,1,1,1,1,1,1,2,0,3,0,2,0,1,2,1
INTP,NT,INTP,0EXoN6qYmBujkkiDzt75iW,16,0.519875,0.126263151,0.7576875,0.169435423,-7.65475,3.200590123,0.6875,0.478713554,0.05075625,0.023932515,0.14424865,0.189013386,0.20803125,0.180797141,0.3771875,0.161054119,130.417,30.21507907,0.265857473,0.350844712,0,0,0,1,1,1,0,1,0,1,2,0,1,1,2,0,3,1,0,0,0,1,0,0
INTP,NT,Intp ,1nOplRREJzmEenDNzApezr,50,0.5659,0.140595272,0.64874,0.189436415,-8.08738,3.016780483,0.7,0.46291005,0.03578,0.010618409,0.265793231,0.271367077,0.16932,0.139440181,0.5015,0.206909943,122.8554,30.82108456,0.180997826,0.315786203,1,9,1,0,3,2,1,4,1,2,3,3,2,1,4,1,5,0,2,0,1,2,2,0
INTP,NT,INTP,4UenSdpayAbVyFnhMKBjJm,50,0.529,0.151221827,0.6866,0.184998952,-7.59508,3.867133114,0.64,0.484873221,0.06149,0.054680725,0.154626488,0.225950856,0.15636,0.126716748,0.484978,0.220733846,125.20678,31.78404499,0.184225157,0.342572017,1,3,1,1,4,1,5,0,2,5,1,2,2,4,9,1,0,0,0,1,0,3,1,3
INTP,NT,INTP Songs,1u65GzF7PyS7ZEG5EoJYKQ,16,0.5759375,0.169164799,0.714875,0.137893135,-6.24775,2.623160702,0.6875,0.478713554,0.07306875,0.075687865,0.200051775,0.26582124,0.16735625,0.151348996,0.4865,0.222651896,124.4324375,35.309632,0.212987848,0.365121469,1,3,0,0,0,1,0,0,0,1,3,1,0,1,3,0,0,0,0,0,0,1,0,1
INTP,NT,intp - logician,2qFvNUGGLi6RYKTVICgAHC,50,0.51182,0.142576394,0.52191,0.219125015,-8.48324,3.798150885,0.72,0.453557368,0.050796,0.054200738,0.292791728,0.28619186,0.17823,0.143361611,0.372896,0.2067813,112.58834,27.55260368,0.047291613,0.133208002,1,4,0,4,5,1,3,1,5,1,1,3,2,1,2,1,2,4,2,2,1,3,1,0
INTP,NT,INTP Playlist,0nntzUvijAPYYaLTuBMdfu,50,0.59996,0.146993677,0.66446,0.171269952,-7.36692,3.121253462,0.6,0.494871659,0.084976,0.089538074,0.21421428,0.245941311,0.227686,0.207752635,0.49068,0.23696403,127.4416,28.41291209,0.02767157,0.135253247,1,3,4,3,5,1,3,3,2,4,5,0,4,1,2,0,2,3,0,1,0,1,2,0
INTP,NT,It’s INTP season !,7Cg9iJgVLfxXMohnc0y3My,50,0.54978,0.131907712,0.73966,0.167952205,-6.71954,2.420755745,0.68,0.471212071,0.071264,0.074731958,0.140958385,0.227531209,0.191284,0.139490382,0.489088,0.194654449,122.91972,31.00477528,0.269849088,0.335102865,1,5,1,3,2,3,0,2,3,4,3,2,2,4,5,0,4,0,4,0,0,1,1,0
INTP,NT,intp,5nQ7a8p7O4je8UG73gksT0,50,0.5432,0.148117438,0.62666,0.219082187,-8.51534,3.67596204,0.64,0.484873221,0.061432,0.052952761,0.241137818,0.288831377,0.176448,0.148133995,0.421912,0.245146818,126.80862,28.9599548,0.148076206,0.30204055,2,3,0,0,2,1,3,3,5,3,4,3,3,5,6,1,0,0,1,0,0,2,0,3
INTP,NT,INTP,5tR1m3k41lZEMfOUuk9M7K,13,0.58,0.174330147,0.668369231,0.247593495,-9.650461538,5.723868267,0.692307692,0.480384461,0.067976923,0.062016908,0.167539877,0.266898234,0.177307692,0.159153052,0.472153846,0.27515809,117.6935385,36.07233834,0.395975949,0.390667786,0,0,0,0,0,0,1,0,0,1,3,1,1,2,2,0,0,0,0,0,0,1,0,1
INTP,NT,intp. ,27Ztb4FBzSLGG9D2Qgv9xv,32,0.525625,0.128118833,0.469275,0.209415856,-9.94778125,4.215623328,0.6875,0.470929075,0.054015625,0.059114788,0.434712188,0.355337495,0.15696875,0.103786336,0.35595,0.205004823,112.50125,31.3026137,0.06813854,0.209027328,1,5,0,2,2,3,5,1,1,0,1,0,1,2,3,1,1,1,1,1,0,0,0,0
INTP,NT,INTP IN ME🤓🥴😐,0JpUxbnn8Kb4vHs6nAZWrC,35,0.517428571,0.115987141,0.632971429,0.188206002,-8.004942857,2.70551639,0.828571429,0.38238526,0.048877143,0.029507707,0.240811297,0.297174475,0.166854286,0.123919111,0.334645714,0.184256693,128.6152,33.35254547,0.210831131,0.318262067,0,4,0,1,1,0,0,0,3,1,4,3,4,1,4,0,2,2,1,1,0,2,1,0
INTP,NT,INTP IN ME🤓🥴😐,0JpUxbnn8Kb4vHs6nAZWrC,35,0.517428571,0.115987141,0.632971429,0.188206002,-8.004942857,2.70551639,0.828571429,0.38238526,0.048877143,0.029507707,0.240811297,0.297174475,0.166854286,0.123919111,0.334645714,0.184256693,128.6152,33.35254547,0.210831131,0.318262067,0,4,0,1,1,0,0,0,3,1,4,3,4,1,4,0,2,2,1,1,0,2,1,0
INTP,NT,intp × infj,6IZOA980uzsT4yBKJD7hIq,40,0.554575,0.11250365,0.587525,0.194512011,-6.90605,2.765091995,0.9,0.30382181,0.0471725,0.047625106,0.35957225,0.318963888,0.15668,0.087619525,0.450475,0.207764905,129.986775,28.66940769,0.006064891,0.037455904,0,5,1,2,8,0,2,0,2,1,0,6,2,0,3,0,0,1,4,0,0,2,1,0
INTP,NT,My intp playlist,4a45t8xdt6Oej4529wOgEo,41,0.620097561,0.153904484,0.581292683,0.17714489,-7.538487805,2.488814729,0.512195122,0.506060827,0.10197561,0.098442871,0.248893537,0.239604796,0.150546341,0.092798575,0.453558537,0.226821991,125.5311463,27.23186844,0.031001378,0.103661696,0,2,1,2,1,0,2,5,4,0,1,3,3,4,3,3,0,0,0,1,1,0,4,1
INTP,NT,INTP,5c5qpt1DtasSa9qepEwAtp,38,0.568210526,0.165190007,0.643263158,0.180358604,-7.153315789,2.650599026,0.657894737,0.480782908,0.078521053,0.084029751,0.226577826,0.2765415,0.150997368,0.128070801,0.461152632,0.273742496,127.0408158,33.00414171,0.117577484,0.276534997,0,4,4,2,6,0,2,1,2,1,2,2,2,2,2,1,0,2,0,0,0,1,0,2
