mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,C#/DbMajor_count,F#/Gbminor_count,BMajor_count,D#_Ebminor_count,Dminor_count
INTJ,NT,INTJ,2m9IxtOxhE2uadAk9IlND5,46,0.584173913,0.124351706,0.663913043,0.158930289,-6.584543478,2.544121142,0.326086957,0.473959578,0.078343478,0.077801827,0.161728043,0.210588294,0.171669565,0.124778671,0.390136957,0.168809973,117.3308043,32.26006447,0.030090003,0.111611565,3,2,2,2,0,8,0,1,1,2,3,0,1,3,5,2,3,1,3,2,0,0,1,1
INTJ,NT,INTJ 4w5,6qcV69VA7HDuebnnQEhIIq,50,0.5415,0.142657325,0.6668,0.193769377,-6.85548,3.31658378,0.54,0.503457434,0.056686,0.051765626,0.198391568,0.253560794,0.17776,0.142109807,0.487686,0.247422547,126.59996,31.33316859,0.076664303,0.195314967,3,4,3,3,0,4,0,3,4,1,1,3,1,2,3,2,1,5,2,2,2,1,0,0
INTJ,NT,intj 5w4 ꨄ︎,76vvAUwbOvD3OldLByFsVI,50,0.48094,0.171814377,0.60172,0.200237414,-8.61466,2.883872061,0.52,0.50467205,0.049678,0.032833838,0.279148398,0.319396657,0.16621,0.115995282,0.415368,0.233767204,124.12564,32.44192368,0.24715815,0.346929003,3,2,0,3,0,3,2,4,0,3,1,3,2,2,3,3,0,2,5,4,2,2,0,1
INTJ,NT,Intj,6xIFCYE0CERtR6FjLm1e4Z,40,0.56355,0.130231146,0.46576,0.168791075,-8.66195,3.054831683,0.625,0.490290338,0.08579,0.108619299,0.46574425,0.32935466,0.1948425,0.157372566,0.32693,0.172361847,120.6314,27.27146502,0.098670197,0.239059688,1,1,2,4,3,4,3,0,3,0,1,2,1,2,2,2,0,3,1,0,2,2,1,0
INTJ,NT,.Intj.🎧,3oPtuD0YM4ic2erdHvZ3DA,50,0.54864,0.14389562,0.70148,0.154914886,-6.08442,2.232812723,0.54,0.503457434,0.058912,0.04827378,0.115618828,0.158991219,0.2094,0.150522123,0.47296,0.226115969,123.7089,32.25736181,0.064864541,0.175636516,2,8,4,3,1,3,4,1,1,1,2,2,0,0,2,2,2,2,5,2,2,1,0,0
INTJ,NT,intj/infj ☆,1vI8MAM2u4BkrtEYlXUqwJ,50,0.4613,0.156713081,0.44582,0.22710545,-10.83314,4.612635132,0.5,0.505076272,0.040328,0.013109181,0.41928928,0.364033409,0.142578,0.083053895,0.272316,0.180930138,116.96162,26.04657108,0.183443612,0.308505836,3,7,1,5,1,4,1,3,0,3,2,1,1,0,3,3,0,1,2,2,2,1,2,2
INTJ,NT,INTJ kpop playlists,6E8QS3EwGdx1Ia7xaAVTNv,32,0.63053125,0.0878705,0.8265625,0.099631235,-3.44878125,1.235824806,0.28125,0.456803409,0.09656875,0.09640738,0.095183563,0.094671826,0.19155,0.105288565,0.5100625,0.163648707,116.0769375,23.22145563,0.002493009,0.014052213,2,1,1,1,0,4,0,2,1,0,3,3,1,0,3,1,1,1,0,0,2,1,1,3
INTJ,NT,bout intj,5id55ekOIxRPIQunQNm4YG,50,0.58522,0.14720807,0.48874,0.171748607,-8.15026,3.293819604,0.78,0.418451958,0.060948,0.070119822,0.4682292,0.307730878,0.160056,0.109187398,0.380204,0.211488646,120.38342,31.05275376,0.106317052,0.239728763,1,1,1,3,1,1,4,1,6,5,1,6,0,7,0,2,3,2,3,1,0,1,0,0
INTJ,NT,INTJ,7pqb45AEs2k7oOV1h0V0Y9,43,0.533674419,0.153026876,0.680539535,0.218638782,-7.123395349,3.426264189,0.209302326,0.411625091,0.056534884,0.033788571,0.130580605,0.220217034,0.181134884,0.125268316,0.371753488,0.210277802,123.8035116,33.10770244,0.073647738,0.204263002,1,0,0,1,0,3,0,0,0,0,0,2,0,0,4,1,21,0,2,5,0,0,0,3
INTJ,NT,intj :|,0fpauj7CeIsTbQzOXUhLCQ,50,0.62744,0.163417352,0.64822,0.144441824,-6.13596,2.184915437,0.5,0.505076272,0.072622,0.061210974,0.165987,0.206545731,0.167722,0.13223506,0.461102,0.232535253,117.1975,29.492976,0.042622178,0.13303433,4,4,0,3,0,6,3,4,1,3,1,4,0,3,2,1,4,0,1,2,2,1,0,1
INTJ,NT,☠︎︎༒︎✞︎ INTJ ☠︎︎༒︎✞︎,3NIdstmDcWBXiHAnQoziqI,40,0.565125,0.138168271,0.710825,0.166005698,-7.1291,3.708370053,0.5,0.506369684,0.06371,0.049776757,0.17707492,0.249413735,0.2160775,0.141042549,0.4293225,0.21512314,130.723225,28.26654612,0.158379338,0.304410677,1,3,3,3,0,5,0,1,2,3,2,2,0,3,1,1,4,1,2,2,1,0,0,0
INTJ,NT,☠︎︎༒︎✞︎ INTJ ☠︎︎༒︎✞︎,3NIdstmDcWBXiHAnQoziqI,40,0.565125,0.138168271,0.710825,0.166005698,-7.1291,3.708370053,0.5,0.506369684,0.06371,0.049776757,0.17707492,0.249413735,0.2160775,0.141042549,0.4293225,0.21512314,130.723225,28.26654612,0.158379338,0.304410677,1,3,3,3,0,5,0,1,2,3,2,2,0,3,1,1,4,1,2,2,1,0,0,0
INTJ,NT,Intj,1K3Hd03tXZNBjOgaIDwwYL,50,0.61862,0.149557018,0.54978,0.180380017,-8.3861,3.206686606,0.62,0.490314351,0.093034,0.077104754,0.259724,0.2294639,0.196032,0.174105194,0.409376,0.21034638,121.6831,29.14306805,0.146356127,0.294588767,1,3,0,3,2,1,2,3,2,1,2,2,1,4,2,6,4,0,4,5,1,1,0,0
INTJ,NT,intj.,1d65SsB6auDNQ0xOmBXoeO,50,0.7001,0.158396461,0.65742,0.174186399,-6.08258,2.363577106,0.56,0.501426536,0.125136,0.09487697,0.17429088,0.240298724,0.153046,0.094268752,0.554438,0.225353021,123.85104,24.16010254,0.020861366,0.090978502,2,4,0,3,1,2,3,1,0,0,1,3,2,3,4,5,4,2,5,2,0,2,1,0
INTJ,NT,INTJ WOMEN,5SwrPYF7xKJUvf7oRcudp2,50,0.50574,0.163082402,0.55526,0.208794676,-9.18868,3.613272413,0.48,0.50467205,0.04942,0.045396961,0.40468258,0.308744367,0.20539,0.190778168,0.473628,0.252717308,118.87248,29.92952107,0.144586635,0.283437596,1,7,1,0,0,1,0,1,2,0,3,5,3,1,4,3,3,0,3,4,1,2,2,3
INTJ,NT,intj-a,5W9qXN0qFY8ZRk7EDxcIGv,50,0.33254,0.142063827,0.09770344,0.099007829,-24.14006,6.276209204,0.66,0.478518121,0.044278,0.013182445,0.97412,0.025161227,0.101012,0.023551937,0.183052,0.153783658,100.68112,36.86053661,0.87656,0.107800867,2,6,1,3,5,2,0,0,5,1,1,5,1,1,4,0,1,3,2,2,0,2,1,2
INTJ,NT,intj ,6sBLzvbN0ezw0NGsHLKvSa,28,0.58375,0.162527861,0.619975,0.202373826,-6.936392857,3.203735671,0.571428571,0.503952631,0.057535714,0.028326224,0.189351696,0.186174083,0.119135714,0.059770476,0.427710714,0.249675587,122.9245714,27.51254899,0.034915173,0.118381818,0,2,1,1,0,1,5,1,0,0,1,1,0,1,3,2,2,3,2,1,1,0,0,0
INTJ,NT,INTJ,19LsE4dmFTHy9mQiJ5pP1C,41,0.619609756,0.156560672,0.624121951,0.181301571,-7.041292683,2.987441617,0.56097561,0.502433104,0.075856098,0.069822582,0.259572439,0.266040661,0.154602439,0.109181327,0.355785366,0.208742373,120.418878,24.64429716,0.022706458,0.061877742,3,3,1,2,0,2,2,1,1,2,1,4,0,2,2,1,2,2,3,4,1,0,1,1
INTJ,NT,intj/4,5Stnls27v4kUvVAOCvxwU6,50,0.5453,0.120243333,0.66468,0.176259484,-7.15514,2.954138584,0.62,0.490314351,0.057808,0.036698239,0.212842315,0.26506835,0.182204,0.152191977,0.440444,0.232817127,127.7765,30.90959133,0.204762469,0.304358059,0,3,3,2,1,4,3,3,5,4,0,2,1,5,3,1,2,1,1,2,1,2,0,1
INTJ,NT,INTJ-,6m3RD05au9NDUswhewJe3l,23,0.547130435,0.094780754,0.361117391,0.216287903,-10.84182609,4.724300994,0.913043478,0.288104066,0.041852174,0.020672684,0.592404348,0.3021483,0.125052174,0.071455306,0.324473913,0.186645525,120.8616957,23.81420778,0.005181954,0.011685608,0,0,1,5,1,0,3,0,1,3,0,2,0,1,0,0,1,1,0,2,0,2,0,0
INTJ,NT,intj,34M3n58qBWd7B3yJVwYKNg,50,0.61098,0.142077227,0.65312,0.19675735,-7.1594,2.970957133,0.62,0.490314351,0.059538,0.052504025,0.19632894,0.234438645,0.202546,0.171695211,0.54326,0.239030338,126.64814,25.84291931,0.080601272,0.203060326,3,5,3,4,0,0,3,1,6,4,1,3,0,2,1,3,1,1,4,0,3,0,1,1
INTJ,NT,Intj,0u39ZQJr5TYPmVkrENcUNE,50,0.52774,0.118315526,0.73884,0.140633604,-7.03446,2.355363547,0.62,0.490314351,0.051734,0.030843731,0.103379095,0.169107005,0.169124,0.149193031,0.51258,0.197226389,134.73884,30.40147834,0.355408321,0.370933142,0,2,3,5,0,1,1,1,3,4,0,2,1,4,5,2,2,2,4,3,1,3,0,1
INTJ,NT,Badass INTJ Playlist,2sZHFhaT4tPzOzvHcjIOuH,40,0.5108,0.165592828,0.652175,0.223067644,-9.2333,3.182302289,0.525,0.505736325,0.053375,0.023809573,0.186166075,0.231984917,0.1897175,0.164927571,0.4495825,0.222055701,123.90175,32.06149795,0.136474839,0.274901193,1,4,2,2,1,3,0,2,0,1,2,2,0,3,2,4,1,1,1,2,2,1,0,3
INTJ,NT,Intj,6Pn0M9xvzNkSWbTJLwupRA,23,0.639391304,0.100799413,0.671173913,0.125603146,-5.524521739,1.504219969,0.434782609,0.506869802,0.100473913,0.087937153,0.154107391,0.202002862,0.15233913,0.104453403,0.422026087,0.183029002,122.2428261,28.11993756,0.002301366,0.005194987,0,0,0,2,1,3,0,0,0,1,0,1,0,4,2,1,0,0,2,0,4,0,1,1
INTJ,NT,INTJ,5hkGPPHcqXgZArW8wFPCDq,50,0.5307,0.168745219,0.71824,0.156427666,-6.15074,2.612465165,0.48,0.50467205,0.088612,0.078587914,0.166679218,0.232249565,0.172718,0.121119288,0.398704,0.20173516,129.19954,27.63386844,0.062347558,0.191774268,2,2,2,2,0,3,0,2,5,2,0,1,1,7,8,1,3,1,2,2,0,1,1,2
INTJ,NT,istp/intp/intj,2xSIjfLPXY4q3vRgh5BH43,50,0.63606,0.152936483,0.67048,0.201790176,-7.24032,4.026036124,0.58,0.498569382,0.098234,0.08965019,0.131965106,0.207267641,0.206656,0.141799599,0.490476,0.236486574,121.05788,27.58690376,0.164168529,0.298657875,0,4,0,4,0,2,0,1,0,1,4,2,3,5,2,3,2,2,4,4,2,4,0,1
INTJ,NT,⭑ INTJ-T Mix ⭑,1drYx9UXGtl13Xctya7HSs,50,0.55346,0.15180522,0.7133,0.14885183,-6.54316,2.940119901,0.74,0.443087498,0.051242,0.044581588,0.159054588,0.254286354,0.157922,0.118588338,0.501616,0.2322501,126.59544,35.23054697,0.210500254,0.328516756,0,3,3,4,2,3,5,2,3,4,0,2,1,4,2,5,1,2,1,2,0,1,0,0
INTJ,NT,INTJ,1zYeM7TBjCGFBicbNtC0Li,50,0.63782,0.153200241,0.68592,0.188176409,-6.84164,4.314185111,0.48,0.50467205,0.107196,0.095659487,0.21445778,0.227504531,0.211294,0.167027229,0.43906,0.210992737,126.90252,28.32435173,0.2011676,0.331981261,1,4,2,2,0,1,0,5,2,0,1,3,3,6,4,2,1,1,1,3,4,1,2,1
INTJ,NT,intj ,5uwJVd2a5YWBQt9i6DF5sK,50,0.51456,0.154097525,0.558476,0.284089134,-8.5379,5.949106797,0.74,0.443087498,0.057818,0.040849728,0.4417344,0.373576791,0.188426,0.133642143,0.45715,0.209381603,132.1469,36.70533703,0.109273627,0.254608104,2,6,1,6,1,1,2,1,3,4,1,3,0,3,3,3,0,4,1,2,1,0,0,2
INTJ,NT,infj / intj,1D9pkKfY7DCgGOd2EslcHr,31,0.514129032,0.159816508,0.542870968,0.179593196,-8.425064516,2.73333652,0.451612903,0.505879411,0.069493548,0.079616882,0.32989063,0.277431709,0.176554839,0.148400745,0.336774194,0.176992601,123.3156129,32.65633233,0.073466145,0.141064379,2,3,2,1,0,3,1,3,3,1,4,0,0,3,0,2,0,0,2,0,0,0,0,1
INTJ,NT,1000 IQ INTJ LIFTER MINDSET,7LrB7ogK668YCEGypE6Sux,50,0.62344,0.146348781,0.727136,0.21432305,-6.78832,3.208548444,0.76,0.431419111,0.121684,0.107095064,0.07256614,0.107550809,0.195394,0.141922661,0.54395,0.254450273,123.44806,31.57678458,0.114300757,0.253306261,1,4,1,3,2,0,0,0,4,5,0,7,1,3,1,4,1,0,0,3,6,3,0,1
INTJ,NT,INTJ ,6yyxLiD7o5WMCSCaUNd7Pe,25,0.49672,0.126497866,0.39426,0.166329813,-8.21624,2.230049818,0.92,0.276887462,0.035588,0.008730708,0.526436,0.332283976,0.118512,0.055948617,0.309612,0.13319377,129.17024,32.87512207,0.000209247,0.000704009,0,6,1,2,0,0,3,0,0,1,0,2,0,3,1,0,0,2,0,2,0,2,0,0
INTJ,NT,🌆INTJ WOMAN🌆,1VvBsRuXYeRadZE527sVyO,50,0.61638,0.173468681,0.6871,0.146989275,-5.78524,1.756818838,0.36,0.484873221,0.067224,0.05697133,0.12641286,0.152093599,0.196558,0.146729703,0.504296,0.232985304,124.9714,28.45668769,0.035241725,0.111313747,2,0,3,2,0,4,1,3,3,2,3,3,1,2,5,2,2,1,6,1,2,1,0,1
INTJ,NT,intj,0FZprAutXYpBMH8re9GbiR,16,0.6764375,0.114487245,0.5725,0.109922397,-6.3488125,1.748615918,0.625,0.5,0.07195,0.040748775,0.186555625,0.15829024,0.17219375,0.106270162,0.5099375,0.1276085,128.166625,33.82405752,0.022456308,0.062259489,1,0,2,1,0,0,1,0,0,2,1,1,0,1,0,0,0,0,2,3,0,1,0,0
INTJ,NT,INTJ,4jrAq04FtbwZajRsUpzIdo,16,0.6791875,0.121275564,0.5804375,0.146718764,-6.9946875,2.338895144,0.1875,0.403112887,0.12665,0.124927451,0.138712375,0.164713532,0.19640625,0.09342237,0.439375,0.234417256,121.1883125,26.94412113,0.005074364,0.012516371,0,0,2,2,0,1,0,1,0,0,1,0,1,0,2,0,0,1,5,0,0,0,0,0
INTJ,NT,Intj,1fNrUOBbJLKsorZwoc9TVt,39,0.594076923,0.124099787,0.676025641,0.168996806,-6.507615385,2.663819681,0.512820513,0.506369684,0.094174359,0.095092063,0.14432359,0.201185036,0.182412821,0.124302784,0.417535897,0.229576516,119.1728205,30.7143679,0.016429423,0.069860518,1,2,2,3,1,0,0,2,2,1,1,2,2,4,1,1,2,0,2,3,4,1,2,0
INTJ,NT,INTJ ,4ej1AGAwt5GUw7EG8PbPb6,50,0.50186,0.151712,0.70804,0.192065036,-8.28656,3.87956361,0.58,0.498569382,0.064436,0.063752243,0.137612374,0.233427223,0.187254,0.181260799,0.52598,0.264279652,118.57722,26.60496032,0.175090522,0.322762196,0,2,3,2,1,5,1,4,1,1,2,2,0,4,0,6,1,1,2,6,0,2,2,2
INTJ,NT,INTJ,2edkObjoBbzy2xIirCYYHo,50,0.53818,0.118004097,0.43263,0.174371178,-8.44942,3.124076066,0.8,0.404061018,0.050696,0.060772426,0.51375126,0.311138834,0.143852,0.125445129,0.325942,0.152286434,112.53802,33.65455219,0.015615752,0.078449014,1,4,1,3,2,0,2,0,4,3,2,4,1,1,3,6,0,4,0,2,1,5,0,1
INTJ,NT,Enfp x Intj,163lNelOmVydtslPf6rWnN,24,0.490025,0.150600125,0.564958333,0.203372539,-8.091333333,2.7799824,0.875,0.337831962,0.038204167,0.010465159,0.234675939,0.268798368,0.16065,0.121040403,0.453229167,0.233781763,121.6627917,36.47586692,0.04130166,0.09602814,1,2,0,2,3,0,2,1,2,1,0,3,0,2,0,2,0,0,1,1,0,1,0,0
INTJ,NT,intj in love,4a5Rh4QtvJ0bKh3map0WEj,50,0.52176,0.130051412,0.56212,0.20685178,-7.56888,3.133478791,0.68,0.471212071,0.06614,0.072207094,0.38271074,0.32029913,0.171518,0.117457403,0.389394,0.218206918,127.60768,29.71492035,0.012593261,0.071777749,1,5,1,3,1,4,4,2,10,1,0,1,0,1,2,2,3,4,1,1,0,1,1,1
INTJ,NT,intj,0jARSsvbIto1J6R5AAqW2t,34,0.598764706,0.129839775,0.680352941,0.185017261,-7.121529412,3.168010754,0.529411765,0.506640397,0.068435294,0.075264704,0.196597647,0.237161597,0.213752941,0.190665063,0.431532353,0.254819129,122.2654118,28.2207638,0.137716548,0.265654559,1,3,1,2,0,2,1,4,2,1,1,1,2,5,1,1,1,0,2,2,1,0,0,0
INTJ,NT,intj 1w9,64sy2UpwtMoVO5GTDX0CfJ,50,0.54494,0.154456177,0.5928,0.22210459,-7.47916,3.190303321,0.58,0.498569382,0.057952,0.040360201,0.27112696,0.308646454,0.183874,0.105379632,0.41818,0.223240141,130.91084,28.03591878,0.0905297,0.232126123,3,6,0,2,0,4,3,1,3,0,1,0,0,4,3,6,3,2,3,3,3,0,0,0
INTJ,NT,INTJ 8w7 (2nd Edition),7H4njJKMfYMeuQ3k6j1f4n,50,0.610183673,0.110345985,0.740795918,0.138627345,-5.909816327,2.275458165,0.489795918,0.505076272,0.080836735,0.060720143,0.100697522,0.135522389,0.16375102,0.116458077,0.53822449,0.190234643,118.1035102,31.81304463,0.001253712,0.007018483,0,2,4,5,0,2,0,4,1,2,1,1,1,1,2,3,4,1,0,5,3,3,3,1
INTJ,NT,INTJ Things,5ZtGhKPodAGX6gAALLStWw,38,0.596868421,0.132325596,0.646526316,0.152325174,-6.950315789,2.529484395,0.526315789,0.506009406,0.054407895,0.032436969,0.238639132,0.277632172,0.163773684,0.138654895,0.417405263,0.168109433,115.1000789,27.43865078,0.0491936,0.132058572,1,2,4,1,1,0,1,1,4,0,1,4,0,0,1,3,7,0,2,2,0,2,0,1
INTJ,NT,INTJ,48LEUebZA9sW4k3JBeGDme,50,0.52962,0.144841488,0.59832,0.188069075,-6.77654,2.318596278,0.48,0.50467205,0.049784,0.032492406,0.2659771,0.284792548,0.189414,0.130237135,0.387114,0.207168608,118.05234,27.5942716,0.052897605,0.114355022,3,7,3,4,0,3,0,1,1,3,4,4,2,1,2,1,2,2,3,1,1,0,1,1
INTJ,NT,Intj,2HHO1OZrB4Gv7ogu0tB6jS,50,0.70298,0.156056961,0.7046,0.188218501,-5.90772,3.151603518,0.56,0.501426536,0.15642,0.116668515,0.14603292,0.174026987,0.211446,0.16059089,0.417948,0.244336748,129.33852,27.51707724,0.16649514,0.310771629,3,1,0,6,0,2,0,3,1,1,1,4,3,6,2,1,1,2,2,5,3,1,0,2
INTJ,NT,Intj,6rjWjUz9OcMrfsbxRe1YtP,50,0.55214,0.151049257,0.70888,0.238897181,-6.01582,3.09806356,0.4,0.494871659,0.090398,0.061517651,0.17845794,0.247112188,0.206916,0.149660985,0.415716,0.196335555,125.14392,31.25630334,0.009483503,0.036745983,3,1,2,1,3,6,3,2,2,1,4,4,0,0,1,3,0,0,3,0,2,2,2,5
INTJ,NT,intj/entj's moment,2v8gr98FiNvjNwSqrhhdZf,50,0.61444,0.134481341,0.67464,0.190261234,-6.61436,3.789429313,0.6,0.494871659,0.092502,0.090005647,0.22524428,0.242553125,0.211548,0.17941869,0.54028,0.222242104,127.05032,31.83104384,0.072698473,0.204756181,1,6,2,0,1,2,1,3,3,2,2,7,1,1,5,2,1,2,1,3,0,2,0,2
INTJ,NT,My INTJ Playlist,1iqqTfBTJjuwIW2JRCcrvP,50,0.63528,0.12701021,0.67154,0.161008076,-5.98892,2.426959211,0.56,0.501426536,0.0915,0.097909144,0.11472605,0.140071027,0.178936,0.15270158,0.4892,0.231238811,123.4951,27.1839233,0.068930449,0.198006854,2,3,1,6,0,4,1,1,2,2,2,3,2,2,4,1,2,1,1,6,2,1,0,1
INTJ,NT,Intj,1ydUlznmjtiphfUrXgI7Jd,12,0.583083333,0.097583026,0.669083333,0.134281562,-6.2825,2.799380207,0.583333333,0.514928651,0.081841667,0.067907416,0.207441667,0.26372989,0.178,0.164857409,0.4255,0.206503577,133.1429167,32.537503,0.170621743,0.323832182,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,2,0,0,2,0,0,0,0
INTJ,NT,INTJ CRITICAL ANALYTICAL HATER SUPREMACY,4285CyRp55ZHQdW9UBIA4c,50,0.59936,0.133973765,0.73118,0.138554887,-7.22784,2.744635074,0.54,0.503457434,0.079064,0.068254033,0.11219725,0.186644092,0.226772,0.187665724,0.382114,0.209429864,120.1445,26.68954002,0.366589054,0.36738208,0,4,1,1,0,2,1,1,1,2,1,6,2,3,2,4,2,2,8,2,4,1,0,0
INTJ,NT,INTJ CRITICAL ANALYTICAL HATER SUPREMACY,4285CyRp55ZHQdW9UBIA4c,50,0.59936,0.133973765,0.73118,0.138554887,-7.22784,2.744635074,0.54,0.503457434,0.079064,0.068254033,0.11219725,0.186644092,0.226772,0.187665724,0.382114,0.209429864,120.1445,26.68954002,0.366589054,0.36738208,0,4,1,1,0,2,1,1,1,2,1,6,2,3,2,4,2,2,8,2,4,1,0,0
INTJ,NT, Intj ,4TEgSDeMKs38Hzi4F01ZNS,50,0.60812,0.158883174,0.68196,0.159572383,-6.13534,2.400222741,0.56,0.501426536,0.076866,0.092616734,0.215995768,0.25868284,0.18876,0.161713218,0.52252,0.225133633,123.30926,33.63003408,0.086017352,0.209047582,2,3,1,5,0,1,2,5,4,5,1,1,0,1,2,3,3,1,3,3,2,0,1,1
INTJ,NT,INTJ,1P3Js2nNfcdOM4LQ00sKh1,28,0.62925,0.139484667,0.664857143,0.176725716,-5.955928571,2.453773706,0.285714286,0.460043706,0.066667857,0.046614654,0.179268929,0.186180997,0.168357143,0.102855326,0.41875,0.178573696,124.4517143,29.27421126,0.050408566,0.18344696,1,1,1,0,1,2,1,5,0,0,2,0,0,1,1,1,2,0,2,1,2,2,0,2
INTJ,NT,Intj playlist,7tvSuJcOfOdVoCmqI5rtic,17,0.572705882,0.129550552,0.656,0.160159686,-5.919705882,1.350968114,0.529411765,0.514495755,0.048270588,0.025280001,0.167386735,0.223173417,0.154170588,0.107736529,0.418341176,0.258615598,130.5424706,26.26732573,0.007715142,0.027763217,2,1,1,1,0,2,3,1,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
INTJ,NT,🔥♟️Intj♟️🔥,5tEL3AK7vlAhQQfBTe1brQ,41,0.636414634,0.154925462,0.649585366,0.183530648,-7.023195122,3.117448502,0.512195122,0.506060827,0.097907317,0.094969854,0.208993659,0.195589299,0.156492683,0.104562836,0.620463415,0.244587724,120.8965122,26.89437749,0.026596828,0.100410698,2,5,4,3,0,2,2,0,2,2,1,2,1,1,4,1,1,1,3,2,2,0,0,0
INTJ,NT,「intj ego」,3yWe5ayeAFuceopW9Aj2nj,50,0.50504,0.195761408,0.536424,0.26186897,-9.7876,6.821961948,0.54,0.503457434,0.067996,0.066424599,0.340280848,0.356914484,0.178126,0.139589632,0.343458,0.223827609,113.5718,33.5223182,0.244272997,0.367629413,2,3,1,1,1,4,1,3,3,1,2,2,0,8,1,3,3,2,5,1,0,1,1,1
INTJ,NT,Mas INTJ,3wv7wgdXXF83MlzWysBip1,22,0.619409091,0.136024388,0.560681818,0.171373551,-6.738727273,2.141078237,0.954545455,0.213200716,0.065227273,0.084165371,0.262429545,0.318794763,0.145136364,0.110244428,0.450227273,0.199240207,115.9729545,28.03661086,0.001144475,0.004690542,1,3,0,0,0,0,1,0,0,3,0,3,0,2,0,3,0,2,0,3,0,1,0,0
INTJ,NT,6 teen | intj,4vf8KNZo9iTzjNmSeFyGjZ,50,0.69732,0.131078328,0.59842,0.159859644,-7.90862,2.731924693,0.54,0.503457434,0.159398,0.094063955,0.17555938,0.215743492,0.238054,0.161264722,0.39343,0.228381149,125.2828,26.44376557,0.003391911,0.014061999,4,2,2,4,0,2,0,1,1,3,1,4,3,3,2,1,2,1,2,7,0,1,3,1
INTJ,NT,the perfectionist intj,02937pKZiewHM9SgienO8n,50,0.67616,0.148273927,0.67988,0.174427886,-5.8385,2.491966761,0.48,0.50467205,0.183804,0.105535706,0.15648246,0.199999557,0.18265,0.131162249,0.415064,0.264361751,124.4768,35.6144562,0.038561059,0.15740524,2,1,2,5,0,3,2,4,2,0,0,2,3,3,2,1,2,1,4,5,1,2,1,2
INTJ,NT,Więcej intjeligjentnie,5VN7i4lpzB6LYP0pc6Bfkt,50,0.58172,0.128113636,0.57388,0.184102859,-8.78872,2.899816025,0.48,0.50467205,0.057712,0.046645063,0.4505784,0.289122893,0.188416,0.176405869,0.56358,0.222947517,120.89718,27.23869701,0.029698541,0.133979933,5,4,0,2,2,2,0,5,3,1,1,4,0,3,8,3,0,1,2,0,0,1,0,3
INTJ,NT,intj 😨,6glzj29YmLgcCssn6TWCt6,50,0.50916,0.170699325,0.70314,0.186404761,-6.59742,3.03199228,0.58,0.498569382,0.061234,0.063484588,0.183872266,0.277855344,0.196222,0.139856981,0.40168,0.223472819,123.42574,26.89586755,0.103616251,0.202627167,1,4,4,2,0,2,0,2,3,6,1,2,0,5,2,2,5,2,1,1,0,2,2,1
INTJ,NT,intj taste,2c4l4VNwM03oZx9kjeeT22,45,0.5722,0.170943319,0.570266667,0.18699385,-7.844222222,3.643171713,0.511111111,0.50552503,0.102188889,0.103771487,0.393264667,0.321102406,0.262428889,0.233443575,0.453755556,0.205717608,116.6448222,34.88407881,0.01024077,0.045071837,3,6,3,2,0,2,1,2,0,1,1,3,0,0,2,2,3,3,1,4,2,1,1,2
INTJ,NT,INTJ,46WTpDrGJ1neB25Z2xTfnw,50,0.60958,0.135730539,0.459156,0.162868698,-8.15322,2.471761442,0.82,0.388087934,0.08341,0.073968781,0.47846,0.299353318,0.15885,0.101903787,0.407748,0.19832673,110.9629,25.35014837,0.006498511,0.02942348,1,5,1,3,2,0,4,1,4,4,1,5,0,4,1,3,1,2,2,2,1,3,0,0
INTJ,NT,INTJ-The Ultimate Fanmix Yourself,2tplu2vZvUZxMers0yM5Di,50,0.566612245,0.124192864,0.689816327,0.177285043,-7.045428571,2.975759413,0.408163265,0.496586991,0.060291837,0.04397404,0.183251084,0.255870641,0.171418367,0.134352287,0.461695918,0.249475458,128.1391837,25.16565928,0.051076484,0.146035056,3,4,1,3,0,5,1,3,4,3,2,2,0,1,4,0,3,0,6,1,2,1,0,0
INTJ,NT,intj's vibes,4ThabsuNBafCk8cEJbM4kf,50,0.60606,0.138609334,0.66908,0.179411378,-6.28894,3.061070437,0.56,0.501426536,0.103508,0.114536177,0.22211028,0.228910717,0.17208,0.118225012,0.51842,0.224620595,126.22884,32.17225619,0.108427386,0.259642069,0,6,0,2,3,2,0,2,2,1,2,2,4,4,4,1,2,2,3,4,3,1,0,0
