mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,D#_EbMajor_count,Aminor_count,A#/BbMajor_count
ISTP,SP,songs for istps to vibe to,7i7qTCyRrUwWg12qlxdXTv,50,0.54036,0.126389221,0.78116,0.153191005,-5.63984,2.403640465,0.52,0.50467205,0.075568,0.070969492,0.10190975,0.198727141,0.191142,0.167275807,0.50754,0.226614138,125.5067,29.19875296,0.107486832,0.232842424,1,3,3,4,1,4,0,2,2,1,2,2,3,0,3,3,1,2,2,6,0,1,3,1
ISTP,SP,Istp,65K9cbk9nT9qlyOwXfoGEk,16,0.645125,0.115381035,0.661375,0.13861259,-6.335875,2.452186422,0.875,0.341565026,0.13725625,0.100905685,0.19284625,0.201560764,0.173875,0.164904403,0.46909375,0.19915356,121.77075,35.63017981,0.000759614,0.002891774,0,0,0,1,0,3,0,1,0,0,0,0,2,0,2,0,3,1,0,1,1,1,0,0
ISTP,SP,alexander lee,0qQZIPOkUz5OHHKCcVNr73,50,0.60792,0.139468648,0.65586,0.167740204,-7.196,4.034491385,0.56,0.501426536,0.076334,0.08283726,0.217885238,0.23684817,0.198548,0.133026332,0.488766,0.250965261,124.2635,28.27127785,0.076785786,0.22062819,2,2,4,7,1,3,0,6,2,2,3,1,0,2,4,0,3,1,0,2,0,1,2,2
ISTP,SP,ɪsᴛᴘ.,5mAnZDi79VNnqCSm6vxtYX,30,0.6194,0.131914183,0.6459,0.175406592,-5.751833333,2.155003658,0.3,0.4660916,0.08012,0.052405958,0.157943333,0.198423999,0.208353333,0.163355081,0.47472,0.194572086,128.648,29.50585786,0.000831136,0.004118096,0,0,0,1,2,2,2,4,0,1,1,2,0,2,0,1,2,1,3,0,0,2,4,0
ISTP,SP,istp,6WfsuUGMxb2vY2PSZ1anyp,9,0.567,0.079353639,0.538111111,0.209838893,-8.568555556,3.90303203,0.777777778,0.440958552,0.110811111,0.13185664,0.338025556,0.361262058,0.162611111,0.062351713,0.436888889,0.225885726,113.4522222,29.19737694,0.063301326,0.184811382,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0
ISTP,SP,istp energy,3imMd94aL4yKS0i1iNcaZh,50,0.55498,0.133397288,0.63406,0.19174126,-7.76314,2.12585206,0.7,0.46291005,0.039702,0.017921364,0.196953691,0.251772926,0.196084,0.130779592,0.533854,0.238071443,122.58344,32.10767331,0.110113997,0.252579715,1,6,3,1,1,7,1,2,2,1,1,2,4,0,4,0,4,4,0,3,2,0,1,0
ISTP,SP,Sometimes I ISTP 5w6 a little too hard on em,2KhfTq82YZygk9bt3KLvP5,50,0.44596,0.188865027,0.43217,0.275336115,-13.62252,6.027434521,0.52,0.50467205,0.057828,0.068634224,0.507348637,0.387721735,0.147582,0.090030396,0.278834,0.231608367,112.72986,29.97970544,0.696735594,0.322737055,2,4,0,4,4,2,1,2,0,1,3,1,2,5,4,2,0,4,1,1,2,0,4,1
ISTP,SP,ISTP,6dyHOf8NxRGgg5wY0m3ond,21,0.566428571,0.104069002,0.669190476,0.198392192,-6.042571429,2.465200754,0.476190476,0.511766316,0.054471429,0.048436455,0.267576667,0.306752188,0.21242381,0.109029317,0.449571429,0.215718931,131.0011905,24.65642234,0.000476983,0.002127244,0,0,2,1,1,1,0,2,0,0,1,3,0,0,3,1,2,0,0,1,1,0,1,1
ISTP,SP,_istp.🚶🏻‍♂️,6RSCdvcEirYDOli972HMmc,29,0.560896552,0.109710445,0.793275862,0.110826085,-5.233965517,1.589047232,0.551724138,0.506120179,0.050355172,0.019445723,0.067262345,0.12026177,0.16727931,0.126675016,0.424131034,0.212264251,128.8604138,13.46540602,0.005907737,0.010197851,0,1,1,0,2,2,0,3,1,2,2,1,0,1,1,0,3,3,0,3,0,0,0,3
ISTP,SP,istp type beat,3jcPMXRsG2zH55OLkOJYk1,20,0.5745,0.136192781,0.56635,0.251340464,-8.84785,4.535635083,0.85,0.366347549,0.08453,0.079393299,0.3160055,0.326195113,0.19722,0.133073615,0.46285,0.260781472,125.10935,24.91808529,0.079366733,0.243785659,1,1,0,2,0,0,0,0,3,1,2,0,2,0,4,0,0,0,0,0,1,1,1,1
ISTP,SP,it’s giving istp,7jYrO2x3GuomGghTWZq6bi,50,0.57634,0.155736645,0.59088,0.193381366,-7.51894,2.801898128,0.62,0.490314351,0.071738,0.073135976,0.32572952,0.313294684,0.197568,0.153060491,0.441874,0.221794817,113.32298,29.68204481,0.033151573,0.090355477,0,2,1,2,2,5,1,4,2,1,2,2,3,2,5,0,2,2,2,3,2,2,1,2
ISTP,SP,WES ISTP 2020,1OS2IRSs9IZhriK5be6Nkf,50,0.68318,0.129650502,0.79376,0.146417987,-6.59018,2.519610431,0.6,0.494871659,0.074256,0.072124154,0.17288556,0.173615455,0.191702,0.213200655,0.75,0.204046613,127.63292,24.88282286,0.009559663,0.040056543,2,7,0,2,0,2,3,1,3,1,0,4,1,1,2,2,2,2,2,2,2,1,2,6
ISTP,SP,istp x infj,1NIq5vOXc4RpS9WfyLhZTJ,50,0.51134,0.141432411,0.578152,0.212802668,-8.95986,4.415490686,0.8,0.404061018,0.046636,0.021271527,0.273070102,0.306480982,0.15068,0.094490514,0.42949,0.236505969,130.97422,32.19080364,0.112396842,0.241340674,1,3,0,6,1,5,0,2,6,2,5,0,3,1,0,0,1,3,0,1,3,2,2,3
ISTP,SP,istp boy.,3XVcthn1REUCrDS5kjauWG,50,0.6074,0.128563174,0.7369,0.155040646,-5.76076,2.005334025,0.52,0.50467205,0.08653,0.096853665,0.09136788,0.135241718,0.190294,0.135815692,0.50082,0.236584686,130.37062,24.92385473,0.015793116,0.048182304,0,3,2,4,0,2,1,4,1,3,1,2,0,2,3,2,3,4,2,4,3,0,2,2
ISTP,SP,ISTP - Taylor's Version,6SxQJMxmo6jSMrfECfcspv,38,0.557026316,0.10358297,0.546131579,0.16510098,-7.744105263,2.486348107,0.973684211,0.162221421,0.053236842,0.043508262,0.428632895,0.338702346,0.135181579,0.067634506,0.382894737,0.172686372,132.9283421,33.60818177,0.00485488,0.029018114,1,7,0,2,0,6,0,0,4,0,6,0,1,0,7,0,0,2,0,0,0,1,0,1
ISTP,SP,istp,0eynp60KsF6OZAzdnyETGq,50,0.63364,0.166814911,0.72784,0.171739998,-5.9696,2.670363309,0.62,0.490314351,0.125512,0.11946758,0.13843558,0.173249414,0.22639,0.172749241,0.502902,0.239832466,124.69216,29.41198725,0.08246806,0.207781313,0,4,1,2,0,2,0,2,2,7,3,1,1,1,5,1,3,2,1,1,3,4,4,0
ISTP,SP,Istp mind’s,0jGASBphjxz4uIjo6BjxNH,7,0.613285714,0.076458517,0.599428571,0.140986828,-7.587428571,2.842622314,0.285714286,0.487950036,0.081185714,0.092622701,0.176167143,0.228592134,0.107885714,0.029755416,0.378857143,0.22773554,114.0797143,18.04102438,0.001529571,0.003654463,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ISTP,SP,dubz,44Bsgg5U23NfEgy4c6gLaj,32,0.51203125,0.130927827,0.695584375,0.281306959,-7.5524375,5.1454959,0.6875,0.470929075,0.09636875,0.085840848,0.261984634,0.340709749,0.207328125,0.177458484,0.499740625,0.214098284,131.3405,35.94741923,0.012278467,0.055834345,1,3,1,3,0,1,0,2,1,2,1,0,1,0,2,2,0,5,1,1,3,1,0,1
ISTP,SP,istp 7 vlfe,14KNWPzGdxNTMAME8jGg0C,14,0.666357143,0.110428959,0.7495,0.203399474,-6.281428571,3.180484596,0.714285714,0.468807231,0.165421429,0.159781274,0.094111143,0.137668789,0.296957143,0.2846239,0.431971429,0.28723429,135.1698571,22.62573344,0.300516144,0.408844139,0,2,0,1,0,1,0,0,0,0,0,2,0,0,4,0,1,1,0,1,0,0,1,0
ISTP,SP,istp vibes,0AtnjoZJma5mTTkQvn2dr3,50,0.54562,0.164033084,0.72398,0.173726913,-7.18474,2.830349425,0.56,0.501426536,0.06011,0.042805332,0.119063019,0.232726997,0.174006,0.123265983,0.464144,0.254764766,122.39,32.91941227,0.186778512,0.302711335,1,2,1,10,0,4,0,5,1,4,3,1,2,2,3,0,0,1,1,3,2,0,4,0
ISTP,SP,ISTP,6DY4vi105XZUVX6pNjFkF4,50,0.59074,0.153419634,0.622018,0.242243975,-8.29148,3.512566306,0.64,0.484873221,0.09121,0.090812795,0.348301356,0.329428468,0.226842,0.168819469,0.55996,0.209605164,126.07184,29.03903097,0.048771846,0.183408036,3,10,0,4,0,3,0,3,3,1,2,1,3,3,2,0,0,2,0,3,2,0,4,1
ISTP,SP,ISTP ,2TLy7t3MNQhaI24RV3wP9F,6,0.684333333,0.130813863,0.777166667,0.143428612,-5.367833333,3.515338016,0.5,0.547722558,0.085833333,0.027098389,0.137462667,0.222617468,0.153933333,0.098539447,0.520933333,0.278967429,115.9838333,18.26521427,0.131838617,0.32292181,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
ISTP,SP,ISTP SONGS,3vh8FCKlufPBGCeDhpJEa2,26,0.589269231,0.15048337,0.664153846,0.17442745,-6.481269231,2.524793688,0.538461538,0.508391127,0.073865385,0.065291206,0.164200577,0.199047318,0.188476923,0.157607419,0.494034615,0.276185539,121.3624615,23.72474851,0.033015358,0.091844844,0,1,2,2,0,1,1,2,1,1,2,0,2,1,1,1,0,0,1,3,2,2,0,0
ISTP,SP,ISTP-A,4FjgydBKN7KFaiHgWWC7uV,50,0.6295,0.187699526,0.7088,0.178821996,-6.20514,2.679539817,0.62,0.490314351,0.140894,0.120981878,0.141767412,0.196444655,0.200328,0.170240711,0.544076,0.250184777,126.96408,34.33114505,0.07098037,0.213645549,1,3,2,4,1,4,0,1,0,3,1,1,0,2,7,1,1,4,3,2,3,2,2,2
ISTP,SP,istp,1OEg0rXXSO9RGIffSfJ2Je,20,0.45255,0.129334114,0.64635,0.203267849,-9.9875,3.810803597,0.5,0.512989176,0.06653,0.039919763,0.217746974,0.320037861,0.280225,0.220026058,0.46905,0.225881309,109.11705,30.20492571,0.281823599,0.321733165,0,2,2,1,1,2,0,1,0,0,0,1,0,2,2,0,1,0,1,1,1,0,1,1
ISTP,SP,Forever changing,6T9JZklYEsUAe4cVLlMEXc,50,0.59402,0.103220883,0.62362,0.169359886,-6.997,2.372522183,0.5,0.505076272,0.061666,0.056152971,0.142286789,0.199589234,0.160918,0.106532647,0.460604,0.195853411,117.99478,30.08924373,0.014886688,0.049698107,1,4,0,1,0,4,1,8,1,1,3,4,1,1,2,3,2,3,2,2,2,0,2,2
ISTP,SP,istp,4ltUXw8rs6BY5pHfwOdSoJ,15,0.658533333,0.126300021,0.667,0.17952278,-6.616666667,2.34150619,0.6,0.507092553,0.072686667,0.066379782,0.118423667,0.138027145,0.206466667,0.175861754,0.554133333,0.200167739,117.0492667,28.42920812,0.025148547,0.045454877,0,3,0,0,0,1,0,3,0,1,1,0,1,1,2,0,0,0,0,1,1,0,0,0
ISTP,SP,don’t save her she don’t wanna be saved,26dKtUzjDkt5sI9p3INd79,50,0.56608,0.175235916,0.68706,0.162193184,-6.4829,2.379005154,0.54,0.503457434,0.065074,0.060093871,0.090017272,0.150469312,0.20292,0.142512159,0.464568,0.237101165,124.0919,29.38715415,0.092417214,0.198093849,0,5,1,2,0,4,0,4,1,3,2,2,2,2,2,1,3,3,2,5,1,2,3,0
ISTP,SP,Istp,3Zzr4yzkNGTcCGD3irXfmF,50,0.66374,0.133019073,0.68786,0.193437013,-6.96232,4.322925953,0.58,0.498569382,0.103098,0.104823727,0.1848311,0.234593865,0.171538,0.136976123,0.459292,0.254573735,125.43616,28.19136193,0.293487141,0.372982,1,4,2,5,1,3,1,3,1,1,1,1,1,3,3,2,9,0,2,2,2,0,2,0
ISTP,SP,Be by my side,7vSsPRdH8Na84IjVkC4qM1,50,0.651,0.139267764,0.5805,0.157365459,-6.95054,2.150728194,0.76,0.431419111,0.087242,0.078298206,0.31055612,0.260088103,0.196012,0.115832021,0.467994,0.218969902,110.947,24.92458418,0.056979712,0.178679407,1,7,1,0,0,6,0,0,0,1,4,1,2,2,4,0,2,5,3,2,3,3,1,2
ISTP,SP,ISTP,21YGM9YBo00KqOcp2QLTSW,14,0.686285714,0.148448089,0.663214286,0.159167149,-5.754714286,1.315820915,0.428571429,0.513552591,0.098842857,0.067829988,0.163247143,0.212706843,0.208014286,0.191905958,0.616857143,0.186072714,114.7286429,24.90558474,0.009990177,0.030642302,0,2,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,1,1,1,0,2,0
ISTP,SP,ISTP playlist,4qA7irEkdJJfPzMBtX7a6M,12,0.666083333,0.170216685,0.665,0.169413963,-6.163333333,1.87869947,0.5,0.522232968,0.090525,0.076168654,0.13375375,0.138031467,0.212091667,0.17033549,0.537,0.27117522,107.38275,20.12294542,0.057327267,0.080675302,0,1,0,0,0,1,0,1,1,2,1,0,1,1,0,0,0,0,1,1,1,0,0,0
ISTP,SP,ISTP KU,3p92CicYaSgwjsM5oTARyU,4,0.59375,0.075552962,0.50375,0.235434881,-7.1165,1.360227064,1,0,0.087675,0.10196602,0.3193,0.363096626,0.224475,0.215849722,0.3708,0.287368567,97.9885,19.29956196,3.47E-06,6.00E-06,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISTP,SP,ISTP,1u1hjQBVLMjaSScvBBAX1v,9,0.665,0.165537005,0.567111111,0.173221278,-5.938777778,2.618868925,0.777777778,0.440958552,0.064255556,0.061578834,0.298355556,0.240636687,0.117066667,0.070972142,0.509666667,0.22257583,113.1834444,17.70821154,4.31E-05,0.000129333,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0
ISTP,SP,ISTP 💛,4azTLyj3g9b2ecqSubVAbh,36,0.70575,0.141170692,0.651194444,0.16364715,-6.305583333,2.105669413,0.416666667,0.5,0.100422222,0.087730712,0.136070347,0.156130838,0.199427778,0.14703378,0.544777778,0.202792943,116.8339444,26.32152879,0.034346789,0.067275704,1,2,1,1,0,2,2,4,0,3,1,2,1,1,4,2,2,0,1,3,1,0,1,1
ISTP,SP,Pov: You fell in love with an istp,15hkc6hfoGccXudiGs7gef,50,0.57398,0.132655991,0.577606,0.181247802,-7.52618,3.348543056,0.48,0.50467205,0.073874,0.075158697,0.21847508,0.279664468,0.168232,0.101227524,0.360974,0.203463245,122.34002,28.23579687,0.110993619,0.226635549,4,4,1,3,1,2,0,4,2,2,2,4,2,1,1,1,3,2,2,4,2,0,2,1
ISTP,SP,It's me ᓰSᖶᕵ,6JuigDZrfAqSm8eeC9KG7s,50,0.61598,0.145579558,0.68138,0.201309275,-5.68342,2.53791051,0.4,0.494871659,0.096552,0.089085639,0.14840251,0.19187631,0.203912,0.164830873,0.486476,0.212724902,125.77908,32.92648561,0.018497433,0.055635271,4,1,1,3,2,4,1,6,2,3,2,3,1,1,1,3,4,1,1,2,0,0,3,1
ISTP,SP,suna rintarō & kanae ryo & ash lynx & aether & kishibe & levi & gin & rwanda & iceman & huacheng,6h2gyZYqjsf10jgC36uT29,50,0.73492,0.145723647,0.70868,0.128843908,-5.66106,2.214988814,0.56,0.501426536,0.12135,0.113140708,0.147242706,0.17970446,0.169792,0.103627133,0.583988,0.247817324,116.18292,27.56189856,0.098733566,0.241710645,1,4,0,5,0,3,2,1,0,3,0,4,1,2,3,2,4,2,4,1,4,1,2,1
ISTP,SP,ISTP Playlist,6c56t6xvDs1L6bBexS1iNp,50,0.61596,0.16181874,0.62832,0.201947199,-7.30052,3.052201221,0.6,0.494871659,0.081126,0.081956551,0.202081981,0.267281474,0.171414,0.136887196,0.472784,0.221731432,117.66898,27.42091647,0.082139544,0.214908856,1,4,1,3,2,4,1,2,2,3,3,1,1,1,3,2,2,4,2,3,1,2,1,1
ISTP,SP,istp soundtrack,77nfhvwFXcT1lJUvbEs3GH,50,0.60576,0.1732174,0.66878,0.173944782,-6.69014,2.400996953,0.58,0.498569382,0.082606,0.071820321,0.126740301,0.201081077,0.211518,0.181259844,0.525158,0.236414922,117.30016,28.84300432,0.080315869,0.186238045,0,5,1,3,2,2,0,2,0,3,2,1,2,3,5,1,3,4,2,5,2,1,1,0
ISTP,SP,(MBTI) ISTP : true introvert,4HLt9uhXSy4g3TnzGee579,34,0.687176471,0.135294173,0.561235294,0.172862541,-7.534647059,3.208563002,0.470588235,0.506640397,0.138520588,0.119674715,0.243773088,0.238151837,0.186170588,0.133195014,0.4875,0.181966572,115.2462941,29.45961231,0.032416892,0.065331153,1,4,2,2,0,2,1,6,1,1,0,1,1,0,2,2,4,0,1,3,0,0,0,0
ISTP,SP,istp scream,5eVVGdim0bAJSmht9XhqMU,46,0.421608696,0.119351484,0.862021739,0.127647516,-4.077565217,1.198046366,0.673913043,0.473959578,0.07733913,0.052259211,0.044401398,0.130248741,0.277147826,0.195969004,0.366754348,0.156496568,135.7202826,30.46995547,0.004722625,0.028583912,1,4,3,3,3,5,1,4,4,0,5,0,0,1,6,0,1,3,1,1,0,0,0,0
ISTP,SP,🎵🎶Kui-Lono Radio,4FHOxtK8Wjctz5MqM9h81c,50,0.68372,0.149168449,0.59352,0.189225299,-7.90058,2.792050224,0.58,0.498569382,0.143848,0.132569803,0.3710796,0.284158317,0.195584,0.149663398,0.537332,0.257654201,114.4639,23.97715393,0.05055855,0.168544859,1,4,0,0,3,2,1,1,4,3,3,2,2,3,4,1,1,3,3,1,2,4,2,0
ISTP,SP,istp thoughts,0FKpTt8vMUsIW3QMMmD3Bb,50,0.59602,0.157054714,0.53444,0.207943493,-8.9052,2.733032994,0.68,0.471212071,0.089448,0.094305092,0.413834628,0.323136852,0.173236,0.144589224,0.464918,0.216882818,124.29214,33.89689581,0.111985354,0.251937632,1,5,0,3,0,4,0,2,3,3,3,2,4,0,2,2,3,2,3,2,4,1,1,0
ISTP,SP,POV: you're so fucking sick of this world,1QJYsoE57g3Dl0cjiN8rVl,14,0.608071429,0.122721363,0.689071429,0.138661993,-7.011714286,2.510862936,0.571428571,0.513552591,0.076478571,0.067170921,0.128993571,0.231453145,0.248557143,0.187990805,0.458,0.128664142,126.1794286,33.88062638,0.082607872,0.243516954,0,0,0,1,0,0,1,0,1,2,1,0,0,0,1,0,3,0,1,1,0,1,1,0
ISTP,SP,Intp/istp 5w4,5EzIyfPU3z0xfF5dSeZzkB,50,0.50788,0.140300063,0.7091,0.185613077,-7.07378,2.850979955,0.54,0.503457434,0.04887,0.029582029,0.13313845,0.182475881,0.163496,0.113136886,0.423812,0.219383196,117.68,28.17436739,0.14966617,0.287360918,1,4,5,3,1,5,0,3,2,3,2,1,1,2,2,0,2,2,1,3,1,1,3,2
ISTP,SP,istp,3CsrmHslJ3QPQVVGgcuETP,14,0.542714286,0.169896543,0.708214286,0.138005116,-6.123285714,1.947273574,0.571428571,0.513552591,0.077785714,0.059932884,0.163419714,0.26613796,0.266171429,0.185599032,0.457357143,0.192408463,133.2002143,22.60224019,0.086865507,0.243695198,0,3,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1
ISTP,SP,ISTP,42V8B5XeNnc3eOImvlj98w,19,0.603736842,0.198203274,0.630157895,0.197034194,-6.848052632,2.979117477,0.473684211,0.512989176,0.117731579,0.108306043,0.195226789,0.217169064,0.181642105,0.14531076,0.416842105,0.235075464,113.9437368,33.26740248,0.068848278,0.176855296,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,2,3,3,1,0,0,1
ISTP,SP,ISTP playlist,5bSjPYs86OyKQiQlHVyAeN,50,0.56396,0.129696814,0.8093,0.1422803,-6.05794,2.352864051,0.42,0.498569382,0.074912,0.057905224,0.080440132,0.133513313,0.208852,0.117887806,0.503668,0.227895843,121.76222,27.63773847,0.08315652,0.235568034,1,2,0,1,5,10,0,5,2,2,0,2,0,1,2,2,0,3,0,3,1,0,8,0
ISTP,SP,istp (me) favs,4rbg7xoIcqGl7Qkib1yY9P,27,0.654851852,0.138348975,0.629333333,0.193795292,-6.879592593,2.730160875,0.518518519,0.509175077,0.069262963,0.0504087,0.253476111,0.319626488,0.233851852,0.22185457,0.480251852,0.241699919,112.4909259,22.23165421,0.036822494,0.079255525,1,4,1,0,0,2,1,3,0,2,2,0,1,1,0,1,1,2,2,1,0,1,0,1
ISTP,SP,ISTP ENERGY,58HyP6YkxKYojYiovS0TYu,35,0.659714286,0.1510708,0.685485714,0.190536761,-6.602771429,3.390157415,0.542857143,0.505432671,0.14808,0.132512168,0.172882171,0.212808591,0.195077143,0.184002118,0.560571429,0.236850447,126.3148,34.57678032,0.009422039,0.029191618,1,1,1,2,0,0,0,0,2,6,2,3,4,0,2,2,2,3,2,0,1,0,1,0
ISTP,SP,ISTP 🏴‍☠️,7dqvY4auu2PtCIE1itLO67,48,0.512464583,0.11325587,0.768104167,0.131401324,-5.731145833,1.658350244,0.395833333,0.494203995,0.066125,0.042778223,0.063873775,0.127326337,0.170229167,0.126665421,0.414316667,0.185745702,125.7013333,33.40962525,0.016255943,0.07275954,4,4,1,1,4,6,1,3,1,3,1,0,0,2,2,2,2,0,3,1,1,1,5,0
ISTP,SP,istp (mostly upbeat),5GCkxbkpAwVCwYvDPVerkv,50,0.61864,0.160213093,0.7091,0.176563251,-6.78766,2.827945245,0.6,0.494871659,0.069148,0.059353013,0.20267668,0.22792388,0.152882,0.117809195,0.57398,0.239589146,126.83898,24.13565438,0.027091366,0.098269292,4,7,0,4,0,1,2,5,2,1,2,0,2,0,0,0,1,2,3,2,4,1,3,4
ISTP,SP,Istp,7fbiT5kKXFSNwRmQ81fm0i,40,0.57485,0.140760307,0.69245,0.142537795,-6.2666,2.284098597,0.55,0.503831474,0.08146,0.087669332,0.074344888,0.117261721,0.1957175,0.159114229,0.42619,0.233607436,116.15955,25.6062389,0.119331729,0.266795257,0,3,2,2,0,2,0,2,1,2,2,3,2,3,1,1,3,0,2,1,2,1,2,3
ISTP,SP,ENFP X ISTP PLAYLIST!!!!🐋🐬,60aBMmPlPOm86yvaaxI6mh,16,0.5573125,0.143453462,0.646875,0.19736223,-5.580625,2.215931463,0.75,0.447213595,0.06725625,0.084488887,0.244177188,0.286579279,0.239175,0.112832664,0.468375,0.233081924,131.6981875,37.34929323,0.030527921,0.078951517,0,1,0,3,0,0,0,0,2,0,0,1,0,1,2,1,2,1,0,0,0,0,1,1
ISTP,SP,ISTP girl,54Qo4dnKYqmqS5ASbpAWYS,27,0.599777778,0.158159446,0.647259259,0.165578146,-7.128814815,2.612876959,0.703703704,0.465321627,0.06247037,0.05142856,0.222348459,0.248486219,0.172977778,0.137814983,0.484185185,0.213019146,127.9331111,33.43935287,0.168637709,0.288901473,0,3,0,0,0,0,0,0,0,1,3,0,3,2,2,1,2,4,1,1,1,1,2,0
ISTP,SP,life is a crisis,14kihk399JLQLz6DaS46L5,50,0.53794,0.126917362,0.63686,0.163222524,-7.2053,2.633000215,0.52,0.50467205,0.055186,0.038546262,0.172084906,0.243646903,0.19117,0.131049114,0.382624,0.207665643,114.31904,30.31787147,0.114643512,0.256316599,1,1,1,4,1,5,1,4,3,2,2,2,3,1,2,2,1,1,1,4,1,0,4,3
ISTP,SP,istp🫶🏻💌,0uGzJ8ktb02gL1hrV56z9u,15,0.572333333,0.205165671,0.708266667,0.150038313,-6.363933333,2.19310499,0.4,0.507092553,0.120653333,0.112880397,0.086286733,0.137778195,0.2306,0.179241079,0.498133333,0.22330852,117.8476,26.92684552,0.0241084,0.057984067,0,1,0,1,0,0,0,2,0,2,1,1,1,1,1,0,1,0,1,0,0,0,2,0
ISTP,SP,ISTP songs for your ISTP characters,61GvHPdiAf8TCrE0dhJkCS,18,0.684611111,0.121387149,0.610944444,0.163715849,-7.559555556,2.482459957,0.666666667,0.48507125,0.0841,0.09463709,0.107360278,0.128482551,0.224033333,0.178950187,0.506666667,0.237187441,109.8242778,20.78443692,0.043497818,0.055648203,0,2,0,0,0,1,0,3,2,2,0,0,1,0,2,0,0,2,1,0,1,0,0,1
ISTP,SP,MBTI Ti: ISTP & INTP,1QBFqlVykelCAFq7JxeWvc,50,0.5878,0.158627403,0.6385,0.191191564,-7.51206,3.790705128,0.66,0.478518121,0.079854,0.070323527,0.211906974,0.245018279,0.1528,0.087828404,0.500984,0.265194477,124.51422,33.70005309,0.07112075,0.203344953,1,3,1,1,1,7,1,4,1,1,6,1,3,1,4,0,4,1,1,4,1,0,1,2
ISTP,SP,𓆸Sevdiğim moral veren şarkılar ✧,6yBNExUpT3b8z0mVpGjwh6,50,0.67704,0.126063308,0.75702,0.151159801,-5.41838,2.513719262,0.68,0.471212071,0.105492,0.110506638,0.130988722,0.199905964,0.217826,0.168942085,0.5657,0.221162444,128.8574,25.07814802,0.220573089,0.345846023,0,2,0,5,0,5,1,2,3,4,0,3,3,0,2,1,7,5,1,3,0,1,1,1
ISTP,SP,my mbti type as music,4g9FL8nEJ49VVM3TivRFtE,50,0.63672,0.171239305,0.66316,0.184993807,-6.64724,2.347857109,0.44,0.501426536,0.106688,0.097552794,0.17680232,0.197365868,0.204534,0.136893344,0.46418,0.196928837,119.11302,27.65449136,0.078663024,0.186563698,1,3,2,3,1,2,1,6,2,3,3,4,2,1,3,1,2,1,1,7,1,0,0,0
ISTP,SP,hyuga,0pNcQuBdKxtpyaxAYc1yYP,50,0.682,0.091536989,0.83196,0.100027947,-3.42602,1.250077932,0.5,0.505076272,0.108918,0.066857704,0.111634,0.098822388,0.19284,0.148291354,0.66278,0.160840178,130.2992,27.69628306,3.19E-05,0.000171491,2,6,3,3,1,3,2,1,1,3,0,4,4,1,1,1,1,4,2,3,2,0,2,0
ISTP,SP,Iwaizumi kinnies who are short tempered,0ZoSgEuSObql2QS6ECnUbi,50,0.52,0.129097969,0.60126,0.198220946,-7.68892,3.549258916,0.82,0.388087934,0.052812,0.039377164,0.246462088,0.32054306,0.18032,0.143323747,0.501542,0.246282736,131.41858,33.12888995,0.056725031,0.192030488,0,5,1,4,0,3,0,1,5,2,3,2,3,1,3,0,1,6,1,1,1,4,0,3
ISTP,SP,istp side,7EVG9EvBjHh5kdwIKdFJjW,41,0.611439024,0.135307806,0.61104878,0.146388003,-7.897731707,2.607953527,0.609756098,0.493864798,0.077973171,0.061183327,0.177720893,0.195397245,0.224641463,0.155223784,0.352780488,0.200821279,122.2913659,21.61992526,0.090449678,0.210933737,2,1,2,3,1,4,1,0,1,0,1,2,4,2,0,0,6,2,1,2,1,0,3,2
ISTP,SP,istp,5FGLKq7P5mkXD90ULUI534,30,0.636733333,0.156911557,0.6207,0.188501559,-7.065766667,2.256221891,0.6,0.498272879,0.092776667,0.092958466,0.209968833,0.23950693,0.23199,0.162893317,0.461466667,0.199771893,111.5076,24.14759158,0.048318077,0.125192478,1,2,0,1,0,3,1,5,1,1,1,0,1,2,4,0,0,1,1,1,3,0,0,1
