mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP,ESTP chore,53jH7eB5psb7KrcniNwK58,44,0.622977273,0.127651504,0.771704545,0.153140091,-6.182909091,2.49520952,0.704545455,0.461521521,0.095018182,0.082846137,0.146423818,0.210653977,0.229534091,0.167194628,0.701704545,0.210572374,131.5924318,27.08352789,0.016899305,0.101072081,5,0,4,1,2,0,1,2,2,4,0,7,2,1,2,4,3,1,0,1,1,1,0,0
ESTP,SP,ESTP,5k9wE0J9cLKMg68SUUPMe3,50,0.579318,0.168982607,0.78162,0.192582014,-6.98688,3.643449989,0.66,0.478518121,0.091022,0.086792166,0.136193832,0.235444949,0.1865,0.117422033,0.60094,0.230444062,130.73434,29.16412251,0.118167575,0.255031269,4,1,1,1,5,1,4,3,0,4,1,1,0,3,3,7,3,1,0,2,1,2,1,1
ESTP,SP,Estp,70UJ13fpAloCZskfUygTLr,31,0.625516129,0.164149905,0.744419355,0.171765494,-6.051193548,2.000821988,0.483870968,0.508000508,0.102125806,0.087253638,0.14019469,0.223605508,0.174480645,0.117168837,0.513483871,0.209449894,130.8700968,32.2994413,0.026040822,0.104331202,2,3,0,0,2,0,1,0,1,1,1,1,1,3,2,2,2,3,1,1,1,3,0,0
ESTP,SP,cecin'estpasunechristmasplaylist,1xM8TJbtIOeKUyxHpR2u5C,50,0.5071,0.153454673,0.32162,0.18964983,-12.72964,4.775057191,0.66,0.478518121,0.048956,0.036917808,0.67488,0.245167884,0.18661,0.121670244,0.4545,0.200045224,114.08508,33.48885936,0.015525196,0.053704828,8,0,0,3,2,0,2,1,5,4,1,2,1,4,2,5,1,0,1,1,1,0,6,0
ESTP,SP,thrash,2d9YCNxCpu5jPFSUasKgJ0,50,0.32634,0.104840133,0.95032,0.054016415,-5.66254,2.835741124,0.5,0.505076272,0.11828,0.058248829,0.000797697,0.002000497,0.195306,0.158559152,0.28735,0.159855578,132.56542,33.02208502,0.227810989,0.308470032,2,5,4,0,6,0,3,4,3,0,4,2,1,2,2,0,3,2,1,2,1,2,1,0
ESTP,SP,hessonite,71YT4j5Fso7Px5kgsTucbF,36,0.462222222,0.092473042,0.9305,0.059251763,-4.026027778,1.55292788,0.722222222,0.454256763,0.095108333,0.046804404,0.007556808,0.015674758,0.2165,0.130874789,0.638305556,0.193073904,140.2531944,31.63120925,0.03210664,0.088775777,2,1,2,0,5,1,1,2,0,0,1,7,2,1,1,2,1,2,0,2,0,1,0,2
ESTP,SP,zZZzzZz,3BvkbCdc7HZqFZx1DzTVqx,50,0.46178,0.126183587,0.403788,0.212763175,-11.77164,4.208945705,0.66,0.478518121,0.036344,0.011440229,0.561509978,0.361114435,0.158184,0.103957761,0.314686,0.208710716,122.00538,29.74463265,0.243893633,0.326293199,4,2,2,2,6,2,4,4,1,3,1,6,0,0,1,3,2,1,3,1,1,0,1,0
ESTP,SP,estp,67CXBKnCzHaO6DSXzLeE0j,50,0.74368,0.129200752,0.6105,0.149956218,-6.2654,2.436092044,0.5,0.505076272,0.121976,0.106904544,0.1554426,0.162251011,0.167998,0.12838772,0.502322,0.224968766,122.03808,29.33410691,0.015319085,0.042775845,2,2,3,1,2,2,2,1,3,0,0,7,2,5,2,2,3,0,1,0,5,3,1,1
ESTP,SP,eu manito,423JwhmGI16FiCQ0g9izks,50,0.6938,0.155256601,0.64348,0.206898796,-7.22906,4.406039692,0.52,0.50467205,0.11501,0.119717943,0.3692206,0.269232646,0.211276,0.228188277,0.6729,0.212246127,115.93402,25.46641101,0.022980868,0.09548313,2,1,1,1,4,2,3,1,2,3,1,2,3,0,1,4,6,3,1,2,2,2,2,1
ESTP,SP,ESTP vibes for someone else uwu,0s8Qy5BIsMtGzlDyX7nbR3,39,0.649538462,0.168539367,0.763820513,0.129690293,-4.789358974,1.486366968,0.461538462,0.505035374,0.089020513,0.081481571,0.087021462,0.139249968,0.18,0.130323105,0.622410256,0.211688913,129.7745128,30.49977354,0.003493998,0.020633319,2,2,2,1,2,0,4,0,1,1,0,3,1,2,1,3,5,3,2,0,2,2,0,0
ESTP,SP,FÄEW LUWIES <3,0CBxMP6YEHdXAbns1SaR56,50,0.62062,0.149552788,0.635298,0.204308199,-7.49658,3.370629095,0.66,0.478518121,0.062432,0.039185365,0.26241882,0.292753011,0.192032,0.103800968,0.60178,0.208298676,122.69816,25.95288788,0.030815097,0.085509475,6,0,5,0,0,1,4,1,4,4,4,2,0,1,0,4,2,1,0,3,2,1,5,0
ESTP,SP,ESTP,2CNBgs7BXFkFI1agKRdkTX,8,0.528625,0.145011268,0.742875,0.176654981,-5.93225,2.741649438,1,0,0.0974875,0.084492475,0.06878975,0.090427564,0.1615875,0.092190865,0.559975,0.301858159,104.64975,26.53803047,0.005180684,0.014353945,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0
ESTP,SP,heliosthecreator,0LoYGIqBHR5mrDcWXOCAhe,24,0.634083333,0.189190246,0.625429167,0.203808485,-8.144458333,3.874468446,0.416666667,0.503610155,0.116016667,0.114990478,0.183222125,0.284819184,0.2164875,0.181853551,0.509666667,0.213271753,123.0672083,28.62920839,0.096095288,0.25247283,1,1,0,0,1,0,3,1,1,1,2,1,0,3,1,1,2,0,0,0,1,2,1,1
ESTP,SP,country :),2Vv1KHcZrGgQbWqs8vjMXt,50,0.56044,0.075746667,0.71674,0.183028804,-5.48568,1.897843991,0.82,0.388087934,0.044632,0.019412561,0.2074918,0.24015815,0.150908,0.088557399,0.538626,0.198864958,125.38234,34.62580676,0.000792017,0.005443568,6,0,6,0,1,2,0,3,2,1,0,7,1,1,1,5,2,4,1,2,1,0,3,1
ESTP,SP,wavtastic🇯🇲🥣🍋,6pSYHAHfjtMLSyYgkR1gKw,50,0.74522,0.122414533,0.61538,0.134868476,-6.98324,2.182395254,0.6,0.494871659,0.237046,0.162668477,0.17103972,0.174466035,0.178072,0.107950817,0.469274,0.202594193,137.35626,26.16615885,0.002569092,0.016404943,7,2,4,0,3,0,1,2,3,0,3,3,1,3,1,2,2,4,2,0,2,3,2,0
ESTP,SP,Villain!,1Wyifrzcj0la06gDX7bNPJ,26,0.578,0.172060454,0.615769231,0.169755426,-7.586230769,2.679778369,0.576923077,0.503831474,0.056692308,0.04534782,0.180613865,0.197259209,0.184623077,0.132571835,0.422873077,0.247424386,123.2083077,27.22991097,0.193558012,0.248786883,3,0,4,1,2,0,1,0,2,0,0,1,0,3,0,0,3,1,0,1,3,1,0,0
ESTP,SP,ESTP,1i5o8LIIKzVg7FSK6tAA76,47,0.57687234,0.162362801,0.739553191,0.15419395,-6.174574468,1.851817987,0.446808511,0.502537502,0.091189362,0.085744665,0.084469317,0.130509426,0.198319149,0.135034333,0.511091489,0.238947588,123.8531915,30.41243504,0.04819027,0.16512529,4,1,1,0,3,0,2,1,1,1,1,4,1,2,2,1,9,3,4,0,3,2,1,0
ESTP,SP,yeat why do u look like the estp guy,4leYGeNBYk4s0T9uErYO8N,10,0.6829,0.119471475,0.6477,0.117362733,-6.8956,1.935431746,0.3,0.483045892,0.18458,0.10365139,0.122483,0.127598733,0.2205,0.2389027,0.4123,0.242133136,118.5936,31.00653056,0.000135148,0.000280343,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0
ESTP,SP,Estp,2o1im02wn7nWaeShBFqCL6,50,0.74844,0.117413305,0.74168,0.159110594,-6.4066,2.629623439,0.32,0.471212071,0.124426,0.092790211,0.184855232,0.208991946,0.141444,0.100279591,0.61762,0.174334055,133.56782,20.20176389,0.074681411,0.189367479,3,2,2,2,4,0,3,0,3,0,2,1,1,2,6,1,2,0,2,2,3,5,1,3
ESTP,SP,Playlist ESTP,53qi7X79gZv85nkaqnygF0,50,0.491946,0.135927708,0.63504,0.230310789,-7.57832,3.078884442,0.66,0.478518121,0.047098,0.035531219,0.250790047,0.313520521,0.23681,0.228633868,0.355592,0.227805273,122.81726,32.66457721,0.0466133,0.180246381,5,1,3,1,9,2,2,2,4,3,0,2,0,1,2,4,1,1,2,1,2,1,0,1
ESTP,SP,ESTP type songs playlist,7ugYp7kl58mw9K7Dww2NeK,50,0.65584,0.157665412,0.72408,0.171868583,-5.50718,2.332739282,0.54,0.503457434,0.09842,0.072165368,0.122872908,0.20015816,0.169378,0.121041132,0.50488,0.236243703,126.61964,26.96851883,0.046984393,0.140270062,4,6,2,0,2,0,1,0,2,0,2,6,0,3,4,3,2,6,1,0,2,3,1,0
ESTP,SP,Slytherpuff ESTP/ESTJ 💚💛,7l62alshKJtdH4zdsmpwmC,50,0.6613,0.126905758,0.72746,0.154852822,-5.71964,1.850460348,0.5,0.505076272,0.102974,0.082494148,0.130737804,0.169609293,0.181058,0.177751315,0.546678,0.220015724,126.59302,28.38633477,0.026757497,0.121422279,5,3,4,1,3,1,1,2,3,2,0,1,2,4,2,0,3,1,1,2,1,4,0,4
ESTP,SP,; ryann,5DDwiL9nsdsPgQd1WlibLQ,50,0.5378,0.127743205,0.581908,0.210646097,-7.7438,3.15329859,0.72,0.453557368,0.054494,0.036512058,0.242407316,0.310429646,0.156974,0.108486606,0.425534,0.23859145,125.29414,28.43684542,0.022327855,0.102298972,7,2,0,0,4,3,1,0,0,4,1,4,0,4,2,4,3,3,1,2,1,2,1,1
ESTP,SP,15,3OcLE0OVKh7NpfmvCFfjCr,50,0.65498,0.113791519,0.68888,0.173260526,-5.22446,2.840452157,0.52,0.50467205,0.067208,0.049337335,0.2323198,0.191818441,0.155734,0.092974657,0.5981,0.197147334,121.83262,30.53058018,0.014817883,0.066392276,3,1,8,2,4,0,2,1,4,2,2,1,0,1,2,1,3,2,4,1,3,0,2,1
ESTP,SP,estp and entp friendship is legendary,5MLd2yOZhZ9UA19VFvdsBG,50,0.68522,0.157583705,0.75124,0.153093484,-5.4338,2.049925872,0.58,0.498569382,0.130884,0.099756406,0.10387518,0.154033265,0.186156,0.141769421,0.59306,0.20192668,123.24072,25.29845146,0.013177324,0.067708248,3,3,7,0,7,0,3,3,2,2,2,2,1,1,3,3,1,0,1,1,2,3,0,0
ESTP,SP,Ametsuchi Satomi (jjk oc),28zYLgpJ7AgCf00PjwMxh7,50,0.64236,0.114949281,0.7021,0.152526512,-6.40014,2.633471644,0.44,0.501426536,0.094482,0.076102621,0.13420487,0.205417649,0.202216,0.149978613,0.46753,0.205461994,122.87872,22.60072129,0.067623533,0.2037141,3,3,6,1,6,0,1,0,1,0,1,3,3,1,3,1,5,1,3,1,2,4,0,1
ESTP,SP,ESTP songs 💛😎,6tEWO1GAmsHYk4T7RWTKPb,50,0.65658,0.175489646,0.73744,0.163243922,-5.21138,2.014900321,0.52,0.50467205,0.10244,0.090913617,0.088376048,0.147662641,0.213534,0.176674245,0.551152,0.246797955,125.78306,27.7845871,0.019365919,0.130033462,3,1,3,0,2,0,2,1,3,1,2,6,0,2,3,2,6,2,0,2,3,3,2,1
ESTP,SP,babygirl coded male manipulator,1sdU9wk5AlQJNNxoWDT4o2,50,0.64206,0.128351941,0.75702,0.156081283,-6.16508,2.616231078,0.38,0.490314351,0.066424,0.051033541,0.106080328,0.18810906,0.208384,0.166553099,0.5756,0.225788234,127.39262,21.53799609,0.056234622,0.168461515,2,1,3,2,4,1,4,1,2,1,3,2,0,1,4,0,6,1,3,2,1,3,1,2
ESTP,SP,ESTP,0xTudPDgufRzmn6CapHABt,5,0.6952,0.083616386,0.8744,0.040562298,-2.8734,1.404148247,0.4,0.547722558,0.10244,0.059429059,0.141756,0.175776584,0.16956,0.129343044,0.5568,0.168192449,109.5012,13.82565686,2.09E-06,3.14E-06,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ESTP,SP,ESTP,5Vl6cvpceflvfIDhBp2A5D,23,0.691956522,0.169348344,0.670478261,0.144832464,-5.834304348,1.860008539,0.47826087,0.510753918,0.101395652,0.076010397,0.136199783,0.144952805,0.201930435,0.133556397,0.509173913,0.212795816,121.2881739,27.76530747,0.012644947,0.031642059,2,0,1,0,1,0,2,0,3,0,0,1,1,2,3,0,1,3,0,0,1,1,1,0
ESTP,SP,8w7 ESTP,0FYHN34EWFRxXqoM5vbZ1i,50,0.585,0.132397669,0.78706,0.141754374,-5.5391,2.245677774,0.54,0.503457434,0.073028,0.056609526,0.090035466,0.148399758,0.190136,0.159605664,0.57636,0.209703655,128.7303,28.16303045,0.032913179,0.138197011,5,1,1,0,4,0,7,2,1,4,2,3,0,5,4,2,4,0,0,0,1,3,1,0
ESTP,SP,ENTP Vibe,4lh9CEAC9u2LEcvMRbQO56,50,0.62902,0.161729491,0.7299,0.153483397,-5.8609,2.647057537,0.62,0.490314351,0.117464,0.110670507,0.12776888,0.149592067,0.227386,0.20292121,0.503078,0.206812727,120.21386,27.54070255,0.076371029,0.209817937,4,3,2,0,2,2,4,2,1,2,0,8,2,5,6,2,1,1,0,1,1,1,0,0
ESTP,SP,My b(est+eats),0awWU5ttcaaS4lcMlAAWa9,50,0.73696,0.096142318,0.706142,0.152552701,-6.12864,2.94351012,0.66,0.478518121,0.199504,0.123254326,0.2113716,0.197468947,0.195094,0.166995657,0.432986,0.204494181,126.23736,28.9230082,0.0001066,0.000463573,3,3,7,1,6,0,2,0,1,3,1,2,1,5,1,2,1,0,4,1,1,1,4,0
ESTP,SP,estp,412XwRK1rGXaX6kIn0N06q,50,0.59108,0.169577006,0.72796,0.198029987,-6.48332,3.419612637,0.64,0.484873221,0.079046,0.070677711,0.145413591,0.226084093,0.198608,0.115023637,0.518774,0.246131504,129.76228,31.89178793,0.049263631,0.126314232,4,0,3,0,3,2,0,6,6,3,2,4,1,1,1,2,2,0,2,1,1,3,3,0
ESTP,SP,icic’estParis🔥🇫🇷,1FWyluumYn8ZPUy6vkwi84,50,0.68686,0.122464157,0.62258,0.132899393,-6.95292,2.05595263,0.32,0.471212071,0.127888,0.090646496,0.389704,0.254941399,0.145082,0.083443166,0.55936,0.174761384,120.10062,25.45794555,0.000330106,0.001683299,2,2,0,1,2,0,3,0,3,2,3,2,6,1,5,2,1,3,2,2,5,2,0,1
ESTP,SP,Elijah is dangerous lowkey,0L9gg8LPm1faWceTiN1ZWv,50,0.65586,0.155351479,0.59852,0.183688316,-7.5424,3.599627974,0.66,0.478518121,0.170572,0.157227041,0.1590854,0.208252663,0.176306,0.171798341,0.411574,0.232467641,127.6933,34.5516792,0.037737177,0.119720525,2,2,4,1,1,1,0,1,3,3,0,4,1,8,3,4,2,3,3,1,1,1,1,0
ESTP,SP,៹ ࣪˖⁩ ESTP vibes. ◞,63IE1oRVI8p1T7SRN2wO0X,23,0.604043478,0.176480099,0.689086957,0.159266476,-6.196391304,2.32283038,0.434782609,0.506869802,0.078908696,0.095141339,0.164936365,0.224808404,0.1983,0.137473693,0.399321739,0.259168032,123.4179565,24.0852714,0.020112669,0.088185087,3,1,0,0,0,0,2,0,1,0,0,2,0,2,2,0,2,2,0,0,2,3,1,0
ESTP,SP,8357,24IRith194oGkyR8Kbe17M,50,0.42254,0.130095602,0.88306,0.131751375,-4.8408,1.954102383,0.56,0.501426536,0.110624,0.076600129,0.0244894,0.082405075,0.227014,0.1572441,0.4101,0.25038743,123.2158,30.35083701,0.136215921,0.24954673,1,0,5,1,7,0,4,0,1,2,1,2,0,3,1,3,7,1,2,4,1,3,0,1
ESTP,SP,Im an estp,1CXMZNbJy1nvNVCanwkDyi,50,0.66388,0.126120875,0.72322,0.155848604,-5.1594,2.440659922,0.52,0.50467205,0.095212,0.086143062,0.1270794,0.134735599,0.210216,0.172312917,0.558344,0.23469853,123.59286,32.02720104,0.006022454,0.029587198,2,1,4,1,2,0,6,1,3,3,1,7,2,1,1,0,2,1,2,4,1,3,1,1
ESTP,SP,suli’s estp,2HqeiNZ4pRbZbQVhcKO0gR,50,0.75868,0.105381027,0.70698,0.119332923,-5.15344,1.561809418,0.52,0.50467205,0.128668,0.094624865,0.224598,0.197217626,0.160718,0.114127638,0.5198,0.199122053,117.48018,28.09279594,0.000967372,0.004690655,3,2,5,3,8,0,2,0,3,1,3,3,0,2,5,0,1,2,1,1,2,1,1,1
ESTP,SP,the detective - brainrot,0YmLZTdzlumx5OY0oTvnly,26,0.589769231,0.169224894,0.789692308,0.138577854,-5.350615385,2.072897259,0.5,0.509901951,0.108603846,0.105165897,0.090111385,0.120991113,0.216180769,0.192547276,0.616769231,0.198241935,128.8146538,38.5949876,0.032849027,0.1610151,2,3,2,1,3,0,0,1,1,0,1,2,0,0,2,1,1,1,1,1,1,2,0,0
ESTP,SP,Augustin,5QgXeYhFey46BC8oOFpgCN,33,0.680242424,0.124017648,0.688393939,0.183953279,-6.336181818,2.791285081,0.575757576,0.501890366,0.108336364,0.097880762,0.100700467,0.148204928,0.212260606,0.177670972,0.526181818,0.193761847,128.4630606,30.19200204,0.13151303,0.257990307,3,2,3,0,3,0,2,1,2,1,1,3,2,1,2,1,0,0,2,2,0,1,1,0
ESTP,SP,Mbti mitski because I am mentally ill,7kjajGlZkacQbDymISUXnF,16,0.452375,0.115443998,0.4399375,0.257474521,-9.95475,4.112052051,0.8125,0.403112887,0.0402375,0.015119077,0.376663706,0.410187357,0.10566875,0.023646472,0.35375625,0.250057148,115.0195,25.74293561,0.026123639,0.097097935,2,0,2,0,4,0,0,0,1,0,1,2,0,0,1,0,0,2,0,0,0,0,1,0
ESTP,SP,ESTP,7ofdCLVPdYmfTONE641cZU,24,0.654416667,0.174993147,0.749166667,0.169532264,-5.11325,2.334856038,0.458333333,0.508977378,0.092708333,0.082977718,0.100460858,0.200027362,0.174279167,0.137902855,0.545041667,0.273030573,134.1639583,32.78115156,0.119206853,0.278063951,3,2,1,0,0,0,1,0,1,0,0,0,1,0,1,1,3,6,0,0,1,2,0,1
ESTP,SP,estp,4S2IJM3ntFWkpDlLsjW3VN,47,0.705765957,0.11573944,0.721978723,0.132850437,-5.03606383,2.029515517,0.425531915,0.499768679,0.097548936,0.08178712,0.081598191,0.124724296,0.181482979,0.124671827,0.619617021,0.226929557,125.3420638,23.80294487,0.004942587,0.018766909,2,2,5,3,0,0,5,2,8,1,1,3,1,0,2,2,3,2,0,2,2,0,1,0
ESTP,SP,yakumo murai,6rFuNq0rlix18JrIlGzQiN,25,0.56976,0.164694738,0.67284,0.220126418,-7.39564,3.213007974,0.64,0.489897949,0.065972,0.066515797,0.09070204,0.157172273,0.270084,0.223571573,0.5558,0.234377367,119.82056,28.48947557,0.067896133,0.158353657,4,0,0,1,0,1,0,4,2,0,2,1,0,0,3,2,0,1,0,2,1,0,1,0
ESTP,SP,the rogue prince,1uEC4K9TxQ4K4fQFtx7g7D,47,0.495212766,0.135139853,0.723382979,0.188891222,-5.968723404,2.913889651,0.382978723,0.491368607,0.06636383,0.057207051,0.119204496,0.209742722,0.219625532,0.184247424,0.456704255,0.236786595,123.3754468,31.30328716,0.030821725,0.081951369,1,1,3,3,4,0,2,0,1,3,2,2,2,2,5,1,7,1,2,0,3,1,1,0
ESTP,SP,ESTP VIBES🤟😎,0IXSJb5KrMB5K8BuXDuDaJ,50,0.63702,0.138230728,0.65018,0.188681212,-6.82186,2.839872561,0.46,0.503457434,0.102966,0.100432655,0.17776744,0.204255124,0.17023,0.123795813,0.498,0.197071001,121.9763,30.70966682,0.065476568,0.127272514,4,1,4,3,3,0,7,1,1,4,2,2,2,4,3,0,2,0,5,0,1,0,1,0
ESTP,SP,istj estp rivals to coworkers to lovers to exes back to lovers,4YTmKw3P5xHHT1SoZsUkB1,50,0.66282,0.098010347,0.79702,0.094537217,-4.46546,1.275217328,0.56,0.501426536,0.063028,0.047280233,0.06378761,0.082146102,0.176672,0.119382982,0.6862,0.190775325,120.28874,21.94193195,0.00060732,0.002290872,2,1,3,1,2,2,3,3,4,2,3,2,2,7,1,2,2,2,1,0,2,1,1,1
ESTP,SP,unhealthy toxic estp 8w7 sx/so 837 SLE chol-sang chaotic neutral VFLE |S|CUEn,7bHnsQKejnUBJGtUSMsccr,50,0.6435,0.136939619,0.7412,0.170933213,-6.2013,2.440711115,0.46,0.503457434,0.100388,0.077414966,0.1194939,0.181531103,0.228438,0.17977343,0.600274,0.233495774,121.12168,28.18690355,0.063569716,0.19143409,3,3,3,1,5,0,3,0,4,1,1,6,3,2,1,2,5,0,1,1,0,4,0,1
ESTP,SP,c’estposémaisc’estnimp,1RSHkbP6D6Vdy3SZmNGdwO,50,0.62856,0.124855534,0.45866,0.130447051,-8.79648,1.829938175,0.4,0.494871659,0.111496,0.089348883,0.346592,0.243900439,0.163088,0.127047166,0.357316,0.194505723,115.08434,29.69911554,0.028845401,0.097876093,1,2,2,0,2,1,2,1,1,2,6,4,4,1,1,3,2,2,3,1,3,4,0,2
ESTP,SP,Sos Vos.,2HdzsYKIISpZXkuLhoIJ4d,16,0.5668125,0.144828735,0.5929375,0.187334449,-7.4025,2.620285175,0.75,0.447213595,0.08255625,0.085899266,0.32146875,0.272837529,0.2413625,0.219504766,0.45975,0.190420412,114.3449375,26.37260671,0.004402141,0.01757278,2,0,1,0,0,0,0,3,1,0,0,3,0,1,0,1,1,1,1,0,1,0,0,0
ESTP,SP,estp mix malsf,5L5GCvwlC2zGKEGhqeqw6c,16,0.627625,0.12758729,0.7313125,0.189825786,-6.232625,3.172854569,0.6875,0.478713554,0.13328125,0.113597343,0.117033375,0.212414762,0.174875,0.135505943,0.4971875,0.168795426,130.016375,37.86928312,0.069109148,0.156277323,0,2,2,1,2,0,0,2,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
ESTP,SP,stacy's junkyard,02mRtovDVrjdRiyvXBsJVN,45,0.561688889,0.137245437,0.739222222,0.149308998,-6.659133333,2.60555662,0.622222222,0.490310147,0.054911111,0.050914975,0.087353267,0.132137829,0.181935556,0.16050529,0.561822222,0.206214065,132.1935778,22.63871811,0.036026113,0.12205668,4,0,3,0,3,0,6,3,4,5,0,5,0,3,2,0,1,0,0,1,1,3,1,0
ESTP,SP,estp,3iD5LpJHInaitRZxXZYBZl,41,0.619341463,0.134304246,0.613756098,0.132284878,-6.669195122,1.626602321,0.585365854,0.498778997,0.071836585,0.062252236,0.185780244,0.195007047,0.190895122,0.147004457,0.504260976,0.190694985,113.149878,32.40321545,0.029512887,0.136453921,4,1,3,1,1,0,3,0,0,2,0,2,0,4,2,2,3,0,4,4,2,1,2,0
ESTP,SP,Bastard (affectionate),0rcAWFOpuFEqg3VjfeppFl,50,0.56224,0.173426519,0.81882,0.139980274,-5.74214,2.804710229,0.6,0.494871659,0.087314,0.06999495,0.086704701,0.123213825,0.198576,0.139907644,0.64742,0.18243837,128.6518,30.14646752,0.046953526,0.158542138,5,4,2,1,5,0,1,6,2,1,3,6,1,0,1,2,5,2,0,1,2,0,0,0
ESTP,SP,estp female,0AqVQLBD5OvtuzYpcDSkf9,50,0.68172,0.118851999,0.66764,0.177904671,-6.43638,2.683179221,0.6,0.494871659,0.129758,0.117068231,0.19024638,0.212769099,0.194148,0.139462204,0.480384,0.225555822,121.01856,31.05909814,0.015068338,0.07072176,5,4,6,1,7,0,3,0,0,1,1,3,2,4,2,1,3,1,3,2,0,1,0,0
ESTP,SP,ESTP,03tqQ0MRFfbOSC3B1mD9G2,28,0.725,0.115186162,0.771785714,0.128043788,-4.618535714,1.518490637,0.5,0.509175077,0.112157143,0.077721652,0.1099225,0.136025559,0.208517857,0.141977922,0.616464286,0.190202715,126.367,25.92527654,0.001033558,0.002736705,0,2,3,2,1,0,2,1,0,1,1,2,0,1,2,1,3,2,0,1,0,2,1,0
ESTP,SP,estp,2duvznbzAzrqUdnCauEoK9,50,0.65394,0.160806438,0.65044,0.158214935,-6.07242,2.317658249,0.4,0.494871659,0.108958,0.110808834,0.10867148,0.130043629,0.206318,0.133221743,0.495302,0.236618054,133.63902,31.37607652,0.008906948,0.033779258,3,1,1,1,2,1,6,0,2,1,1,6,2,3,2,0,3,1,2,1,3,4,1,3
ESTP,SP,One Song for Every MBTI,5ng1bCMZzaUl7EcM6bR8Du,16,0.5585,0.153815907,0.72275,0.212512431,-5.5346875,3.22828063,0.6875,0.478713554,0.07046875,0.039429206,0.175511687,0.283724291,0.22528125,0.158850732,0.53470625,0.214267731,132.0555625,31.96529105,0.002625501,0.005992166,4,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
ESTP,SP,That one emo satyr i have,2eG8SPeyhsXO6vTwujlMiG,50,0.60102,0.139461865,0.77394,0.154974048,-5.64902,2.306016545,0.58,0.498569382,0.097472,0.089313683,0.114622092,0.17502224,0.212686,0.187441245,0.6248,0.214407299,130.3455,30.98560817,0.03072608,0.092227023,6,4,4,2,3,0,1,4,3,3,1,3,2,1,3,1,2,2,1,1,1,1,1,0
ESTP,SP,Channeling ESTP Subconscious to kick some ass,6ZgjUROw2qdWEvGuXUz18y,36,0.632138889,0.111474059,0.795305556,0.129795624,-4.678861111,1.747458042,0.666666667,0.478091444,0.099,0.092785116,0.027107353,0.044569668,0.187461111,0.13197909,0.578972222,0.201148486,140.4907222,25.46127371,0.034090419,0.102787585,3,0,4,0,3,0,2,2,1,2,3,0,1,2,1,4,2,4,1,0,0,1,0,0
ESTP,SP,Reynard (ESTP),36EsB8YntOVPeFnKoO5MQS,11,0.605545455,0.152760835,0.809909091,0.103839737,-5.183272727,1.554395644,0.727272727,0.467099366,0.048454545,0.015989707,0.028308727,0.032405982,0.149081818,0.08484211,0.556181818,0.238357219,125.3750909,23.4548575,0.00181501,0.005606356,2,0,2,0,0,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0
ESTP,SP,estp :),6AEF704HTcD0Y5Gcb93sjU,50,0.6705,0.141859553,0.73778,0.143362576,-5.4306,1.92645825,0.52,0.50467205,0.091256,0.071421006,0.09414735,0.141503662,0.246572,0.176070038,0.58294,0.182274676,120.64814,25.18280633,0.01227859,0.041613852,3,4,2,1,3,2,4,4,2,1,2,4,0,3,2,2,6,1,0,1,1,2,0,0
ESTP,SP,estp,2brAA03uusEe6q59AEq1xV,50,0.60032,0.143494072,0.7218,0.17969339,-5.88344,3.238250013,0.52,0.50467205,0.09084,0.088534172,0.111898229,0.158172263,0.183766,0.132587811,0.539256,0.194889331,124.89946,27.17017558,0.051473844,0.170152779,6,4,6,1,1,1,1,0,1,2,2,3,0,1,3,2,4,1,2,3,2,3,0,1
ESTP,SP,Estpa,5MDhfRjqe1xoW7N9lqS1YJ,14,0.664357143,0.129917493,0.727428571,0.170072254,-7.033571429,3.141359375,0.5,0.518874522,0.083771429,0.055967758,0.340142857,0.122461835,0.174571429,0.121571166,0.772214286,0.174282785,120.5111429,26.79561489,0.000854139,0.003093519,3,0,0,0,1,0,1,0,0,0,0,1,0,1,3,1,1,0,0,0,1,1,0,0
