#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
39,わがまま,KALMA,102,1B,80,2024-06-19,02:30,41,j-pop,TEEN TEEN TEEN,2020-03-04,68,7,0,53,0,0,-3,B Major,4,0qmlBAix3Vze6rFysQgtQX,JPVI02000138,2
40,YES or YES - Japanese ver.,TWICE,138,2B,92,2024-06-19,04:01,45,k-pop,#TWICE2,2019-03-06,71,7,0,77,0,10,-3,F#/G♭ Major,4,68FitshLHaAaDnoyAsq8L5,JPWP01871740,2
42,サマータイムラブ,Shiggy Jr.,130,9A,95,2024-06-19,04:15,34,"japanese indie, j-pop, j-rock",ALL ABOUT POP,2016-10-26,67,0,0,76,0,20,-4,E Minor,4,0Ajp9JmjLoEAIWgCggbUB6,JPPO01503573,2
43,ピュアなソルジャー,Shiggy Jr.,130,1B,93,2024-06-19,04:26,11,"japanese indie, j-pop, j-rock",ピュアなソルジャー,2018-10-30,70,7,0,92,0,20,-1,B Major,4,5Zs9ZTSGkbmYme9FxG6M8R,JPVI01814701,2
47,君と僕はさ,Suzukisuzuki,75,1B,35,2024-06-19,04:00,32,j-pop,君と僕はさ,2020-12-09,51,20,0,43,0,10,-18,B Major,4,2599Umk8mi3wPUbOKnXpTV,JPPO02004183,2
48,君が私を,Kaneyorimasaru,176,9B,91,2024-06-19,02:12,24,"japanese indie, j-rock, j-pop",心は洗濯機のなか,2020-08-26,24,0,11,54,0,30,-2,G Major,4,3wzHQv9CbNKlkJ2HQJNEWI,JPVI02001805,2
50,プラネタリウム,Marcy,163,10B,93,2024-06-19,03:41,47,j-pop,Memory,2022-06-01,42,1,0,57,10,20,-3,D Major,4,4kr2rTi1zw6xjnpvN8Yef0,JPPO02102028,2
51,今日くらいは - Cover,mami,80,3B,58,2024-06-19,03:32,0,,mami J-Pop Cover,2021-11-18,56,51,0,49,0,10,-8,C♯/D♭ Major,4,5H9XCOpcndy3EUoOKU1kc4,TCJPQ2136923,2
53,バーカ！,UNFAIR RULE,98,7B,86,2024-06-19,01:11,40,,たからもの,2023-02-08,56,14,0,71,0,30,-2,F Major,4,6JFOoi6YmB31AXVvs5EVJy,JPVI02203714,2
54,僕といた方がいいんじゃない,moon drop,126,8B,74,2024-06-19,03:58,42,,拝啓 悲劇のヒロイン,2021-01-06,59,4,0,66,0,0,-1,C Major,4,0OVzkOjosJ2DljKSwG5NPP,JPVI02002995,2
58,KONOHOSHI,ORANGE RANGE,100,9B,73,2024-06-19,04:01,11,"j-pop, anime, j-rock",KONOHOSHI,2020-04-29,75,18,0,59,0,50,-6,G Major,4,3Sa6PbVCM6qMIfLIlTXmIc,JPVI02000675,2
59,エマ,go!go!vanillas,132,1B,81,2024-06-19,03:27,51,"j-rock, j-pop",Magic Number,2014-11-05,52,1,0,86,0,0,-3,B Major,4,3BcpM90O0BWj13cg439m5P,JPZ921406483,2
61,以心電信,ORANGE RANGE,140,10B,92,2024-06-19,03:46,0,"j-pop, anime, j-rock",musiQ,2004-12-01,59,0,0,86,0,0,-5,D Major,4,4tcmy6H92IBL7Ps2KFjfs6,JPSR00402447,2
62,おとぎ話,Meychan,204,11B,87,2024-07-21,03:39,30,"vocaloid, j-pop",おとぎ話,2024-05-27,40,1,0,81,0,10,-3,A Major,4,4VaY61b9suXhMZYurnQ9Aw,JPPC02411165,2
64,PEACH,Ai Otsuka,147,7B,88,2024-08-29,04:08,54,j-pop,LOVE PiECE,2007-09-26,49,0,0,78,0,30,-3,F Major,4,3L4Z5i8oVS0srXX5t6OBGr,JPB600725101,2
9,Sucker for You,Matt Terry,95,8B,65,2025-08-19,03:23,58,,Sucker for You,2017-10-13,88,22,0,74,0,30,-4,C Major,4,5H9H0i7UCmRDCZRHldbmhN,GBARL1701990,1
11,Still The One,One Direction,142,12A,98,2025-08-22,03:02,61,,Take Me Home (Expanded Edition),2012-11-12,61,1,0,78,0,60,-2,C♯/D♭ Minor,4,1fZvvlfjgoqjz7HQKEfzyp,GBHMU1200374,1
16,Mimimi,SEREBRO,126,10B,76,2025-08-31,03:13,64,,СИЛА ТРЁХ,2016-05-27,93,1,63,96,0,10,-3,D Major,4,1Pdbv64HqiHcjoQNPIwETr,RUA1D1611720,1
20,La La La - Sped Up Version,"Naughty Boy,Sam Smith",139,1A,68,2025-10-03,03:17,53,soft pop,La La La (Edits),2025-01-24,75,14,0,45,0,0,-5,G#/A♭ Minor,4,77rxqRDx4Ij4ZpLueN4h03,GBUM72500211,1
22,Breathe,kenzie,100,12A,45,2025-10-07,03:28,59,,Breathe,2017-09-27,72,50,0,46,0,10,-6,C♯/D♭ Minor,4,3tWaXW8R7i3fc9tXkw4YjK,UK6KW1700373,1
26,ウィークエンダー,Hey! Say! JUMP,125,9A,96,2025-10-15,04:10,49,j-pop,ウィークエンダー / 明日へのYELL,2014-09-03,61,2,0,83,0,30,-4,E Minor,4,3CvSybk3z3kJonHDqhrMU3,JPQ401400920,1
28,Vũ Trụ Có Anh (feat. Pháo),"Phương Mỹ Chi,DTAP,Pháo",117,8A,87,2025-10-29,03:42,45,"v-pop, vietnamese bolero, vinahouse, vietnamese hip hop",Vũ Trụ Có Anh (feat. Pháo),2023-04-26,81,38,0,73,10,40,-4,A Minor,4,6QiOpd1Bx43oEd8s6IL6Lf,FRX452333174,2
35,TETETE,ピラフ星人,158,11A,90,2025-11-02,02:02,47,,TETETE,2025-04-06,78,4,0,88,10,20,-3,F#/G♭ Minor,4,0VaWl7KxixOQKqfzvnlGJC,TCJPF2593132,1
36,ゴーストマンション,ピラフ星人,132,5A,73,2025-11-02,02:21,51,,Am I HIPHOP?,2025-10-08,89,4,0,81,0,0,-4,C Minor,4,7iUk07xnJBcMZtqxuFU617,QT66K2513284,1
37,Balada - Ao Vivo,Gusttavo Lima,128,10A,96,2025-11-03,03:21,76,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró",Gusttavo Lima e Você (Ao Vivo),2011-09-20,68,17,0,81,0,90,-4,B Minor,4,0zZnBbRW4Dt4cJKVtUQFwF,BRXPX1100156,2
38,Bad boy,Marwa Loud,98,8A,50,2025-11-03,03:07,75,"pop urbaine, french r&b",Loud,2018-03-09,80,43,0,72,0,0,-8,A Minor,4,0RE4crnT3jRms1xxVlEZx2,FR7IX1800130,1
39,Despacito,"Luis Fonsi,Daddy Yankee",178,10B,80,2025-11-04,03:49,83,"latin, reggaeton",VIDA,2019-02-01,66,20,0,84,10,0,-5,D Major,4,6habFhsOp2NvshLv26DqMb,USUM71607007,1
40,スターマーカー,KANA-BOON,134,12B,85,2025-11-08,03:33,50,"anime, j-rock, j-pop",スターマーカー,2020-02-01,50,2,0,76,0,30,-3,E Major,4,0pQm5AbAaVy9XrOLf7rgSF,JPU901903674,1
41,HACK,Shuta Sueyoshi,155,8B,86,2025-11-09,03:12,54,j-pop,WONDER HACK,2019-01-16,69,1,0,98,0,10,-9,C Major,4,6sUsZUvJ1RxXK80EG3DQM2,JPB601803963,1
42,チェリーボンボン,Kyary Pamyu Pamyu,130,3B,95,2025-11-09,03:38,47,"j-pop, shibuya-kei",KPP BEST,2016-05-25,69,22,0,81,0,10,-2,C♯/D♭ Major,4,1COZviCcvLHDNexmP2OeN8,JPWP01170631,1
43,女々しくて,GOLDEN BOMBER,143,11A,79,2025-11-09,04:08,54,"visual kei, j-rock, j-pop",ザ・ゴールデンベスト～Pressure～,2010-01-06,43,2,0,62,0,30,-3,F#/G♭ Minor,4,1z9sbRTej9JymuzC65xFlS,JPE670900039,1
45,Y Que Fue?,Don Miguelo,133,3B,65,2025-11-10,02:43,78,dembow,Y Que Fue?,2020-07-29,89,5,2,87,0,10,-7,C♯/D♭ Major,4,5UcVIU1tsbN7ZsOSpR8AFD,QZHZ62041239,1
46,ツキヨミ,King & Prince,106,6A,87,2025-11-10,03:35,63,j-pop,Mr.5 (Special Edition),2023-04-19,70,8,0,66,10,0,-4,G Minor,4,0n0KYkqU872R2y7B5FbDJX,JPPO02204079,1
52,Tell Ur Girlfriend - Sped Up,Lay Bankz,150,10B,81,2025-11-20,01:52,45,jersey club,Tell Ur Girlfriend (Alternate Versions),2024-05-01,83,10,0,77,20,0,-5,D Major,4,4IXBht23HTe8cjo0eUFhwj,QZZ4J2400226,1
54,フライディ・チャイナタウン - Night Tempo Showa Groove Mix,"Night Tempo,Yasuha",128,10A,86,2025-11-22,03:26,51,"city pop, vaporwave",泰葉 – Night Tempo presents ザ・昭和グルーヴ,2023-04-12,57,9,0,64,30,20,-2,B Minor,4,7sdBFqJHEnecbISOXexcSn,JPPO02300804,1
56,Angels (feat. Kat Nestel) - Sped Up,"Vicetone,Kat Nestel",142,2A,88,2025-11-30,03:13,40,"edm, ",Angels (feat. Kat Nestel),2015-04-20,50,5,0,56,10,10,-4,D#/E♭ Minor,4,2fiy8wcZFXEsMxjrERaPke,USUS12300513,1
58,NUMBER,Elliot Sutton,145,3B,94,2025-12-02,01:36,53,,NUMBER,2025-09-08,52,1,0,84,20,40,-4,C♯/D♭ Major,4,6IUApPRe6c3psTgBSgNDEr,GXF972568074,1
59,フライデー・ナイト,natori,82,4A,71,2025-12-05,02:55,56,"j-pop, anime",フライデー・ナイト,2023-03-31,63,24,0,93,10,40,-5,F Minor,4,6MXlv5l2I2BRa9pO38dE1a,JPU902300868,1
60,Miree BAY ver.,Suchmos,122,9A,75,2025-12-06,04:18,56,"city pop, j-pop, japanese indie, j-r&b, j-rock",THE BAY,2015-07-08,77,15,0,97,0,10,-6,E Minor,4,0QYVAUf6ur5khWWuiDwpMz,JPJ901508480,1
64,はなまるぴっぴはよいこだけ,AOP,172,5A,97,2025-12-08,03:14,33,anime,はなまるぴっぴはよいこだけ,2015-11-25,64,35,0,96,0,20,-3,C Minor,4,1UJuOZragjjY8YrOWP83bo,JPZ921511529,1
67,Bloodshot,Here At Last,128,6A,62,2025-12-17,02:20,53,,Bloodshot,2023-02-10,73,55,0,81,10,30,-5,G Minor,4,5JKia2yz4Y0ohtg7Ya2yP7,FR10S2353228,1
68,にんじゃりばんばん,Kyary Pamyu Pamyu,130,4A,99,2025-12-23,04:26,56,"j-pop, shibuya-kei",なんだこれくしょん,2013-06-26,56,11,1,95,0,10,-1,F Minor,4,3zrmJWuIWUmrhhSAZnlOYF,JPWP01370323,1
69,Life is SHOW TIME,Sho Kiryuin,152,12A,98,2025-12-26,03:55,49,,Life is SHOW TIME,2012-10-24,45,0,0,43,20,30,-2,C♯/D♭ Minor,4,4FvZZ3MIxoLiV8q7GlVwxT,JPB601242002,1
70,はちゃめちゃわちゃライフ！,FRUITS ZIPPER,176,3B,96,2026-01-02,03:52,64,j-pop,はちゃめちゃわちゃライフ！,2025-10-04,69,7,12,69,0,30,-3,C♯/D♭ Major,4,1hDXjz81MwpB1dEN2jzgrl,JPR842500149,1
79,EXCITE,Daichi Miura,151,12A,95,2026-01-20,03:06,50,"j-pop, j-r&b, anime",EXCITE (仮面ライダーエグゼイド テレビ主題歌),2017-01-18,70,15,0,76,10,30,-3,C♯/D♭ Minor,3,4zViPPzngXnYTsiwXkOSqX,JPB601700112,1
81,LONELY,Ccn,96,9B,49,2026-01-27,03:20,48,j-rap,LONELY,2021-09-14,77,21,0,79,0,0,-9,G Major,4,1HM2M1gPdr99ZpwBsC1mS2,TCJPP2178189,1
82,ルカルカ★ナイトフィーバー,実谷なな,160,4A,89,2026-01-30,03:59,50,vocaloid,ルカルカ★ナイトフィーバー,2010-10-21,56,2,0,61,0,30,-2,F Minor,4,1nw4jl0Vwk35nB8BQrIs28,JPZ921107376,1
87,damn,Fujii Kaze,130,9B,76,2026-02-06,04:19,64,j-pop,LOVE ALL SERVE ALL,2022-03-23,71,0,0,65,0,10,-8,G Major,4,7dNxxkapvf5eRkw24PHSpy,JPPO02200424,1
88,トンツカタンタン,クレイジーウォウウォ！！,180,2B,96,2026-02-06,03:50,66,j-pop,トンツカタンタン,2025-10-01,53,0,0,95,0,20,-4,F#/G♭ Major,4,2bonDeesq7NsHnfeMNDhZv,JPVI02502290,1
91,GOZALO,Ariis,172,8B,70,2026-02-09,01:53,82,"phonk, brazilian phonk",GOZALO,2025-09-26,61,39,0,78,50,20,-2,C Major,3,7hl1REazG2eMQwYLEsMhhz,QT5M42560670,1
92,点.mp4 - Mixed,"安見すや,Shu",150,10B,84,2026-02-13,01:16,54,vocaloid,ボカMIX -VocaTECH & EDM Selection (Mixed by Shu - DJ MIX),2024-11-30,78,6,7,81,10,0,-6,D Major,4,53IFK9BvdCpN3nLt8WNqYW,JPS532400762,1
94,Dakey,Minh AK,140,2B,77,2026-02-15,05:05,41,vinahouse,Dakey,2025-02-09,64,44,69,87,0,10,-7,F#/G♭ Major,4,4IUpJXXsikpamToYT5MLhr,IEWGI2506681,1
95,Players,Coi Leray,105,11A,51,2026-02-17,02:19,70,,Players,2022-11-30,95,3,0,60,10,0,-6,F#/G♭ Minor,4,6UN73IYd0hZxLi8wFPMQij,USUM72222387,1
96,Little Dark Age - Sped Up,Ren,104,6A,49,2026-02-20,04:41,19,,Little Dark Age (Sped Up),2024-10-03,72,3,3,70,0,10,-12,G Minor,4,299hgb3k4emzMZufFi4SPh,US92U1912765,1
97,Don't you Want Me [feat. Such] - Mameyudoufu Remix,"PSYQUI,Such",152,9B,89,2026-02-23,03:27,30,"future bass, j-pop, japanese indie, j-dance",innocent,2018-12-31,65,0,6,76,0,20,-4,G Major,4,6pe0YXbZKtsSUhOQG1ykCW,TCJPJ1935589,1
99,Miniskirt,YX,120,7B,46,2026-02-27,03:00,59,,Miniskirt,2026-02-06,71,15,0,96,0,0,-14,F Major,4,5ZdRsPFppnHcaRQBzKXEDu,QZK6M2657319,1
100,MR.TAXI,Girls' Generation,122,3A,93,2026-03-02,03:33,55,k-pop,THE BEST,2014-07-22,82,4,0,90,10,10,-4,A#/B♭ Minor,4,6n1iYH6HIbqf4lvMgwJYqj,JPPO01128740,2
102,ぴゅあいんざわーるど,FRUITS ZIPPER,146,9B,98,2026-03-13,03:50,42,j-pop,ぴゅあいんざわーるど,2023-08-04,62,20,0,56,20,20,-3,G Major,4,7c275APXXEbh3JPgTeujcQ,JPR842000223,1
103,め組のひと,Kumi Koda,116,11A,80,2026-03-15,03:37,49,"j-pop, j-r&b, anime",ETERNITY 〜Love & Songs 〜,2010-10-13,77,0,0,84,0,0,-4,F#/G♭ Minor,4,5BdQuwZ9eQ0xI4bS3m18I7,JPB601058906,1
105,Wake Up,Desired,118,3B,81,2026-03-19,02:42,45,"vaporwave, city pop",Timeless,2018-03-16,66,5,0,88,40,10,-3,C♯/D♭ Major,4,5U3mwPXI5hdh7LoLmGXMsh,QM2PV1777606,1
106,アイドルはウーニャニャの件,"ニャーKB,ツチノコパンダ",153,2A,95,2026-03-19,03:53,46,,アイドルはウーニャニャの件,2015-04-08,58,1,0,82,0,10,-2,D#/E♭ Minor,4,5kyfaSsJw5nYyhUjDgevel,JPB681501409,1
109,イガク,Sasuke Haraguchi,170,3B,87,2026-03-22,02:00,51,vocaloid,イガク,2024-03-06,72,11,0,85,10,0,-1,C♯/D♭ Major,4,6r5PYnGBu1hkQrk3zPkt1I,TCJPZ2455806,1
111,好きすぎて滅！,M!LK,149,4B,93,2026-03-22,03:32,78,j-pop,好きすぎて滅！,2025-10-27,58,1,0,80,10,30,-4,G#/A♭ Major,4,0vDqNzQqEhl7boeRS3Joli,JPVI02502804,1
112,眼鏡の男の子,BEYOOOOONDS,178,9A,79,2026-03-25,04:49,38,,眼鏡の男の子/ニッポンノD・N・A！/Go Waist (配信盤A),2019-08-07,51,12,0,68,30,10,-3,E Minor,4,3kjDoNmigkeyTuRVpMEb5P,JPA601900282,1
113,Ready Or Not - Radio Edit,Cascada,145,8B,99,2026-03-28,03:00,60,"europop, eurodance",Evacuate The Dancefloor,2009-00-00,63,0,0,50,0,10,-5,C Major,4,2lhWOCEHyh6mjIA1sK1RcU,DEHK90911204,2
114,自遊空間,GADORO,128,11B,73,2026-03-29,02:41,54,"j-rap, hip hop",TAKANABE,2024-04-03,81,6,0,96,0,0,-7,A Major,4,6GAVpu0iBYo03O6OHQ8Xjb,JPS802354265,1
115,Miniskirt x Twenty-Five - Min's Remix,"POOKIELUV,Min's",116,7B,68,2026-03-29,03:04,55,,Miniskirt x Twenty-Five (Min's Remix),2025-09-24,79,30,0,93,0,0,-7,F Major,4,3ZmwKxUG6984Aj0DMIsn8u,QZTPX2504218,1
116,Twenty-Five,Song Ji Eun,113,4B,86,2026-03-29,03:25,50,,25 (Twenty-Five),2014-10-14,77,12,0,74,0,20,-3,G#/A♭ Major,4,7IBv83rhYvNoTEZBJEmdu7,KRA381209025,1
117,Bad boy,SISTAR,120,9B,79,2026-03-30,03:31,52,k-pop,Give It To Me,2013-06-11,86,27,0,89,0,0,-4,G Major,4,4l4j8jCRHr561Dxph8qXr8,KRA381204550,1
118,Kiss (Dara),2NE1,120,3A,87,2026-03-30,03:33,49,k-pop,To Anyone,2010-09-09,87,1,0,62,0,0,-3,A#/B♭ Minor,4,4kay2XPHGRBS1VaKIEL39K,KRA491000234,1
119,ミニスカート - Japanese ver.,AOA,120,7B,81,2026-04-01,03:01,59,k-pop,Ace of Angels,2015-10-14,82,26,0,98,0,0,-4,F Major,4,0LZDgRBEVOFl7q3SpG8xBe,JPPO01410378,2
121,360°,miwa,158,6B,93,2026-04-01,04:31,45,"j-pop, anime",360°,2015-02-25,52,3,0,51,0,10,-3,A#/B♭ Major,4,3bPpVcXXjnFHWxmPt7LdW9,JPU901500412,1
123,爆裂愛してる,M!LK,152,10A,89,2026-04-02,03:25,79,j-pop,爆裂愛してる,2026-02-09,54,1,0,51,0,10,-4,B Minor,4,1F1hibBCtNeObRMmEMLHNh,JPVI02503652,1
124,Hoodstar +,HYPNOSISMIC -D.R.B- (Division All Stars),110,12B,93,2026-04-05,08:24,39,anime,Hoodstar +,2021-09-03,66,6,0,68,0,20,-4,E Major,4,1cAX2R2IHZapREX4esktMW,JPKI02115232,1
125,Moulaga - Sped up,"Heuss L'enfoiré,Jul",137,10A,77,2026-04-07,02:46,61,"french rap, pop urbaine",Moulaga (Sped Up),2023-04-12,68,24,0,49,10,10,-5,B Minor,4,42Af5vuvCRGC0t1ohkQlh8,FR1DC2300170,1
128,Prisoner Of Love,Hikaru Utada,194,4B,84,2026-04-17,04:46,62,"j-pop, j-r&b, anime",HEART STATION,2008-03-19,55,9,0,74,0,20,-5,G#/A♭ Major,4,4a9xOJC6kgknv7cU4D99Ha,JPPO01806087,1
129,Stuck,Stacie Orrico,200,9A,88,2026-04-19,03:42,48,,Stacie Orrico,2003-01-01,44,7,0,58,20,30,-4,E Minor,4,6thAXVDUm0hZgVEzHRq4jT,USFF10218231,1
130,かがみ,FRUITS ZIPPER,128,11B,92,2026-04-20,04:14,59,j-pop,かがみ,2025-01-17,68,3,0,94,0,0,-4,A Major,4,3D8ZVcI5Y2muA58nXs9d8M,JPR842400257,1
133,"ナルバキスン (Look at me, Gwisun)",DAESUNG,135,8B,92,2026-04-21,02:48,28,k-pop,でぃらいと,2014-10-29,60,5,0,80,0,20,-2,C Major,4,434EueIAtGUUA1u6yfCNJ4,JPB601402500,1
134,Balada - sped up to perfection,"TommyMuzzic,Luke Muzzic",143,12A,96,2026-04-25,02:55,15,"nightcore, ",Balada (Edit),2026-02-19,44,14,0,66,0,30,-3,C♯/D♭ Minor,4,3rEndeq9rCca4l7zhunpQZ,GX8KD2613711,1
135,Одного,Татьяна Куртукова,97,12A,87,2026-04-25,03:12,69,,Одного,2024-09-10,68,8,0,53,0,0,-5,C♯/D♭ Minor,4,4SeaNxK99KVpGfvNhi4F9S,RUAGT2439100,1
136,Odnogo (legendaris ultrafunk remix),DJ BRATT,97,10B,76,2026-04-25,02:21,63,phonk,Odnogo (legendaris ultrafunk remix),2025-10-20,76,1,0,28,0,30,-6,D Major,4,5oYtq0anuk2BhA47X9E1q2,RUAH62500663,1
139,Hey baby!,Kumi Koda,120,12A,83,2026-04-27,02:35,52,"j-pop, j-r&b, anime",Dejavu,2011-03-02,75,0,0,90,0,20,-4,C♯/D♭ Minor,4,0MyB2GqSgFY5pK37jHSSH3,JPB601070301,1
140,Sesame,Kroi,133,10B,87,2026-04-29,03:32,38,"j-r&b, j-pop",Sesame,2024-01-10,66,2,0,83,0,10,-6,D Major,4,0VCEf8YUCa62C06LGiq9NW,JPPC02410032,1
2,BLOSSOM,ENHYPEN,140,12A,68,2024-03-03,03:56,63,k-pop,BLOSSOM,2023-08-01,60,43,0,53,0,20,-5,C♯/D♭ Minor,4,1ITbrYluZnnVIUXE4PAq2s,JPPO02302371,1
3,Always,ENHYPEN,110,9B,77,2024-03-03,03:06,51,k-pop,Always,2022-02-21,80,5,0,73,0,10,-4,G Major,4,6bLZ6JV1mAGz4xfS1ZwOMV,JPPO02200010,1
5,ひらりとパーキー,Kaneyorimasaru,135,9A,69,2024-03-03,04:03,47,"japanese indie, j-rock, j-pop",かけがえなくなりたい,2019-10-23,50,0,0,62,0,30,-3,E Minor,4,5qz2T8QVgHyYOAyWnTfSJb,JPVI02001017,1
7,ラストシーン,PLUE,138,10B,87,2024-03-03,04:09,41,,ラストシーン,2019-08-08,53,3,0,72,0,10,-3,D Major,4,3Bd9OEaeElPjFVdLfLa6yt,TCJPJ1943004,1
13,I NEED U - Spotify Singles,ENHYPEN,164,4A,68,2024-03-05,03:01,58,k-pop,I NEED U - Spotify Singles,2024-02-16,64,12,0,82,0,30,-4,F Minor,4,3MOa6IKagO2lT9n0sI8fZQ,USA2P2406302,1
15,Make the change,ENHYPEN,111,8B,77,2024-03-05,03:07,47,k-pop,定め,2022-10-25,81,4,0,86,0,20,-4,C Major,4,1rFczNvTD6flYm3IUdvLth,JPPO02203363,1
16,Under the skin,&TEAM,114,11A,76,2024-03-05,03:11,58,"k-pop, j-pop",First Howling : NOW,2023-11-15,43,0,0,32,0,30,-5,F#/G♭ Minor,5,5AJ1DUUrMTjNZhANmYeswc,JPPO02204385,1
17,Dropkick,&TEAM,122,4B,75,2024-03-05,02:58,56,"k-pop, j-pop",First Howling : NOW,2023-11-15,73,13,0,81,0,20,-4,G#/A♭ Major,4,3epNFRifLGAHdsuLCsaVfE,JPPO02303573,1
37,君のそば,東京、君がいない街,145,11B,93,2024-03-10,02:50,43,j-pop,23春,2023-11-15,55,1,0,91,0,70,-3,A Major,4,3ENZ9t8yvPfD1fNK4T3Lli,TCJPY2308048,1
38,10月無口な君を忘れる,Atarayo,75,7B,47,2024-03-10,05:32,57,j-pop,10月無口な君を忘れる,2021-03-24,26,4,0,31,0,20,-5,F Major,4,006u4CXVO2cusq08RrMElQ,JPB602101186,1
39,一生分のラブレター,Usotsuki,145,6B,95,2024-03-10,04:05,36,"japanese indie, j-pop, j-rock",一生分のラブレター,2016-07-13,44,0,0,41,0,20,-3,A#/B♭ Major,4,6y4F2vK0M3rjm1FpcKmn3r,JPB451604048,1
42,What is Love? - Japanese ver.,TWICE,170,3B,89,2024-03-15,03:28,43,k-pop,#TWICE2,2019-03-06,56,5,0,64,0,20,-2,C♯/D♭ Major,4,1aHFbW8QF7LoJWcX0kPcrH,JPWP01871738,1
45,君に夢中,Hikaru Utada,172,3B,55,2024-03-16,04:17,53,"j-pop, j-r&b, anime",君に夢中,2021-11-26,50,60,0,44,0,10,-9,C♯/D♭ Major,4,3mRNkUTu4ItqQ6GXy7L7KF,JPU902104759,1
47,スターラブレイション,Kera Kera,144,12B,99,2024-03-20,04:35,56,j-pop,ケラケライフ,2013-10-16,58,5,0,58,0,0,0,E Major,4,0PTGYdQvnVQ1YJ65jxBNoT,JPPO01334613,1
54,The Feeling,SHINee,172,2B,86,2024-04-06,03:53,39,k-pop,HARD - The 8th Album,2023-06-26,49,3,0,46,0,10,-4,F#/G♭ Major,4,6v9jWAmaqoBtkAyRp3H2WS,KRA302300200,1
59,地球-まる-,Ami Sakaguchi,87,9B,87,2024-04-16,03:53,33,"j-pop, anime",blue signs,2018-03-21,57,6,0,80,0,30,-2,G Major,4,1PSOLBcNCX0ORZUnwoWHAP,JPE871601837,1
69,サマーデイドリーム,Saucy Dog,156,11B,89,2024-05-06,04:17,7,"j-pop, japanese indie",バットリアリー,2023-07-19,44,11,0,74,0,10,-6,A Major,4,6t3aCzGJaigaURhSvDDduN,JPJ222302601,1
72,たばこ,Koresawa,148,7B,32,2024-05-11,06:14,60,j-pop,コレカラー,2017-08-09,67,86,0,25,0,30,-8,F Major,4,6b0wum5uIKLGHC6TIRPYZW,JPCR01701900,1
84,Like OOH-AHH - Japanese ver.,TWICE,142,2B,84,2024-05-20,03:35,41,k-pop,#TWICE,2017-06-28,69,34,0,76,0,20,-2,F#/G♭ Major,4,2bnUATKYS3JykGpZjjlbXV,JPWP01771193,1
86,恋に落ちて,PLUE,155,3B,94,2024-05-31,05:07,28,,エピソード,2018-11-25,39,0,0,65,0,10,-3,C♯/D♭ Major,4,6EnISMyxej8b6TMKd43JXf,TCJPH1878456,1
87,ハイスクールガール,back number,120,9B,74,2024-05-31,05:15,47,"j-pop, j-rock",あとのまつり,2010-06-02,65,1,0,34,0,10,-6,G Major,4,590mw1s7ECxLogpaeulJ7a,JPZ921003460,1
89,金曜日のおはよう -another story-,"HoneyWorks,成海聖奈 (CV：雨宮天)",150,5B,88,2024-06-09,03:59,50,"vocaloid, j-pop, anime, ",僕じゃダメですか？〜「告白実行委員会」キャラクターソング集〜,2014-11-26,58,1,0,90,0,0,-4,D#/E♭ Major,4,1HmNksHxg1FYNAUHD2ET9T,JPX401400121,1
90,あかときリロード,aiko,156,10B,55,2024-06-14,04:04,43,j-pop,あかときリロード,2023-01-06,57,8,0,71,0,30,-8,D Major,4,6DRRWufKtQpaK2giqsSf1E,JPPC02213060,1
91,グッバイバイ,TOMIOKA AI,178,6A,56,2024-06-17,03:21,52,j-pop,グッバイバイ,2023-09-20,58,6,0,45,0,0,-7,G Minor,4,6dujTu2FauOpI1bsHD093L,JPVI02303699,1
93,テレパシー,恋ステバンド「Lilac」,160,2B,94,2024-06-22,04:53,27,j-pop,テレパシー/Hello 〜2020〜,2020-02-19,54,7,0,52,0,10,-4,F#/G♭ Major,4,0Ul6ZTwCB2pbb190EeMjl3,JPB602000514,1
102,ロングスカートは靡いて,Conton Candy,91,11B,86,2024-07-06,04:06,39,j-pop,ロングスカートは靡いて,2021-10-15,51,0,40,38,0,20,-4,A Major,4,3JuyjD9fWqbkUWv19uBZyP,JPP302101679,1
107,WISH - Japanese Ver.,NCT WISH,99,9A,91,2024-07-28,03:05,44,k-pop,WISH,2024-02-28,69,1,0,72,0,30,-3,E Minor,4,5na7IiFow1qNGtLhhBAaSI,JPB602400902,1
108,Tears Are Falling - Japanese Ver.,NCT WISH,170,9B,59,2024-07-28,03:05,41,k-pop,Songbird,2024-06-25,73,14,0,62,10,0,-7,G Major,4,1B6LokS0khXP515qX7VgUo,JPB602401851,1
109,Sail Away - Japanese Ver.,NCT WISH,170,12B,77,2024-07-28,03:25,39,k-pop,WISH,2024-02-28,66,3,0,56,10,30,-5,E Major,4,75WjCElnXqFSlzfycbCvtM,JPB602400903,1
110,Songbird - Japanese Ver.,NCT WISH,118,8B,85,2024-07-28,03:01,42,k-pop,Songbird,2024-06-25,72,0,0,62,0,10,-4,C Major,4,3SCRXReEFR5yhw5jnMA0zE,JPB602401850,1
111,We Go!,NCT WISH,164,9B,62,2024-07-28,03:01,46,k-pop,Hands Up,2023-10-08,74,23,0,59,10,20,-6,G Major,4,4E4FEpgRWPdymqCckJ1C1R,JPB602303831,1
