playlist_id,mbti,song_index,song_name,artist,track_id
INFJ_sub_0020,INFJ,4,Dancing,Mellow Fellow,57asCheDC0X1S9QnyTsmOQ
INFJ_sub_0020,INFJ,5,Angel Baby,Troye Sivan,2m6Ko3CY1qXNNja8AlugNc
INFJ_sub_0020,INFJ,6,Wings,Birdy,2Kz5qeXifBxE0zmuoVchlM
INFJ_sub_0020,INFJ,7,Ulap,Rob Deniel,1OrPpim6Gl4rmRrHlyUjCn
INFJ_sub_0020,INFJ,8,I Love You 3000 II,"88rising,Stephanie Poetri,Jackson Wang",3Kusq0EGjylPVR8RX4kcuR
INFJ_sub_0020,INFJ,9,To the Bone,Pamungkas,3pCt2wRdBDa2kCisIdHWgF
INFJ_sub_0020,INFJ,10,LOVE YA!,HYUKOH,70M62MNyEskm9on3FiDubd
INFJ_sub_0021,INFJ,1,My Favourite Clothes,RINI,2ZwIO3ufWLFYxtEoam9ydu
INFJ_sub_0021,INFJ,2,Wings,Birdy,2Kz5qeXifBxE0zmuoVchlM
INFJ_sub_0021,INFJ,3,Handstand,The Fontaines,6nNz9b5nmYOYDBoaR7zPp7
INFJ_sub_0021,INFJ,4,You Made Me Smile,"Oslo Ibrahim,Romantic Echoes",072TvBcKRc9nNSGNn2lFY7
INFJ_sub_0021,INFJ,5,Pluto,Phum Viphurit,3Un9IKqqC6LEqjwKsFWrqx
INFJ_sub_0021,INFJ,6,With Me,Plastic Plastic,40Pj8OVErS21yxpnH2HP2k
INFJ_sub_0021,INFJ,7,Metamodernity,Vansire,4RGWHfQeJftd5XrP8JUgFj
INFJ_sub_0021,INFJ,8,IT'S YOU (feat. keshi),"MAX,keshi",5SMCxRA6hB2jEhroaYfw6N
INFJ_sub_0021,INFJ,9,'93,flu,0Rj6hhjCysR04264cBArd7
INFJ_sub_0021,INFJ,10,Fine Day,flu,4mskrztm4LXhJj0Qn7y8LU
INFJ_sub_0022,INFJ,1,wanna be yours (อยากให้เธอรัก),Violette Wautier,2PP99Q3WvAlEongTB8PlLS
INFJ_sub_0022,INFJ,2,มนตรา (Mantra) (เพลงประกอบซีรีส์ “เขมจิราต้องรอด”),KENG HARIT,0HPMQDDhyiOJsaYiaofwm0
INFJ_sub_0022,INFJ,3,ฟ้าครึ้ม ๆ,SCRUBB,22HpURX2Qvwa5vzVlWXeus
INFJ_sub_0022,INFJ,4,อย่างน้อย,Big Ass,7lhtZRCebSaeNENYJE4hlQ
INFJ_sub_0022,INFJ,5,รักโกรธ,Season five,2pXPhgY6JxBjOuoMjiYIZA
INFJ_sub_0022,INFJ,6,เจ็บไปรักไป,Yes'sir Days,2eY0FgH9DkP7u8MJ0YgKZ8
INFJ_sub_0022,INFJ,7,เหมือนวิวาห์ (Rain wedding) [From  วิมานหนาม ],Jeff Satur,5F4fAhzhdHtaQ8nNqWAufl
INFJ_sub_0022,INFJ,8,แล้วแต่แม่คุณ,"Tattoo Colour,TangBadVoice",65ujIgxQTAxaIilzqW6hU3
INFJ_sub_0022,INFJ,9,สมมติ (เพลงประกอบซีรีส์ “เขมจิราต้องรอด”),Namping,3kcpMTD9eqD35ZawB780Qq
INFJ_sub_0022,INFJ,10,ที่รักครับ (Only One) (From กี่หมื่นฟ้า Your Sky Series ),ATLAS,5G0tELpYH9o07zcZfMv1fR
INFJ_sub_0023,INFJ,1,冷靜和熱情之間,易烊千璽,3Ld3jsbmg3dwno4WnCqbeQ
INFJ_sub_0023,INFJ,2,coffee eyes,Finding Hope,11owksAOtqaww4vszuL8xN
INFJ_sub_0023,INFJ,3,減傷,陳華,4jqh9HVVGVhr5NOjJ7Cabu
INFJ_sub_0023,INFJ,4,Frozen Heart,"8Bite,Dyrox",0GRHTkx3f6VsIoSRA0DsVZ
INFJ_sub_0023,INFJ,5,pretend.,8Bite,3BtlxIszOtftt0v0osTpzX
INFJ_sub_0023,INFJ,6,直行不转弯（说不通的谎言）,三多,5zOdVhObNktNDb2R024MCA
INFJ_sub_0023,INFJ,7,My Light,dori,1WKfJn8wUuUXBSVJBEytq0
INFJ_sub_0023,INFJ,8,Fight and Fall,Voyageur,6vNtXAxe6jtiAwZs4p7TDi
INFJ_sub_0023,INFJ,9,云和雨,WiFi歪歪,5Gpvwk8G5EENc4OsFhA96U
INFJ_sub_0023,INFJ,10,Blue mood,"entoy,suru",6xGDC4fXG9luyGcEKognnT
INFJ_sub_0024,INFJ,1,常熱,Vaundy,5h3ynZiK27wTtQt0uXId75
INFJ_sub_0024,INFJ,2,怪獣,sakanaction,6FhWelfRDMFZRtFUU6SIdC
INFJ_sub_0024,INFJ,3,エバーソング,reGretGirl,5PbPeZsEjkijnkf5GKaCkG
INFJ_sub_0024,INFJ,4,JANE DOE,"Kenshi Yonezu,Hikaru Utada",4oE7MyJhqSD3BaHRpNs8Nl
INFJ_sub_0024,INFJ,5,アポトーシス,OFFICIAL HIGE DANDISM,222BlW44cS9nOM6C369IB2
INFJ_sub_0024,INFJ,6,帰ろう,Fujii Kaze,6Dmxt4rbi97c7sjoWRrJoj
INFJ_sub_0024,INFJ,7,夏夜のマジック,indigo la End,144pIQC3mpmUkZXMt8fIwb
INFJ_sub_0024,INFJ,8,恋心は踊る,Masanori Otoda,4YbaGfMsfQi4Jj4mgQ0Qf2
INFJ_sub_0024,INFJ,9,カメレオン,King Gnu,0J0P8iSE6l3pYHbUdNFYdS
INFJ_sub_0024,INFJ,10,光るとき,Hitsujibungaku,1MKAHjp9mxM80u8K3rROKf
INFJ_sub_0025,INFJ,1,"Clair de Lune, L. 32","Claude Debussy,Martin Jones",5u5aVJKjSMJr4zesMPz7bL
INFJ_sub_0025,INFJ,2,I Love My Boyfriend,Princess Chelsea,2IIFeudT6BVFwiwydHK4BM
INFJ_sub_0025,INFJ,3,this is what autumn feels like,JVKE,2YOGCTiPJWMhZRdeadFj8G
INFJ_sub_0025,INFJ,4,Je fais le mort,Juniore,4fbROrr3YBN8LuyeSWgNDP
INFJ_sub_0025,INFJ,5,4am,girl in red,4BWJGWmzbjsnA94Weyi5j4
INFJ_sub_0025,INFJ,6,State Of Grace,Taylor Swift,0b16LTzby1YRVd2nq2Z0fw
INFJ_sub_0025,INFJ,7,Snow On The Beach (feat. More Lana Del Rey),"Taylor Swift,Lana Del Rey",4zmKGsrXjLmljb5fTaBTot
INFJ_sub_0025,INFJ,8,Ladyfingers,Herb Alpert & The Tijuana Brass,0NLebGDyFekhMcQKG7xfaP
INFJ_sub_0025,INFJ,9,Steeeam,Shelly,09RamrocZneYcLYLRIxYha
INFJ_sub_0025,INFJ,10,My Love Mine All Mine,Mitski,3vkCueOmm7xQDoJ17W1Pm3
INFJ_sub_0026,INFJ,1,Softly,Clairo,3r8b29rWOWwvxVyq3bSr1I
INFJ_sub_0026,INFJ,2,Video Games,Lana Del Rey,3WD91HQDBIavSapet3ZpjG
INFJ_sub_0026,INFJ,3,End of Beginning,Djo,3qhlB30KknSejmIvZZLjOD
INFJ_sub_0026,INFJ,4,Poison Tree,Grouper,6Q5uDNuuFYa8ToL3CCoHPC
INFJ_sub_0026,INFJ,5,Comin' Home Baby,Quincy Jones,2Y44Ar0p3f2PPAFasWoLrH
INFJ_sub_0026,INFJ,6,Venus,Shocking Blue,0Z3xhSOhrawLV81YdiDiiJ
INFJ_sub_0026,INFJ,7,you not the same,TileKid,4txrAyGAWA9JqZzoNHiPRh
INFJ_sub_0026,INFJ,8,Vampire Empire,Big Thief,0ToG55iJZCOzZkcpWbXxpW
INFJ_sub_0026,INFJ,9,Vienna,Billy Joel,4U45aEWtQhrm8A5mxPaFZ7
INFJ_sub_0026,INFJ,10,Shut up My Moms Calling,Hotel Ugly,3hxIUxnT27p5WcmjGUXNwx
INFJ_sub_0027,INFJ,1,Hello Future,NCT DREAM,332GJ8ykVuEt3jOT1sy7j6
INFJ_sub_0027,INFJ,2,Universe,LOONA,6tGl0s9NstDi2JK45gf7n3
INFJ_sub_0027,INFJ,3,You Calling My Name,GOT7,6f4wghlwYWGLqGEIKc6HDQ
INFJ_sub_0027,INFJ,4,Mirror,Stray Kids,6War9Nidwyd881TDnaKWV8
INFJ_sub_0027,INFJ,5,CRAZY STUPID LOVE,TWICE,0jn8sYeWOdYHjdF2cBmF75
INFJ_sub_0027,INFJ,6,Shadow,SEVENTEEN,2rwJP8OEao5y3xexw52HfD
INFJ_sub_0027,INFJ,7,BEHIND THE MASK,TWICE,7mBgzdwjJzfnUJtHrRXuCA
INFJ_sub_0027,INFJ,8,When This Rain Stops,WENDY,6mavVLsxaa4YcPje9qZKcf
INFJ_sub_0027,INFJ,9,Eclipse,GOT7,3FoiMgXMrO3D5FeJuotKyZ
INFJ_sub_0027,INFJ,10,舞い落ちる花びら（Fallin' Flower）,SEVENTEEN,6MC0anRfGPzSWrvybgsY7O
INFJ_sub_0028,INFJ,1,晴る,Yorushika,5eY7692tmgHB9dbmq6wa2M
INFJ_sub_0028,INFJ,2,アポリア,Yorushika,7ugSlmtBWNMAgTpdvBPcIh
INFJ_sub_0028,INFJ,3,光るとき,Hitsujibungaku,1MKAHjp9mxM80u8K3rROKf
INFJ_sub_0028,INFJ,4,硝子窓,King Gnu,7jCSLx1qIlvj7LHiWe1sBD
INFJ_sub_0028,INFJ,5,挿入歌,First Love is Never Returned,1fVv4ryroKX1SjibfjdwQn
INFJ_sub_0028,INFJ,6,夏夜のマジック,indigo la End,144pIQC3mpmUkZXMt8fIwb
INFJ_sub_0028,INFJ,7,常熱,Vaundy,5h3ynZiK27wTtQt0uXId75
INFJ_sub_0028,INFJ,8,僕があなたに贈る詩,寧音,6JItyknYHOD9aakFQvPMOM
INFJ_sub_0028,INFJ,9,ハルカ,YOASOBI,6wKmxUeMJAoz2GpMrw95z5
INFJ_sub_0028,INFJ,10,ダーリン,Mrs. GREEN APPLE,62x4EMPyCFF2Ohv7qDjalp
INFJ_sub_0029,INFJ,1,"Lover, You Should've Come Over",Jeff Buckley,6Jv7kjGkhY2fT4yuBF3aTz
INFJ_sub_0029,INFJ,2,"I, Carrion (Icarian)",Hozier,3EN1l4uUvFBOy3pD9we2jf
INFJ_sub_0029,INFJ,3,"I Know It's Over - Live at Sony Studios in New York, NY - April, 1995",Jeff Buckley,33sYRa58hckahbX2jFDcmN
INFJ_sub_0029,INFJ,4,Scott and Zelda,BIBI,1MJyiTlVdSLAjI9aclZ3hL
INFJ_sub_0029,INFJ,5,Anti-Hero,Taylor Swift,0V3wPSX9ygBnCm8psDIegu
INFJ_sub_0029,INFJ,6,Hermit the Frog,MARINA,41P2Wi4vVI8hXxz5St5a4J
INFJ_sub_0029,INFJ,7,Black Star,Radiohead,6UO72VSXEONxdfLyABihs9
INFJ_sub_0029,INFJ,8,Nude,Radiohead,35YyxFpE0ZTOoqFx5bADW8
INFJ_sub_0029,INFJ,9,Babooshka,Kate Bush,5ATOXWRIyeSkYGeRyqu25w
INFJ_sub_0029,INFJ,10,Bigmouth Strikes Again - 2011 Remaster,The Smiths,2OErSh4oVVAUll0vHxdr6p
INFJ_sub_0030,INFJ,1,直行不转弯（说不通的谎言）,三多,5zOdVhObNktNDb2R024MCA
INFJ_sub_0030,INFJ,2,Love Song,Khalil Fong,2XEtdVgbgltXfzVQppAkbi
INFJ_sub_0030,INFJ,3,昨夜风今宵月,Ginger,1reTyRcXZwX1XGPV5FXnTB
INFJ_sub_0030,INFJ,4,Fictional (Stripped),Khloe Rose,2bg63zi9fRhlrb0JVzeT4E
INFJ_sub_0030,INFJ,5,goodbye.,8Bite,1qsdjC1i2DqvjXEvgyvWDy
INFJ_sub_0030,INFJ,6,Love U,AYANE,4iIMfHTphhf2OBXhEN7YGh
INFJ_sub_0030,INFJ,7,Blue mood,"entoy,suru",6xGDC4fXG9luyGcEKognnT
INFJ_sub_0030,INFJ,8,Hard To Be Human,Anson Seabra,3rhcTGF7AK0QsSzMmLVkqu
INFJ_sub_0030,INFJ,9,Friendship Under the Summer Sky - Inspired by  Luca ,Zhou Shen,0PpiXCbyDyzU5cxvwmoXxO
INFJ_sub_0030,INFJ,10,恶作剧,蓝心羽,0L3A5pA06LVOnoChCuTroa
INFJ_sub_0031,INFJ,1,That’s So True,Gracie Abrams,7ne4VBA60CxGM75vw0EYad
INFJ_sub_0031,INFJ,2,Dancing in the Moonlight,Toploader,3Fzlg5r1IjhLk2qRw667od
INFJ_sub_0031,INFJ,3,needy,Ariana Grande,1TEL6MlSSVLSdhOSddidlJ
INFJ_sub_0031,INFJ,4,my tears ricochet,Taylor Swift,1MgV7FIyNxIG7WzMRJV5HC
INFJ_sub_0031,INFJ,5,this is what sadness feels like,JVKE,6iJDhOaOzDYDyGhrI7S5qV
INFJ_sub_0031,INFJ,6,TV,Billie Eilish,3GYlZ7tbxLOxe6ewMNVTkw
INFJ_sub_0031,INFJ,7,Where Do You Go? - Yumi Zouma Remix,"Claire George,Yumi Zouma",0inPu3hLmPgUD8tKFJMOOn
INFJ_sub_0031,INFJ,8,Repeat Until Death,Novo Amor,5PzWVmfzu7rePAuFkxPQf0
INFJ_sub_0031,INFJ,9,Let Down,Radiohead,2fuYa3Lx06QQJAm0MjztKr
INFJ_sub_0031,INFJ,10,Cloud 9,Beach Bunny,3ZgkHyoKfNMcHTXC0X1qQj
INFJ_sub_0032,INFJ,1,First Burn,"Ari Afsar,Julia Harriman,Lexi Lawson,Rachelle Ann Go,Shoba Narayan",1A2gifkaEngunqZAFHUS0j
INFJ_sub_0032,INFJ,2,Reflection (2020),Christina Aguilera,5Y1id2NTv2M7x2g2V2q1Sz
INFJ_sub_0032,INFJ,3,Stay Alive - Reprise,"Lin-Manuel Miranda,Phillipa Soo,Original Broadway Cast of Hamilton",2ydKgIVZAQXeYLWtxU8DFS
INFJ_sub_0032,INFJ,4,Strategy,TWICE,6Q3lFQgpvhA9VApFKLFZtZ
INFJ_sub_0032,INFJ,5,The Archer,Taylor Swift,3pHkh7d0lzM2AldUtz2x37
INFJ_sub_0032,INFJ,6,Numb,MARINA,1nvPNYcP9c9ND8yqAlJ6Q4
INFJ_sub_0032,INFJ,7,"Soldier, Poet, King",The Oh Hellos,3xtiXNDbSKxy20I7D6vFUg
INFJ_sub_0032,INFJ,8,Hurricane,"Lin-Manuel Miranda,Original Broadway Cast of Hamilton",16sNPUamj4vnA7uQLozRpU
INFJ_sub_0032,INFJ,9,ALICE,PEGGY,1c4hrCYvdfJ6IQM0tf9bk1
INFJ_sub_0032,INFJ,10,The Story of Tonight,"Lin-Manuel Miranda,Okieriete Onaodowan,Daveed Diggs,Original Broadway Cast of Hamilton",0NJWhm3hUwIZSy5s0TGJ8q
INFJ_sub_0033,INFJ,1,String Theory,"vally.exe,SoundCirclet",3Ma7yf4nIpyOTImoOXkgy7
INFJ_sub_0033,INFJ,2,Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT
INFJ_sub_0033,INFJ,3,As If It's Your Last,BLACKPINK,4ZxOuNHhpyOj4gv52MtQpT
INFJ_sub_0033,INFJ,4,Hide Away,Daya,0uyZ5ckiIUbFZd3P6RWmrj
INFJ_sub_0033,INFJ,5,human,Christina Perri,1x80xTzSL7pok3M5JC3oJz
INFJ_sub_0033,INFJ,6,Prom Queen,Molly Kate Kestner,2WEAKylXBPr9PJNANBSTDG
INFJ_sub_0033,INFJ,7,It's Quiet Uptown,"Renée Elise Goldsberry,Lin-Manuel Miranda,Phillipa Soo,Original Broadway Cast of Hamilton",40LYL1Z6xgCn5cBybo5K0D
INFJ_sub_0033,INFJ,8,This Is Me,"Keala Settle,The Greatest Showman Ensemble",45aBsnKRWUzhwbcqOJLwfe
INFJ_sub_0033,INFJ,9,Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd
INFJ_sub_0033,INFJ,10,The Voice Within,Christina Aguilera,42JgHvkBiAc5ivo0gvVRvQ
INFJ_sub_0034,INFJ,1,Iris,The Goo Goo Dolls,6vrUTGn5p8IrfTZ0J6sIVM
INFJ_sub_0034,INFJ,2,Little Miss,bôa,4FVHUUsSdHTo1keNdg2vWM
INFJ_sub_0034,INFJ,3,Blondie,Current Joys,7sIx70dGj3VBiHWr0KZXfD
INFJ_sub_0034,INFJ,4,Norman fucking Rockwell,Lana Del Rey,3RIgHHpnFKj5Rni1shokDj
INFJ_sub_0034,INFJ,5,Reflection - From  Mulan  / Soundtrack Version,"Lea Salonga,Disney",4ASPjY65S7crmZBHML0L8d
INFJ_sub_0034,INFJ,6,Funeral,Phoebe Bridgers,4GvdsVns332wQ3JsWAg2OV
INFJ_sub_0034,INFJ,7,F Song,Strawberry Guy,4z9KVNX4hmk672SJfhtQNz
INFJ_sub_0034,INFJ,8,Umbrella,"Rihanna,JAŸ-Z",49FYlytm3dAAraYgpoJZux
INFJ_sub_0034,INFJ,9,Laughing on the Outside,Bernadette Carroll,1FxJuNa4VIHtK45sFAR2ab
INFJ_sub_0034,INFJ,10,Mariners Apartment Complex,Lana Del Rey,6OG05bPAwUuV3OMvy2Vy1P
INFJ_sub_0035,INFJ,1,이유 - 예쁘니까 좋아하지,Azurever,7fJSIdDL1Rof5GSOzckax6
INFJ_sub_0035,INFJ,2,Ooh Wow,Skinny Brown,42KBFjTnHnaNYZZy7TkCfB
INFJ_sub_0035,INFJ,3,여름이었다 (Feat. 도규),"LEE BUM JUN,dogyu",4oQgjZdi9ZIKRoX5Cw2bKu
INFJ_sub_0035,INFJ,4,Even among the falling stars,"104,Taeb2",753TGdooKvUG0CnqaBxSWi
INFJ_sub_0035,INFJ,5,사랑은 어려워,YUMIN,1E6RmpIc03WFK4u5Gx64GI
INFJ_sub_0035,INFJ,6,Fight For (feat. Skinny Brown),"Yumewanaii,Skinny Brown",7dUycwNVi4PtRbfdDwsOhE
INFJ_sub_0035,INFJ,7,Things You Always Did,V.et,33uxPTy6p3ScchKsMonoP9
INFJ_sub_0035,INFJ,8,I'm Not Fine (Feat. HOON),"Skinny Brown,HOON",4V40Ug3JDXY1GDngznAUMh
INFJ_sub_0035,INFJ,9,첫만남처럼,"Cha Woo Joo,GYU HYUK",6QA1ZR5h4QQmr3FzmfGwv6
INFJ_sub_0035,INFJ,10,너에게 난 어떤 존재야,LEE BUM JUN,3xBiHFPEawaHQD4eDChdIR
INFJ_sub_0036,INFJ,1,We Belong Together,Mariah Carey,4EI8VuxUuIHKfafU72emqz
INFJ_sub_0036,INFJ,2,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH
INFJ_sub_0036,INFJ,3,Rock with You,Paolo Sandejas,4Bt8Ly7wwutPbX1dHXhuok
INFJ_sub_0036,INFJ,4,Favoritism,SOS,6lw0KHsCUNfD4kZ069XMKF
INFJ_sub_0036,INFJ,5,Pag-Ibig ay Kanibalismo II,fitterkarma,410fyfFghBsxNu45LiNJ24
INFJ_sub_0036,INFJ,6,the perfect pair,beabadoobee,41P6Tnd8KIHqON0QIydx6a
INFJ_sub_0036,INFJ,7,My Favourite Clothes,RINI,2ZwIO3ufWLFYxtEoam9ydu
INFJ_sub_0036,INFJ,8,Velvet,"Kurosuke,Kittendust",3m9P9tPkZpHT1TOW8BZxQh
INFJ_sub_0036,INFJ,9,The Most Beautiful Thing,Bruno Major,5unXHHcSQLGO19RuVqZB6d
INFJ_sub_0036,INFJ,10,Pero,Zack Tabudlo,1i7JnFAxC15AuF1dsosbYM
INFJ_sub_0037,INFJ,1,Whatever That Was,SOS,4Swojump5Ol7Y2qaUw6xb0
INFJ_sub_0037,INFJ,2,Handstand,The Fontaines,6nNz9b5nmYOYDBoaR7zPp7
INFJ_sub_0037,INFJ,3,Die For You,The Weeknd,2Ch7LmS7r2Gy2kc64wv3Bz
INFJ_sub_0037,INFJ,4,roses & sunflowers,Timmy Albert,2qLg145VEb3ukK1mSDv181
INFJ_sub_0037,INFJ,5,Desire,Hale,6ACipcRoUAso3VFFyj1rWX
INFJ_sub_0037,INFJ,6,Wings,"So!YoON!,Phum Viphurit",4XQnhcwRPRmGG4E6PakLMb
INFJ_sub_0037,INFJ,7,To the Bone,Pamungkas,3pCt2wRdBDa2kCisIdHWgF
INFJ_sub_0037,INFJ,8,Keep Cold,Numcha,3IgTrdtmSqAWsFmXTEftOv
INFJ_sub_0037,INFJ,9,Raining In Manila,Lola Amour,0mtkRIAOueeXqHpyahIbtJ
INFJ_sub_0037,INFJ,10,Never Find Me,"Somedaydream,SOS",4SZwQOW4n0OTqyt6xUe5T1
INFJ_sub_0038,INFJ,1,九宫格,Max李玄,78VrHQHC6e5TOxccMjOhi8
INFJ_sub_0038,INFJ,2,把纯爱的世界还给我,"不争,听潮阁",6FtbvAjyxtfZfI3QwVv30u
INFJ_sub_0038,INFJ,3,你的姓,"舒灏,应嘉俐",2zzHmyPUjVNneVhTz0oG6N
INFJ_sub_0038,INFJ,4,射手座的她,"陈冯,arou",5SPi5NyeloFPJyKBomspwD
INFJ_sub_0038,INFJ,5,问号,"吕厚德Mark,三火flame",5xhEHbmtDQqjatwcFwzvGe
INFJ_sub_0038,INFJ,6,電視機,Song Qian,5M40mwBkKTSe100tsevoF3
INFJ_sub_0038,INFJ,7,给你宇宙,"XMASwu吴骜,王子明",2xRjgL6eK9AbW9B4eWWMFu
INFJ_sub_0038,INFJ,8,直到,"TCG赴约,听潮阁",0rbIcxCk8sm7Mx9VyLtB0R
INFJ_sub_0038,INFJ,9,The third hickey - broken,游戈,7ohaHCpgP17JifPkuNjvc3
INFJ_sub_0038,INFJ,10,最佳前夫哥,BigYear大年,3XrCb2DBrZhdqLajveO1Dn
INFJ_sub_0039,INFJ,1,Wrecked,Imagine Dragons,2d1MywHy6FwKdzxFuSJnwl
INFJ_sub_0039,INFJ,2,Follow - Radio Edit,Breaking Benjamin,2busyK7jKVJaZN4Q6gZqKw
INFJ_sub_0039,INFJ,3,Dance With The Devil,Breaking Benjamin,10ASBwZsp7oUUDsJEYz3uS
INFJ_sub_0039,INFJ,4,10 Things I Hate About You,Leah Kate,6Jkm5kUldvIqxzI1Pa7nXH
INFJ_sub_0039,INFJ,5,Writing's On The Wall - From  Spectre  Soundtrack,Sam Smith,1PWnAEQcbwQwK759otUbta
INFJ_sub_0039,INFJ,6,Fire and Rain,James Taylor,1XUKItaRs2494LclJwHhl8
INFJ_sub_0039,INFJ,7,Nutshell,Alice In Chains,2JuasWPUodaUxf5nwNpciQ
INFJ_sub_0039,INFJ,8,Turning Page,Sleeping At Last,42BAwiGC1egjbiJ6y512Tz
INFJ_sub_0039,INFJ,9,Really Don't Care,"Demi Lovato,Cher Lloyd",5vTPxzm4h2bY9rYyVrGEU5
INFJ_sub_0039,INFJ,10,I'm Not Okay (I Promise),My Chemical Romance,7lRlq939cDG4SzWOF4VAnd
INFJ_sub_0040,INFJ,1,SLOW DANCING IN THE DARK,Joji,6rY5FAWxCdAGllYEOZMbjW
INFJ_sub_0040,INFJ,2,i can't help it,JVKE,5VsQCpIL384jAQbgMrvoVi
INFJ_sub_0040,INFJ,3,Already Gone,Sleeping At Last,5zCunX8URvLoBHlg1Fnjv6
INFJ_sub_0040,INFJ,4,Rosyln,"Bon Iver,St. Vincent",4k7x3QKrc3h3U0Viqk0uop
INFJ_sub_0040,INFJ,5,TV,Billie Eilish,3GYlZ7tbxLOxe6ewMNVTkw
INFJ_sub_0040,INFJ,6,Repeat Until Death,Novo Amor,5PzWVmfzu7rePAuFkxPQf0
INFJ_sub_0040,INFJ,7,Nobody Gets Me,SZA,5Y35SjAfXjjG0sFQ3KOxmm
INFJ_sub_0040,INFJ,8,luv drvg,kenai,1mKrPyZ2eoMsfcUk2Dc0Xa
INFJ_sub_0040,INFJ,9,Dancing in the Moonlight,Toploader,3Fzlg5r1IjhLk2qRw667od
INFJ_sub_0040,INFJ,10,Man I Need,Olivia Dean,1qbmS6ep2hbBRaEZFpn7BX
INFJ_sub_0041,INFJ,1,Hey Kids,"Molina,Late Verlane",5poS8LyxohSACjuIZ61EyS
INFJ_sub_0041,INFJ,2,Mr. Sandman,The Chordettes,1T3tP6HvCgDF8ewpRqwM1e
INFJ_sub_0041,INFJ,3,Ophelia,The Lumineers,5NORWMFC27ywGSZxi8uquP
INFJ_sub_0041,INFJ,4,Funeral,Phoebe Bridgers,4GvdsVns332wQ3JsWAg2OV
INFJ_sub_0041,INFJ,5,The Perfect Girl,Mareux,5RBOcBpJXaNnHCGViJmYhh
INFJ_sub_0041,INFJ,6,cardigan,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd
INFJ_sub_0041,INFJ,7,These Days,Wallows,4gZDCOFuLCxCRWNhSEcOtJ
INFJ_sub_0041,INFJ,8,The Great Gig in the Sky,Pink Floyd,2TjdnqlpwOjhijHCwHCP2d
INFJ_sub_0041,INFJ,9,golden hour,JVKE,4yNk9iz9WVJikRFle3XEvn
INFJ_sub_0041,INFJ,10,Oh Klahoma,Jack Stauber,6SZwj6cjc8JQbkrr8cbIUn
INFJ_sub_0042,INFJ,1,เวลาเธอยิ้ม (You Had Me At Hello),Polycat,06DPpk0hUJEgpzl5cuWNI6
INFJ_sub_0042,INFJ,2,ชาตินี้,Three Man Down,3emURpmwgHK3ATfWfEr5I4
INFJ_sub_0042,INFJ,3,Instagram,Helmetheads,1aeqnw4IUXsFjhvlIN1O9t
INFJ_sub_0042,INFJ,4,โปรดออกไปจากฝัน (sweet nightmare),The White Hair Cut,5oWSGGdlWExRTL0PEMlJTU
INFJ_sub_0042,INFJ,5,พยายามกี่ครั้งก็ตามแต่...,HANGMAN,6jFGyPedkpLsO8XmwB7nB6
INFJ_sub_0042,INFJ,6,สมมติ (เพลงประกอบซีรีส์ “เขมจิราต้องรอด”),Namping,3kcpMTD9eqD35ZawB780Qq
INFJ_sub_0042,INFJ,7,ของขวัญปีใหม่ (Golden Night),Jeff Satur,43JyEMmiEB4LJDwMDnIqvz
INFJ_sub_0042,INFJ,8,รักใครไม่ไหว,Three Man Down,3ZxGBncHdyXG7Mxa7d429r
INFJ_sub_0042,INFJ,9,สิ่งที่เธอทิ้งง่ายที่สุด,"guncharlie,JAO YENTED",75Jyk0TvMndNJ3IMl4YRSe
INFJ_sub_0042,INFJ,10,Living Death,PUN,0ze2gwpSfT2leQALslUXId
INFJ_sub_0043,INFJ,1,ごめんね,AYANE,2IO8EYYxhOVbvgCFlOq3ol
INFJ_sub_0043,INFJ,2,DRIP,BABYMONSTER,198zDKzyktXRG1PGpidY9h
INFJ_sub_0043,INFJ,3,Miss U.,"Cindy吃豆花儿,8Bite",1s8T6CHXGInkqkW3jy2ODh
INFJ_sub_0043,INFJ,4,左邊的人,陳華,53mUs093O4TcLm7yh86NjX
INFJ_sub_0043,INFJ,5,I Like Girls feat. Tyga,"Pleasure P,Tyga",5VtVQWXzAboDJwAlZJDQel
INFJ_sub_0043,INFJ,6,Older,Sasha Alex Sloan,52iLDrSoRtf9lcgFuLVfqE
INFJ_sub_0043,INFJ,7,airplane thoughts,Dhruv,4t5joZkdlXlvzLXJbkgppJ
INFJ_sub_0043,INFJ,8,三人遊,Khalil Fong,0ZkoOzNcWkxXaeWzuBFWPU
INFJ_sub_0043,INFJ,9,直行不转弯（说不通的谎言）,三多,5zOdVhObNktNDb2R024MCA
INFJ_sub_0043,INFJ,10,Ferris Bueller,Emei,14YzvOvrATzkS7f5sJOw2k
INFJ_sub_0044,INFJ,1,Water,Tyla,5aIVCx5tnk0ntmdiinnYvw
INFJ_sub_0044,INFJ,2,Poker Face,Lady Gaga,1QV6tiMFM6fSOKOGLMHYYg
INFJ_sub_0044,INFJ,3,Insomniac,"Memo Boy,Chakra Efendi",62JzTgFcJ4BX07AktKmB1S
INFJ_sub_0044,INFJ,4,Rät,Penelope Scott,4blPH3Uy89WnOnYlIv7Ev4
INFJ_sub_0044,INFJ,5,Born This Way,Lady Gaga,30XU4suKzCeoCK9YFzdufg
