#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC,song_frequency
8,五月の蝿,RADWIMPS,127,3B,97,2025-09-08,05:02,48,"anime, j-pop, j-rock",×と○と罪と,2013-12-11,24,0,0,39,10,10,-1,C♯/D♭ Major,3,3grp21DfgKfqjI0HP8hSge,JPPO01346515,1
9,青春と一瞬,Macaroni Empitsu,176,3B,67,2025-09-08,04:38,57,j-pop,青春と一瞬,2019-03-06,49,28,0,52,0,30,-4,C♯/D♭ Major,4,5hP00tcT87uyrdnei9g1Sw,JPZ921901849,1
10,再会,Vaundy,150,11B,96,2025-09-08,04:20,64,"j-pop, japanese indie, j-rock, anime",再会,2025-07-13,56,0,0,27,0,30,-3,A Major,4,7c1icp8E7aYG90vA3wo3Se,JPR652500130,1
13,本当なんてぶっ飛ばしてよ,Creep Hyp,110,4B,82,2025-09-15,03:16,55,"j-pop, j-rock",本当なんてぶっ飛ばしてよ,2022-12-14,68,14,0,93,0,10,-4,G#/A♭ Major,4,7wHtfzKFqvr6fUkKzhMr1c,JPPO02204728,1
14,幸福論,Sheena Ringo,133,7B,96,2025-09-15,03:42,63,"j-pop, j-rock",ニュートンの林檎,2019-11-13,49,0,68,78,0,60,-1,F Major,4,7d6clvdPOrpZhddyds5R31,JPPO01903921,1
16,会いにKiTE!（2025ver.）,iLiFE!,180,3B,92,2025-09-22,04:03,58,j-pop,アイドルライフエクストラパック,2025-04-30,51,3,0,65,10,10,-5,C♯/D♭ Major,4,1Y7uCOrivL1x4wMUpnMqUn,JPW462574228,1
17,IRIS OUT,Kenshi Yonezu,135,3B,80,2025-09-24,02:31,85,"j-pop, anime, j-rock",IRIS OUT,2025-09-15,75,1,0,89,10,0,-6,C♯/D♭ Major,4,59hVbgr8rfYkDbHfr8RcGI,JPU902502821,1
18,わざとあざとエキスパート,いぎなり東北産,93,3B,91,2025-09-25,03:51,44,,わざとあざとエキスパート,2023-03-06,70,6,0,83,0,10,-3,C♯/D♭ Major,4,4H0BAHNMghUPAgtSk2VwYB,JPX952300004,1
19,らぶきゅん♡うぉんてっど,きゅるりんってしてみて,88,11B,87,2025-09-25,03:40,52,j-pop,らぶきゅん♡うぉんてっど,2024-03-06,63,3,0,72,10,20,-4,A Major,4,0CaeTYtL57FfMSbGrII1tM,TCJPZ2448806,1
20,♡♡♡わんだーらんど,きゅるりんってしてみて,170,3A,99,2025-09-25,03:24,52,j-pop,♡♡♡わんだーらんど,2024-10-20,53,3,0,79,0,30,-3,A#/B♭ Minor,4,7AYCIy5BGf45qnbYP0VkLZ,TCJPC2428848,1
21,織姫とBABY,"neguse.,汐れいら",88,11B,69,2025-10-02,03:42,66,j-pop,織姫とBABY,2025-06-18,69,19,0,65,0,30,-4,A Major,4,2RMBCQdXkfFArpX3NIuuNm,JPU902502047,1
22,ノンフィクションズ,Da-iCE,93,3A,77,2025-10-02,03:38,58,"j-pop, anime",ノンフィクションズ,2025-07-16,61,5,0,80,10,20,-3,A#/B♭ Minor,4,7mxgPTMcACB1iAKKRq9Ebf,JPB602501968,1
23,メリールー,SIX LOUNGE,129,10B,77,2025-10-04,04:45,50,"anime, japanese indie, j-rock, j-pop",ジュネス,2022-10-26,35,0,0,41,0,30,-4,D Major,4,1QSqUUws87962Wq65IjDdQ,JPU902203394,1
24,たましいの居場所,Macaroni Empitsu,103,8B,79,2025-10-05,03:21,50,j-pop,大人の涙,2023-08-30,64,13,0,69,0,0,-5,C Major,4,6F6vNvJHqppGBvsxGez2bh,JPTF02213401,1
25,リンジュー・ラヴ,Macaroni Empitsu,103,1B,78,2025-10-05,03:08,60,j-pop,大人の涙,2023-08-30,67,23,0,62,0,0,-5,B Major,4,5N19AxnqLwLyi4DSgiJ0qV,JPTF02232501,1
26,くりてぃかる♡ぷりちー,iLiFE!,162,3B,86,2025-10-06,03:42,59,j-pop,くりてぃかる♡ぷりちー,2025-05-15,66,4,0,80,0,0,-4,C♯/D♭ Major,4,0A6itFvzYznRU0X7g0B3V3,JPW462580217,1
27,恋の中,Macaroni Empitsu,110,3B,76,2025-10-06,03:07,58,j-pop,エイチビー,2019-04-29,63,2,0,58,0,10,-3,C♯/D♭ Major,4,3YDRpWSQoF5QKwVruL6IND,JPB971501107,1
28,メランコリック,Kashitaro Ito,140,3B,67,2025-10-09,03:41,53,"vocaloid, anime",一意専心,2014-01-22,54,1,0,84,0,30,-2,C♯/D♭ Major,4,2XyKPHKQ73yApGSaUpLSL9,JPTF01317504,1
29,ハッピーシンセサイザ,Kashitaro Ito,127,8B,94,2025-10-09,03:54,55,"vocaloid, anime",二律背反,2015-04-08,63,13,0,96,0,30,-4,C Major,4,6HGDVYJzW8zdeWlspbDUan,JPTF01502804,1
30,死ぬほどあいたいから、だからあいに行くよ,SIX LOUNGE,123,9B,82,2025-10-09,03:45,48,"anime, japanese indie, j-rock, j-pop",more than love,2025-05-28,32,3,0,38,0,0,-2,G Major,3,2Iz75qsbWrWMsV381lqmhy,JPU902501438,1
32,君セン！,iLiFE!,95,9B,93,2025-10-12,04:10,59,j-pop,アイドルライフエクストラパック,2025-04-30,59,2,0,48,0,30,-6,G Major,4,6YVa04nYOHO5iELxOVef9o,JPW462574236,1
33,ネオンサイン,Яu-a,139,1B,61,2025-10-12,02:06,0,,ネオンサイン,2024-01-06,82,5,0,89,0,10,-6,B Major,4,0UzO2vBzIa47IZO0V2nCNN,TCJPY2474865,1
34,八月の夜,SILENT SIREN,188,3B,93,2025-10-13,04:19,57,"j-rock, j-pop",S,2016-03-02,46,0,0,76,0,30,-4,C♯/D♭ Major,4,0nwBcHgGSsIYSUmFDywTIH,JPN901501520,1
35,Watch Me,"Amano Ririsa (CV:Maeda Kaori),Tachibana Mikari (CV:Kito Akari)",138,8B,72,2025-10-13,03:27,48,anime,Watch Me,2024-08-01,71,2,0,86,0,20,-6,C Major,4,38FcQO2ta2pScW2sriQI2x,JPPC02411979,1
36,カルテNo.2222,きゅるりんってしてみて,132,10A,95,2025-10-18,03:28,50,j-pop,カルテNo.2222,2025-09-24,65,11,0,64,0,0,-4,B Minor,4,4hnVyyALE2RvNw4BO6PjGl,QT66J2582909,1
37,アイドルライフスターターパック,iLiFE!,95,3B,98,2025-10-19,03:50,54,j-pop,アイドルライフスターターパック,2022-08-27,55,5,0,61,0,30,-5,C♯/D♭ Major,4,6ZOMLey4LUVR1BFy6zrBtH,JPW462223708,1
38,骨,SIX LOUNGE,81,10A,52,2025-10-22,04:24,42,"anime, japanese indie, j-rock, j-pop",キタカゼ,2023-03-22,52,2,0,45,0,20,-4,B Minor,4,1i5Q7PCRyQJOLGZnl5oRge,JPU902300459,1
39,相合傘,SIX LOUNGE,136,12B,39,2025-10-22,03:31,49,"anime, japanese indie, j-rock, j-pop",ジュネス,2022-10-26,61,1,0,47,0,10,-5,E Major,4,71ahkjI7TTaJBz8WPmjt5j,JPU902203389,1
40,Paper Plane,SIX LOUNGE,135,6B,94,2025-10-22,03:32,23,"anime, japanese indie, j-rock, j-pop",FANFARE,2023-09-20,57,0,0,73,0,30,-4,A#/B♭ Major,4,3r1853q3XqhID59ZjNRj4A,JPU902302118,1
41,カナリア,SIX LOUNGE,185,10B,92,2025-10-25,03:28,48,"anime, japanese indie, j-rock, j-pop",3,2021-04-07,32,0,0,45,0,30,-3,D Major,4,03oVeNMcA0t1vnnRsFSa3f,JPPO02004784,1
43,ただ,Creep Hyp,113,7B,95,2025-11-02,04:12,50,"j-pop, j-rock",もうすぐ着くから待っててね,2017-02-22,64,4,0,42,0,0,-3,F Major,4,6jSuE44KUfwy6w3gnYHyDI,JPPO01700121,1
44,ミスター・ブルースカイ,Macaroni Empitsu,118,5B,85,2025-11-03,03:53,68,j-pop,CHOSYOKU,2017-12-07,39,7,0,54,0,0,-3,D#/E♭ Major,3,6glcoO077gTGhgdVI9X5wA,JPZ921711639,1
45,愛してみてよ減るもんじゃないし,neguse.,103,8B,88,2025-11-03,03:18,55,j-pop,ファンタジーな祝日を!!!,2024-02-14,55,2,0,65,0,10,-2,C Major,4,02zL4pPPM0Yt4fhkwnN97y,JPP302300155,1
46,ずっと好きだから,neguse.,166,12B,77,2025-11-03,04:24,53,j-pop,ずっと好きだから,2024-06-07,47,2,0,65,0,50,-4,E Major,4,1NabPfsC4hEMd6lSEragQE,JPU902401610,1
47,アタシのドレス,neguse.,161,10B,94,2025-11-03,03:29,48,j-pop,アタシのドレス,2025-01-12,49,6,0,71,0,30,-2,D Major,4,7dQovfNtTx042gZErs0bdq,JPU902403998,1
48,魔法にかけられて,Saucy Dog,82,9B,58,2025-11-07,04:14,15,"j-pop, japanese indie",魔法にかけられて,2022-03-25,61,55,0,57,0,10,-5,G Major,4,03RD1XAEH7lSTrYe4zMDl9,JPJ222201954,1
49,魔法が解けたら,Saucy Dog,168,8B,78,2025-11-07,04:00,19,"j-pop, japanese indie",魔法が解けたら,2023-06-28,44,42,0,61,0,20,-6,C Major,4,0fXzoBYLjGGzsKTO2IpoFQ,JPJ222302602,1
50,君が眩しいから僕は星が見えない,SIX LOUNGE,115,12B,63,2025-11-07,03:55,51,"anime, japanese indie, j-rock, j-pop",All Right,2024-03-27,72,21,0,55,0,30,-6,E Major,3,2AofAbNYmyevuCF6JEnyOZ,JPU902400760,1
51,怪獣の花唄,Vaundy,75,10B,94,2025-11-09,03:44,76,"j-pop, japanese indie, j-rock, anime",strobo,2020-05-27,34,0,0,64,0,30,-3,D Major,4,7dTW21YAJxnAOiUh7Rtu9S,JPR652000112,1
53,東京フラッシュ,Vaundy,98,10B,65,2025-11-09,04:18,67,"j-pop, japanese indie, j-rock, anime",strobo,2020-05-27,63,0,0,61,0,0,-5,D Major,4,04e72JtsOIIlHUQ7CvWwvX,JPR651900334,1
54,napori,Vaundy,130,1B,37,2025-11-09,03:23,68,"j-pop, japanese indie, j-rock, anime",strobo,2020-05-27,90,40,0,48,20,10,-7,B Major,4,7hDX39mc6Uf6zp8RXYUQ6d,JPR652000114,1
55,しょうもな,Creep Hyp,95,1B,94,2025-11-15,03:31,39,"j-pop, j-rock",しょうもな,2021-08-23,48,19,0,44,10,0,-4,B Major,4,1K3gY8nfWxK0BA8qD6Sio2,JPPO02102691,1
56,別れの指切り,アルステイク,186,1B,83,2025-11-18,02:22,43,,kasabuta,2025-09-27,34,1,0,67,0,30,-4,B Major,4,33tNcTuwl3njz0uqfmf6kO,QT66J2509417,1
57,薄っぺらい愛を込めて,Singer's High,132,3B,79,2025-11-18,04:31,45,j-pop,HeartBreak,2025-07-30,62,2,0,74,0,0,-2,C♯/D♭ Major,4,4aq2C1wgVcw2eAuLmgyNCe,JPR502511906,1
58,ラストバージン,RADWIMPS,144,11B,67,2025-11-19,05:18,59,"anime, j-pop, j-rock",五月の蝿 / ラストバージン,2013-10-16,52,4,0,36,0,20,-4,A Major,4,2TqD22QsvKBavgREJTB4gs,JPPO01346516,1
59,いいんですか?,My Hair is Bad,91,1B,77,2025-11-20,04:26,59,j-pop,Dear Jubilee -RADWIMPS TRIBUTE-,2025-11-18,54,0,0,74,0,20,-3,B Major,4,0eugehjJoipmZqpnp40ME4,JPPO02504146,1
60,狭心症,Mrs. GREEN APPLE,136,2B,50,2025-11-20,06:50,61,"j-pop, j-rock, anime",Dear Jubilee -RADWIMPS TRIBUTE-,2025-11-18,61,5,0,66,0,10,-6,F#/G♭ Major,4,0wlDkrRdZxCLHxJJQKdM4w,JPPO02504145,1
61,狭心症,RADWIMPS,136,2A,41,2025-11-20,06:50,44,"anime, j-pop, j-rock",絶体絶命,2011-03-09,65,0,0,48,0,20,-5,D#/E♭ Minor,4,63p3OZUc7XQ6ZdG4tcE6xY,JPTO01001753,1
62,君と羊と青,RADWIMPS,164,4B,96,2025-11-20,02:42,66,"anime, j-pop, j-rock",絶体絶命,2011-03-09,41,0,0,78,10,10,-2,G#/A♭ Major,4,17A3UTMUWzCRn7I42exBhF,JPTO01100017,1
63,エバーグリーン,SIX LOUNGE,75,12B,61,2025-11-20,04:15,35,"anime, japanese indie, j-rock, j-pop",エバーグリーン,2023-09-13,51,10,0,49,0,10,-4,E Major,4,6L8EXO1KIMl41yEzspq3yA,JPU902303561,1
66,だけど僕は - 2022 Remaster,Gesu No Kiwami Otome,160,5B,80,2025-11-29,03:04,51,"japanese indie, j-rock, j-pop",ベストアルバム「丸」,2022-05-11,58,20,0,79,0,10,-4,D#/E♭ Major,4,0xVwWM285uOHFtWQ1PE19q,JPWP02270493,1
68,言葉にせずとも,SIX LOUNGE,181,8B,96,2025-11-29,03:13,57,"anime, japanese indie, j-rock, j-pop",言葉にせずとも,2024-10-04,35,2,0,42,20,10,-3,C Major,4,4NqQsjG9k9tCChdp51jX8V,JPU902403036,1
70,DIVINE,Stray Kids,99,11A,86,2025-11-30,03:07,56,"k-pop, noise music",DO IT,2025-11-21,63,1,0,61,20,20,-3,F#/G♭ Minor,4,7tvHcZM7GcXJQ1rKWuwRgp,US5TA2500372,1
71,キタカゼ,SIX LOUNGE,90,12A,88,2025-12-07,03:31,49,"anime, japanese indie, j-rock, j-pop",キタカゼ,2023-01-08,24,0,0,45,0,20,-3,C♯/D♭ Minor,4,2KiZEAlUsTNSDzihxCRnB6,JPU902204989,1
72,SPECIALZ,King Gnu,117,11A,85,2025-12-07,03:58,76,"j-pop, anime, j-rock",SPECIALZ,2023-09-01,57,7,0,72,0,30,-4,F#/G♭ Minor,4,0GWNtMohuYUEHVZ40tcnHF,JPU902303303,1
73,ストロー,aiko,136,11A,95,2025-12-07,04:54,62,j-pop,湿った夏の始まり,2018-06-06,55,39,0,75,0,30,-2,F#/G♭ Minor,4,6wpeOeOBNYy6tOcTcL7dRk,JPPC01800377,1
74,アゲハ蝶,PornoGraffitti,116,8A,98,2025-12-07,04:40,62,"anime, j-pop, j-rock",PORNO GRAFFITTI BEST BLUE'S,2004-07-28,72,22,0,93,0,30,-4,A Minor,4,3Z5Q3Xd6ySZmoS1NOVm0r4,JPSR00102661,1
75,サウダージ,PornoGraffitti,120,9A,96,2025-12-07,04:21,65,"anime, j-pop, j-rock",PORNO GRAFFITTI BEST RED'S,2004-07-28,62,5,0,71,0,30,-5,E Minor,4,7lUaEsQVwvNEjaJNcvc1CN,JPSR00005541,1
77,Stars and Raindrops (Seungmin),Stray Kids,112,9B,83,2025-12-08,03:49,38,"k-pop, noise music",SKZ-REPLAY,2022-12-21,64,8,0,57,0,20,-3,G Major,4,4GCHheUCv5ZbaGg6BuWQ0I,US5TA2200168,1
78,SLUMP -Japanese ver.-,Stray Kids,160,9B,81,2025-12-08,02:16,50,"k-pop, noise music",ALL IN,2020-10-27,60,16,0,69,20,10,-3,G Major,4,5duEyPwRu0D5RVLkVORqLG,JPU902001103,1
79,Fairytale,Stray Kids,120,3B,75,2025-12-08,02:52,52,"k-pop, noise music",CIRCUS,2022-06-22,84,14,0,66,0,0,-4,C♯/D♭ Major,4,0XZL9R2exRu1Rpw6KSAeS4,JPU902201756,1
83,listen to the radio,Macaroni Empitsu,126,8B,86,2025-12-08,04:06,47,j-pop,「はしりがき」EP,2021-04-21,66,9,0,76,0,0,-4,C Major,4,0Pt6htC1V1Ut5j5Ebyu4nt,JPTF02102302,1
84,ふたりでこのまま,SIX LOUNGE,95,8B,95,2025-12-08,04:02,42,"anime, japanese indie, j-rock, j-pop",All Right,2024-03-27,50,0,0,68,0,30,-3,C Major,4,6kAyODtKaMRQ0cIcJpebdr,JPU902400761,1
85,夢みた君が大好きだ,SIX LOUNGE,133,7B,61,2025-12-08,05:07,45,"anime, japanese indie, j-rock, j-pop",FANFARE (Deluxe Version),2023-09-20,56,1,0,31,0,10,-6,F Major,4,4IMobpEXDhVvNVSfzLe1Oq,JPU902303570,1
86,彼女をまってた,SIX LOUNGE,120,12B,82,2025-12-08,04:19,40,"anime, japanese indie, j-rock, j-pop",3,2021-04-07,48,1,0,57,0,10,-2,E Major,4,31bfPMpjBwyzMIjeKFUo2v,JPPO02100469,1
88,ルート16,Macaroni Empitsu,96,7B,73,2025-12-13,03:38,62,j-pop,愛を知らずに魔法は使えない,2020-11-04,72,19,0,88,0,0,-4,F Major,4,6h7xub2fJiqUzLWKMSpxMp,JPTF02018103,1
89,陽,Creep Hyp,99,4B,61,2025-12-14,04:13,44,"j-pop, j-rock",もうすぐ着くから待っててね,2017-02-22,66,38,0,71,0,0,-5,G#/A♭ Major,4,1k060Zgb0XKvDJWyR2zlWN,JPPO01700122,1
90,ただ,My Hair is Bad,142,2B,90,2025-12-14,03:36,43,j-pop,もしも生まれ変わったならそっとこんな声になって,2024-08-28,52,0,0,66,0,0,-3,F#/G♭ Major,4,2xEKc6wWva0tYlB1bo2bfc,JPPO02403931,1
91,革命道中 - On The Way,AiNA THE END,93,9B,89,2026-01-01,03:17,81,"anime, j-pop",革命道中 - On The Way,2025-07-02,76,21,0,61,0,30,-3,G Major,4,1oFqKeepmT5S8BCGqJl7Ar,JPB602501972,2
92,らしさ,OFFICIAL HIGE DANDISM,165,6B,93,2026-01-01,05:02,69,"j-pop, anime, j-rock",らしさ,2025-08-06,45,1,0,65,10,0,-5,A#/B♭ Major,4,2TRxremVZ0t2JVu5OFxbiA,JPPC02511536,1
93,Subtitle,OFFICIAL HIGE DANDISM,130,2B,68,2026-01-01,05:05,64,"j-pop, anime, j-rock",Subtitle,2022-10-12,65,3,0,38,0,10,-6,F#/G♭ Major,4,49F3htNmwzPKFycPdOrDvf,JPPC02212449,1
95,シンデレラボーイ,Saucy Dog,108,11B,74,2026-01-04,03:54,68,"j-pop, japanese indie",レイジーサンデー,2021-08-25,60,7,0,52,0,20,-6,A Major,4,4ZIr1NSxVihtHcD6EnG65f,JPJ222101667,1
96,Blue Jeans,HANA,110,10B,57,2026-01-05,03:26,73,j-pop,Blue Jeans,2025-07-14,72,9,0,31,0,10,-6,D Major,4,5klNADgwB1K5j2quV0SCDL,JPU902502140,1
97,テイクアウト,reco,136,2B,92,2026-01-09,03:41,0,,今日くらいは持ち帰ってね,2022-03-31,50,1,0,72,20,20,-5,F#/G♭ Major,4,1yBS7PFa0Fo1OwcbUNpIMb,JP92A2206290,1
98,PARADISE - JP Ver.,TREASURE,114,4A,76,2026-01-10,02:50,47,k-pop,SPECIAL JP SELECTION [LOVE PULSE],2025-11-10,80,12,0,87,0,80,-4,F Minor,4,6Lei1zVuEuI65ZqlqXLPDL,JPB602503792,1
99,るっせぇ女,yangskinny,142,8B,83,2026-01-10,02:39,61,j-pop,るっせぇ女,2025-11-26,46,1,0,85,10,30,-5,C Major,4,5PVl0SiopOfNk28SKMccFn,JPVI02503027,1
100,05410-(ん),RADWIMPS,130,4B,96,2026-01-10,03:10,64,"anime, j-pop, j-rock",RADWIMPS 4 ～おかずのごはん～,2006-12-06,60,0,0,79,0,10,-3,G#/A♭ Major,4,45Qz90khfSW8AnaH9vNg5j,JPTO00601677,1
101,SAYONARA MAYBE,NOMELON NOLEMON,169,10B,90,2026-01-10,04:04,56,j-pop,ルール,2023-08-11,52,1,0,82,0,10,-2,D Major,4,6RAskN5GPMpjnJgY3P7QBD,JPP302300393,1
102,OKKAKE,Macaroni Empitsu,148,2B,83,2026-01-10,03:22,61,j-pop,レモンパイ,2018-10-03,62,7,0,77,0,0,-3,F#/G♭ Major,4,3LEwnHOPM7i68r9skorrYG,JPZ921809331,1
103,ファイナルボーイフレンド,Humbreaders,162,8B,57,2026-01-10,05:04,55,"j-rock, japanese indie",純異性交遊,2018-01-17,56,14,0,45,0,30,-5,C Major,4,0VNPAfMasBmlJjeOllhvxt,JPP301700495,1
104,ファイナルボーイフレンド (2021 Version),Humbreaders,76,10B,53,2026-01-10,05:29,50,"j-rock, japanese indie",ワールドイズマイン,2021-07-21,54,5,0,33,0,10,-5,D Major,4,2FQHSgmFetdg4z6Z8LKBRP,JPTF02116002,1
105,AIZO,King Gnu,95,8A,97,2026-01-23,03:35,86,"j-pop, anime, j-rock",AIZO,2026-01-09,55,3,0,37,10,10,-3,A Minor,4,65X2koe1LhDgQmRkNdJFv9,JPU902504639,1
106,KO.A.KU.MA II,"Noa,MAICHI",99,7B,84,2026-01-30,04:18,57,"j-pop, j-r&b, enka, ",LUCY LOVE,2008-00-00,77,9,0,67,0,0,-4,F Major,4,5eHWz6Haz0jjZXuMAyJ96n,JPI210800126,1
107,THE WAY TO (VOCAL Unit),TREASURE,140,12A,32,2026-03-02,03:28,38,k-pop,2ND FULL ALBUM 'REBOOT',2023-07-28,57,68,0,23,0,10,-9,C♯/D♭ Minor,4,33IskKjKS4yTAsP3CHLZB2,KRA402300019,1
108,HOLD IT IN - JP Ver.,TREASURE,130,6B,69,2026-03-30,03:18,39,k-pop,THE SECOND STEP : CHAPTER TWO (JP EDITION),2022-11-30,73,20,0,52,0,0,-5,A#/B♭ Major,4,1s3fyMOCXm4EKuxURFcKEw,JPB602204456,1
110,SARURU,TREASURE,146,3B,61,2026-03-30,03:02,49,k-pop,SPECIAL MINI ALBUM [PLEASURE],2025-03-07,67,6,0,64,0,10,-7,C♯/D♭ Major,4,6qxQO9suKEeEK0DTKtWUCF,KRA402400078,1
112,Happiness - 2025 TREASURE FAN CONCERT [SPECIAL MOMENT] IN JAPAN,TREASURE,115,3B,97,2026-03-30,04:17,37,k-pop,2025 TREASURE FAN CONCERT [SPECIAL MOMENT] IN JAPAN,2025-06-26,39,3,0,35,10,50,-5,C♯/D♭ Major,4,5aXCPuPdTyGGp5Qb8B11hY,JPB602502042,1
113,然らば,Macaroni Empitsu,164,6B,90,2026-04-04,03:57,56,j-pop,然らば,2025-01-03,37,10,0,47,10,20,-4,A#/B♭ Major,4,7MLRXVVgkCGHJFa81dRnW7,JPTF02436401,1
114,また来年になっても,My Hair is Bad,125,4B,93,2026-04-09,03:06,50,j-pop,woman’s,2016-10-19,66,0,0,92,0,0,-5,G#/A♭ Major,4,67CATMi996zWg8jiX41TBz,JPPO01619042,1
115,雪月花,yangskinny,144,7B,72,2026-04-09,05:15,67,j-pop,不器用な私だから,2024-03-13,43,21,0,30,0,10,-5,F Major,4,6jR9HOKraeOqG9QK0oNTbH,JPVI02400120,1
116,君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!,SHISHAMO,100,10B,78,2026-04-17,03:38,46,"japanese indie, j-rock, j-pop",君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!,2021-02-24,67,1,0,27,0,0,-4,D Major,4,5Us9nHV0bOYJI7uh3wJQFf,JPPO02004858,1
117,いつか,Saucy Dog,80,9B,51,2026-04-21,04:34,26,"j-pop, japanese indie",カントリーロード,2017-05-24,60,9,0,45,0,20,-5,G Major,4,0v3iUTe5rskRsxbUhboRlT,JPZ921704027,1
119,ハッピーエンド,back number,78,11A,65,2026-04-21,05:14,77,"j-pop, j-rock",ハッピーエンド,2016-11-16,38,4,0,33,0,10,-3,F#/G♭ Minor,4,4GqO80eGXA542oTvlYv4LS,JPPO01621209,1
120,結,Saucy Dog,154,2B,66,2026-04-21,04:24,22,"j-pop, japanese indie",テイクミー,2020-09-02,53,22,0,54,0,10,-7,F#/G♭ Major,4,5Anr2wqdL182BsI02iCbcd,JPJ222001401,1
121,レモンパイ,Macaroni Empitsu,102,6A,83,2026-04-21,03:37,59,j-pop,hope,2020-04-01,69,13,0,76,0,10,-4,G Minor,4,5a9awnr002AVXUSVu2CC46,JPZ921809330,1
122,Family Song,Gen Hoshino,166,9B,71,2026-04-22,05:24,66,"j-pop, anime",Family Song,2017-08-16,53,6,0,77,0,30,-5,G Major,4,6XzDz5r1bGMkcOKeXQwTqM,JPVI01721000,1
123,クリスマスソング,back number,154,12B,71,2026-04-22,05:40,69,"j-pop, j-rock",シャンデリア,2015-12-09,40,13,0,42,0,10,-3,E Major,4,5P8ZvBQoCrujjNcLAxO3Su,JPPO01509647,1
124,あなたは煙草　私はシャボン,Lovely Summer Chan,115,3A,66,2026-04-22,04:36,58,"japanese indie, j-r&b, j-pop",LSC,2016-11-02,57,40,0,55,0,0,-6,A#/B♭ Minor,4,4PNii2qmrTZD0fzQ7gr0UT,JPVI01626110,1
125,今更だって僕は言うかな,Saucy Dog,168,1B,63,2026-04-22,04:09,24,"j-pop, japanese indie",テイクミー,2020-09-02,38,21,0,47,0,10,-7,B Major,4,6NsZYSKBD30LvrB25yAZ2v,JPJ222001498,1
126,きみと話せないのは,SHISHAMO,172,6B,95,2026-04-22,04:28,52,"japanese indie, j-rock, j-pop",SHISHAMO 2,2015-03-04,46,2,0,53,10,0,-3,A#/B♭ Major,4,1Io1iBNFgfplqjfnPiIvX9,JPD001400242,1
127,ねぇ、,SHISHAMO,132,12A,91,2026-04-22,03:39,58,"japanese indie, j-rock, j-pop",SHISHAMO 5,2018-06-20,57,1,0,91,0,20,-3,C♯/D♭ Minor,4,4JVPjLZDhu0HKmxAip4qg4,JPPO01801215,1
128,恋人ができたんだ,My Hair is Bad,167,1B,60,2026-04-22,05:03,57,j-pop,woman’s,2016-10-19,37,1,0,55,0,10,-4,B Major,4,0xFj47kde9HCKdivI4qIh7,JPPO01619037,1
129,3636,Aimyon,156,6B,61,2026-04-22,04:11,54,j-pop,瞳へ落ちるよレコード,2022-08-17,58,70,0,62,0,20,-5,A#/B♭ Major,4,0OF09VIq0rwxFoRRfI0lg2,JPWP02270834,1
130,アボカド,yonige,142,10B,92,2026-04-22,03:32,52,"japanese indie, j-rock, j-pop",Coming Spring,2015-08-19,54,0,0,53,0,30,-4,D Major,4,6s8A7i321AAB4g4OTZY09D,JPR751500352,1
131,8ミリフィルム,Akasick,131,11B,93,2026-04-22,04:30,58,,凛々フルーツ,2016-03-16,52,1,0,53,0,0,-2,A Major,4,2bKrbzyQRDIMcF1FIsHzAU,JPWP01670006,1
1,Abracadabra,Lady Gaga,126,3A,91,2025-04-17,03:43,79,"art pop, pop",Abracadabra,2025-02-03,68,1,0,63,0,20,-3,A#/B♭ Minor,4,5ZLUm9eab8y3tqQ1OhQSHI,USUM72412581,1
2,Disease,Lady Gaga,101,10A,93,2025-04-17,03:49,72,"art pop, pop",MAYHEM,2025-03-07,55,4,0,41,10,50,-3,B Minor,4,0T3Hw3kPj9T2E4UoaSXmfn,USUM72407015,2
6,Let's Kill Tonight,Panic! At The Disco,186,8A,87,2022-11-06,03:33,58,emo,Vices & Virtues,2011-03-18,46,0,0,29,10,10,-3,A Minor,4,14uvyd51Ha7FihKHlOtUig,USAT21100121,2
8,Absinthe,I DONT KNOW HOW BUT THEY FOUND ME,124,8A,85,2022-11-06,03:03,57,,1981 Extended Play,2018-11-09,61,1,0,52,0,30,-5,A Minor,3,4hs2FbesB8qo6H5Berbikd,US5261823017,3
18,parents,YUNGBLUD,82,9B,82,2022-11-06,02:51,63,,the underrated youth,2019-10-18,62,1,0,58,0,20,-5,G Major,4,68rVGSTnCiFOET9k5Vd8Se,USUG11901522,3
20,Mowgli's Road,MARINA,146,3A,81,2022-11-11,03:12,46,,The Family Jewels,2009-07-15,62,1,0,66,0,30,-7,A#/B♭ Minor,4,7GSt1wQIumbnBcx3Fc6oxS,GBFFS0900113,1
21,The Bidding,Tally Hall,175,8A,61,2022-11-11,02:40,68,,Marvin's Marvelous Mechanical Museum,2005-10-24,54,25,0,52,20,10,-5,A Minor,4,0HBrtXJohbIW4IhPZ50GmH,TCAAY1150083,11
24,This Is Why We Can't Have Nice Things,Taylor Swift,164,7B,79,2022-11-11,03:27,68,,reputation,2017-11-10,57,2,0,44,10,30,-6,F Major,4,07NxDD1iKCHbAldceD7QLP,USCJY1750014,3
